# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,6.017860000000000012e-05,1.140140000000000065e-05,1.043299999999999989e-05,1.976599999999999846e-06,nan
5.000000000000000278e-02,2.946428999999999975e-04,2.457409999999999906e-05,5.108150000000000212e-05,4.260399999999999901e-06,nan
1.000000000000000056e-01,5.960714000000000203e-04,4.091219999999999769e-05,1.033393999999999952e-04,7.092800000000000091e-06,nan
5.000000000000000000e-01,2.946607099999999993e-03,1.988340000000000008e-04,5.108458999999999873e-04,3.447130000000000316e-05,nan
1.000000000000000000e+00,6.080892899999999941e-03,1.968860000000000120e-04,1.054229199999999912e-03,3.413360000000000130e-05,nan
5.000000000000000000e+00,3.001107139999999868e-02,1.164275700000000011e-03,5.202944600000000350e-03,2.018475999999999951e-04,nan
1.000000000000000000e+01,6.033910709999999733e-02,1.517862899999999904e-03,1.046084050000000050e-02,2.631480999999999751e-04,nan
5.000000000000000000e+01,2.926867857000000073e-01,2.686574599999999938e-03,5.074237780000000198e-02,4.657646999999999894e-04,nan
1.000000000000000000e+02,5.541598213999999745e-01,1.866197600000000026e-02,9.607330560000000574e-02,3.235380200000000008e-03,nan
5.000000000000000000e+02,1.949153928599999919e+00,2.863799339999999888e-02,3.379199534999999810e-01,4.964897499999999970e-03,nan
1.000000000000000000e+03,2.662908928599999836e+00,4.361177370000000192e-02,4.616618771000000065e-01,7.560864399999999742e-03,nan
5.000000000000000000e+03,3.658891964299999966e+00,1.214842730000000037e-02,6.343329709999999677e-01,2.106142499999999820e-03,nan
1.000000000000000000e+04,3.821712142900000053e+00,7.918649999999999300e-03,6.625606992000000472e-01,1.372836600000000096e-03,nan
5.000000000000000000e+04,3.964507678599999974e+00,6.142665999999999751e-03,6.873168049000000224e-01,1.064938700000000104e-03,nan
1.000000000000000000e+05,3.983117857099999881e+00,2.227166999999999949e-03,6.905432051000000016e-01,3.861183999999999927e-04,nan
5.000000000000000000e+05,3.993880892900000035e+00,7.160118999999999945e-04,6.924091658000000038e-01,1.241331999999999993e-04,nan
1.000000000000000000e+06,3.992474107100000058e+00,1.243923899999999950e-03,6.921652749000000160e-01,2.156559999999999966e-04,nan
5.000000000000000000e+06,3.995218749999999819e+00,1.492760099999999911e-03,6.926411067000000088e-01,2.587960999999999734e-04,nan
1.000000000000000000e+07,3.996374107099999851e+00,1.191541599999999942e-03,6.928414080999999447e-01,2.065745999999999923e-04,nan
5.000000000000000000e+07,3.999564107099999877e+00,3.733278000000000139e-04,6.933944505000000369e-01,6.472290000000000335e-05,nan
1.000000000000000000e+08,3.999929642900000193e+00,1.271954000000000053e-04,6.934578224999999874e-01,2.205160000000000076e-05,nan
