     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5307841566E-03    0.2370016853E-02    0.6433076052E-03    0.1018289465E-01
    0.3000000000E+01    0.1580563720E-02    0.6876553337E-02    0.1867076732E-02    0.2946487201E-01
    0.5000000000E+01    0.2615000414E-02    0.1109869320E-01    0.3014322700E-02    0.4742921259E-01
    0.7000000000E+01    0.3634529263E-02    0.1506484510E-01    0.4092712692E-02    0.6421048436E-01
    0.9000000000E+01    0.4639568330E-02    0.1879962475E-01    0.5108887384E-02    0.7992540441E-01
    0.1100000000E+02    0.5630519550E-02    0.2232447224E-01    0.6068628313E-02    0.9467571022E-01
    0.1300000000E+02    0.6607769504E-02    0.2565815269E-01    0.6976993553E-02    0.1085504935E+00
    0.1500000000E+02    0.7571690166E-02    0.2881716495E-01    0.7838428480E-02    0.1216281108E+00
    0.1700000000E+02    0.8522639586E-02    0.3181607761E-01    0.8656856785E-02    0.1339777571E+00
    0.1900000000E+02    0.9460962557E-02    0.3466780682E-01    0.9435755722E-02    0.1456607710E+00
    0.2100000000E+02    0.1038699122E-01    0.3738384741E-01    0.1017821869E-01    0.1567317218E+00
    0.2300000000E+02    0.1130104566E-01    0.3997446618E-01    0.1088700752E-01    0.1672393219E+00
    0.2500000000E+02    0.1220343444E-01    0.4244886436E-01    0.1156459651E-01    0.1772271938E+00
    0.2700000000E+02    0.1309445515E-01    0.4481531490E-01    0.1221320948E-01    0.1867345213E+00
    0.2900000000E+02    0.1397439486E-01    0.4708127890E-01    0.1283485133E-01    0.1957966015E+00
    0.3100000000E+02    0.1484353063E-01    0.4925350497E-01    0.1343133485E-01    0.2044453170E+00
    0.3300000000E+02    0.1570212992E-01    0.5133811415E-01    0.1400430372E-01    0.2127095411E+00
    0.3500000000E+02    0.1655045101E-01    0.5334067293E-01    0.1455525221E-01    0.2206154858E+00
    0.3700000000E+02    0.1738874343E-01    0.5526625630E-01    0.1508554224E-01    0.2281870031E+00
    0.3900000000E+02    0.1821724828E-01    0.5711950220E-01    0.1559641805E-01    0.2354458459E+00
    0.4100000000E+02    0.1903619864E-01    0.5890465893E-01    0.1608901902E-01    0.2424118952E+00
    0.4300000000E+02    0.1984581988E-01    0.6062562640E-01    0.1656439082E-01    0.2491033578E+00
    0.4500000000E+02    0.2064632997E-01    0.6228599221E-01    0.1702349511E-01    0.2555369405E+00
    0.4700000000E+02    0.2143793982E-01    0.6388906334E-01    0.1746721811E-01    0.2617280016E+00
    0.4900000000E+02    0.2222085354E-01    0.6543789388E-01    0.1789637806E-01    0.2676906854E+00
    0.1000000000E+02    0.5136780409E-02    0.2058705968E-01    0.5595480389E-02    0.8741529370E-01
    0.3000000000E+02    0.1441029630E-01    0.4817871282E-01    0.1313613143E-01    0.2001707590E+00
    0.5000000000E+02    0.2260911136E-01    0.6619286031E-01    0.1810573566E-01    0.2705905034E+00
    0.7000000000E+02    0.2996263343E-01    0.7903037892E-01    0.2168517885E-01    0.3192837065E+00
    0.9000000000E+02    0.3663693879E-01    0.8867243343E-01    0.2440476498E-01    0.3552628015E+00
    0.1100000000E+03    0.4275548752E-01    0.9616773620E-01    0.2654488218E-01    0.3831150125E+00
    0.1300000000E+03    0.4841215985E-01    0.1021351840E+00    0.2827099186E-01    0.4054315674E+00
    0.1500000000E+03    0.5367975165E-01    0.1069692471E+00    0.2968863956E-01    0.4237921807E+00
    0.1700000000E+03    0.5861567952E-01    0.1109360238E+00    0.3086912594E-01    0.4392177664E+00
    0.1900000000E+03    0.6326591374E-01    0.1142229357E+00    0.3186276676E-01    0.4523992467E+00
    0.2100000000E+03    0.6766775234E-01    0.1169665286E+00    0.3270630273E-01    0.4638220291E+00
    0.2300000000E+03    0.7185181802E-01    0.1192690177E+00    0.3342730688E-01    0.4738378483E+00
    0.2500000000E+03    0.7584352191E-01    0.1212086387E+00    0.3404694139E-01    0.4827082917E+00
    0.2700000000E+03    0.7966415411E-01    0.1228463945E+00    0.3458175494E-01    0.4906322653E+00
    0.2900000000E+03    0.8333170819E-01    0.1242306054E+00    0.3504489535E-01    0.4977639332E+00
    0.3100000000E+03    0.8686151285E-01    0.1254000668E+00    0.3544695201E-01    0.5042247891E+00
    0.3300000000E+03    0.9026672187E-01    0.1263862961E+00    0.3579655546E-01    0.5101119921E+00
    0.3500000000E+03    0.9355869821E-01    0.1272151639E+00    0.3610081364E-01    0.5155042551E+00
    0.3700000000E+03    0.9674731837E-01    0.1279081020E+00    0.3636563495E-01    0.5204660885E+00
    0.3900000000E+03    0.9984121572E-01    0.1284830111E+00    0.3659597157E-01    0.5250509143E+00
    0.4100000000E+03    0.1028479768E+00    0.1289549537E+00    0.3679600538E-01    0.5293033877E+00
    0.4300000000E+03    0.1057743010E+00    0.1293366890E+00    0.3696929172E-01    0.5332611541E+00
    0.4500000000E+03    0.1086261312E+00    0.1296390916E+00    0.3711887203E-01    0.5369561954E+00
    0.4700000000E+03    0.1114087620E+00    0.1298714814E+00    0.3724736288E-01    0.5404158748E+00
    0.4900000000E+03    0.1141269286E+00    0.1300418868E+00    0.3735702703E-01    0.5436637558E+00
    0.1000000000E+03    0.3975923837E-01    0.9264286001E-01    0.2553507618E-01    0.3700113661E+00
    0.3000000000E+03    0.8511296105E-01    0.1248400609E+00    0.3525297960E-01    0.5010716485E+00
    0.5000000000E+03    0.1154631837E+00    0.1301060543E+00    0.3740542381E-01    0.5452147591E+00
    0.7000000000E+03    0.1396387582E+00    0.1294100841E+00    0.3774855876E-01    0.5688847394E+00
    0.9000000000E+03    0.1603692114E+00    0.1267620607E+00    0.3743195408E-01    0.5840977564E+00
    0.1100000000E+04    0.1788421179E+00    0.1234004341E+00    0.3682937312E-01    0.5948874196E+00
    0.1300000000E+04    0.1956809552E+00    0.1197997506E+00    0.3609348705E-01    0.6030315210E+00
    0.1500000000E+04    0.2112550172E+00    0.1161648754E+00    0.3529586182E-01    0.6094490315E+00
    0.1700000000E+04    0.2258023827E+00    0.1125900189E+00    0.3447324859E-01    0.6146681095E+00
    0.1900000000E+04    0.2394865593E+00    0.1091192129E+00    0.3364573617E-01    0.6190162789E+00
    0.2100000000E+04    0.2524255274E+00    0.1057721225E+00    0.3282477389E-01    0.6227086354E+00
    0.2300000000E+04    0.2647078849E+00    0.1025560290E+00    0.3201704839E-01    0.6258929254E+00
