     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2639942853E-02    0.4763506471E-02    0.5171091080E-03    0.1713707051E-02
    0.3000000000E+01    0.7780913210E-02    0.1394963075E-01    0.1514245283E-02    0.5051971973E-02
    0.5000000000E+01    0.1274665613E-01    0.2270623100E-01    0.2464655521E-02    0.8276934412E-02
    0.7000000000E+01    0.1754824831E-01    0.3106106340E-01    0.3371356941E-02    0.1139483190E-01
    0.9000000000E+01    0.2219582183E-01    0.3903956719E-01    0.4237114940E-02    0.1441144298E-01
    0.1100000000E+02    0.2669866344E-01    0.4666510092E-01    0.5064468844E-02    0.1733212898E-01
    0.1300000000E+02    0.3106530152E-01    0.5395915037E-01    0.5855754495E-02    0.2016187131E-01
    0.1500000000E+02    0.3530358256E-01    0.6094151206E-01    0.6613124175E-02    0.2290530474E-01
    0.1700000000E+02    0.3942073849E-01    0.6763045553E-01    0.7338564243E-02    0.2556674733E-01
    0.1900000000E+02    0.4342344622E-01    0.7404286739E-01    0.8033910769E-02    0.2815022722E-01
    0.2100000000E+02    0.4731788033E-01    0.8019437924E-01    0.8700863443E-02    0.3065950677E-01
    0.2300000000E+02    0.5110975985E-01    0.8609948176E-01    0.9340997961E-02    0.3309810432E-01
    0.2500000000E+02    0.5480438998E-01    0.9177162657E-01    0.9955777089E-02    0.3546931380E-01
    0.2700000000E+02    0.5840669915E-01    0.9722331731E-01    0.1054656056E-01    0.3777622255E-01
    0.2900000000E+02    0.6192127228E-01    0.1024661914E+00    0.1111461398E-01    0.4002172738E-01
    0.3100000000E+02    0.6535238049E-01    0.1075110935E+00    0.1166111674E-01    0.4220854918E-01
    0.3300000000E+02    0.6870400784E-01    0.1123681415E+00    0.1218716928E-01    0.4433924622E-01
    0.3500000000E+02    0.7197987525E-01    0.1170467862E+00    0.1269379950E-01    0.4641622620E-01
    0.3700000000E+02    0.7518346222E-01    0.1215558651E+00    0.1318196863E-01    0.4844175734E-01
    0.3900000000E+02    0.7831802626E-01    0.1259036510E+00    0.1365257655E-01    0.5041797837E-01
    0.4100000000E+02    0.8138662061E-01    0.1300978964E+00    0.1410646652E-01    0.5234690776E-01
    0.4300000000E+02    0.8439211016E-01    0.1341458735E+00    0.1454442962E-01    0.5423045217E-01
    0.4500000000E+02    0.8733718598E-01    0.1380544104E+00    0.1496720865E-01    0.5607041412E-01
    0.4700000000E+02    0.9022437849E-01    0.1418299246E+00    0.1537550175E-01    0.5786849912E-01
    0.4900000000E+02    0.9305606944E-01    0.1454784531E+00    0.1576996568E-01    0.5962632215E-01
    0.1000000000E+02    0.2446478427E-01    0.4289507082E-01    0.4655441890E-02    0.1588345678E-01
    0.3000000000E+02    0.6364700406E-01    0.1050127403E+00    0.1139048864E-01    0.4112231010E-01
    0.5000000000E+02    0.9445180819E-01    0.1472568870E+00    0.1596220639E-01    0.6049061684E-01
    0.7000000000E+02    0.1199344346E+00    0.1773766440E+00    0.1921349543E-01    0.7599516770E-01
    0.9000000000E+02    0.1417710249E+00    0.1995968323E+00    0.2160407573E-01    0.8880571069E-01
    0.1100000000E+03    0.1609643197E+00    0.2164104686E+00    0.2340532180E-01    0.9965291101E-01
    0.1300000000E+03    0.1781548686E+00    0.2293797620E+00    0.2478735024E-01    0.1090183096E+00
    0.1500000000E+03    0.1937734948E+00    0.2395310299E+00    0.2586196644E-01    0.1172331558E+00
    0.1700000000E+03    0.2081222924E+00    0.2475647695E+00    0.2670551440E-01    0.1245334407E+00
    0.1900000000E+03    0.2214205187E+00    0.2539743900E+00    0.2737179369E-01    0.1310922729E+00
    0.2100000000E+03    0.2338320002E+00    0.2591167342E+00    0.2789973291E-01    0.1370398122E+00
    0.2300000000E+03    0.2454822301E+00    0.2632557370E+00    0.2831814097E-01    0.1424760220E+00
    0.2500000000E+03    0.2564694357E+00    0.2665904206E+00    0.2864875422E-01    0.1474790977E+00
    0.2700000000E+03    0.2668719730E+00    0.2692733959E+00    0.2890825058E-01    0.1521111992E+00
    0.2900000000E+03    0.2767534046E+00    0.2714234148E+00    0.2910961628E-01    0.1564224448E+00
    0.3100000000E+03    0.2861660708E+00    0.2731340847E+00    0.2926309492E-01    0.1604537573E+00
    0.3300000000E+03    0.2951536553E+00    0.2744800437E+00    0.2937686004E-01    0.1642389302E+00
    0.3500000000E+03    0.3037530626E+00    0.2755214155E+00    0.2945750057E-01    0.1678061545E+00
    0.3700000000E+03    0.3119958161E+00    0.2763070774E+00    0.2951037686E-01    0.1711791644E+00
    0.3900000000E+03    0.3199091143E+00    0.2768770913E+00    0.2953988577E-01    0.1743781095E+00
    0.4100000000E+03    0.3275166396E+00    0.2772645383E+00    0.2954966064E-01    0.1774202267E+00
    0.4300000000E+03    0.3348391862E+00    0.2774969184E+00    0.2954272401E-01    0.1803203647E+00
    0.4500000000E+03    0.3418951526E+00    0.2775972314E+00    0.2952160553E-01    0.1830913971E+00
    0.4700000000E+03    0.3487009322E+00    0.2775848195E+00    0.2948843393E-01    0.1857445510E+00
    0.4900000000E+03    0.3552712253E+00    0.2774760304E+00    0.2944500948E-01    0.1882896717E+00
    0.1000000000E+03    0.1516518288E+00    0.2085658842E+00    0.2256599818E-01    0.9444024050E-01
    0.3000000000E+03    0.2815154250E+00    0.2723286180E+00    0.2919178856E-01    0.1584708336E+00
    0.5000000000E+03    0.3584722588E+00    0.2773899163E+00    0.2941993962E-01    0.1895244719E+00
    0.7000000000E+03    0.4127805538E+00    0.2730617205E+00    0.2865079800E-01    0.2101999077E+00
    0.9000000000E+03    0.4533640798E+00    0.2669162855E+00    0.2771827554E-01    0.2258241552E+00
    0.1100000000E+04    0.4846667238E+00    0.2607629618E+00    0.2681962284E-01    0.2384511937E+00
    0.1300000000E+04    0.5093670729E+00    0.2550688433E+00    0.2600248958E-01    0.2490852951E+00
    0.1500000000E+04    0.5292215560E+00    0.2499176693E+00    0.2527182950E-01    0.2582928601E+00
