     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1592227609E-02    0.7925259234E-03    0.7098661299E-03    0.8522254440E-02
    0.3000000000E+01    0.4740543082E-02    0.2313159430E-02    0.2072313368E-02    0.2486131662E-01
    0.5000000000E+01    0.7841748057E-02    0.3753553911E-02    0.3363418878E-02    0.4032419801E-01
    0.7000000000E+01    0.1089709246E-01    0.5119861688E-02    0.4588665349E-02    0.5498094771E-01
    0.9000000000E+01    0.1390778118E-01    0.6417599869E-02    0.5752967844E-02    0.6889430472E-01
    0.1100000000E+02    0.1687497610E-01    0.7651731482E-02    0.6860746422E-02    0.8212062857E-01
    0.1300000000E+02    0.1979979797E-01    0.8826734429E-02    0.7915987852E-02    0.9471069126E-01
    0.1500000000E+02    0.2268332824E-01    0.9946660344E-02    0.8922298290E-02    0.1067103541E+00
    0.1700000000E+02    0.2552661076E-01    0.1101518505E-01    0.9882948411E-02    0.1181611483E+00
    0.1900000000E+02    0.2833065339E-01    0.1203565197E-01    0.1080091224E-01    0.1291007754E+00
    0.2100000000E+02    0.3109642956E-01    0.1301110962E-01    0.1167890070E-01    0.1395635391E+00
    0.2300000000E+02    0.3382487972E-01    0.1394434407E-01    0.1251939062E-01    0.1495807211E+00
    0.2500000000E+02    0.3651691272E-01    0.1483790728E-01    0.1332465004E-01    0.1591809066E+00
    0.2700000000E+02    0.3917340715E-01    0.1569414167E-01    0.1409676026E-01    0.1683902701E+00
    0.2900000000E+02    0.4179521257E-01    0.1651520173E-01    0.1483763504E-01    0.1772328243E+00
    0.3100000000E+02    0.4438315071E-01    0.1730307297E-01    0.1554903760E-01    0.1857306397E+00
    0.3300000000E+02    0.4693801662E-01    0.1805958857E-01    0.1623259548E-01    0.1939040374E+00
    0.3500000000E+02    0.4946057971E-01    0.1878644411E-01    0.1688981367E-01    0.2017717594E+00
    0.3700000000E+02    0.5195158482E-01    0.1948521056E-01    0.1752208624E-01    0.2093511199E+00
    0.3900000000E+02    0.5441175317E-01    0.2015734588E-01    0.1813070667E-01    0.2166581385E+00
    0.4100000000E+02    0.5684178329E-01    0.2080420525E-01    0.1871687697E-01    0.2237076600E+00
    0.4300000000E+02    0.5924235193E-01    0.2142705023E-01    0.1928171592E-01    0.2305134598E+00
    0.4500000000E+02    0.6161411489E-01    0.2202705698E-01    0.1982626630E-01    0.2370883395E+00
    0.4700000000E+02    0.6395770783E-01    0.2260532354E-01    0.2035150147E-01    0.2434442112E+00
    0.4900000000E+02    0.6627374705E-01    0.2316287645E-01    0.2085833121E-01    0.2495921738E+00
    0.1000000000E+02    0.1539674438E-01    0.7042325992E-02    0.6313663952E-02    0.7559005003E-01
    0.3000000000E+02    0.4309336475E-01    0.1691316799E-01    0.1519691561E-01    0.1815235154E+00
    0.5000000000E+02    0.6742162148E-01    0.2343418798E-01    0.2110511227E-01    0.2525914523E+00
    0.7000000000E+02    0.8906888387E-01    0.2797665169E-01    0.2525488705E-01    0.3038402886E+00
    0.9000000000E+02    0.1085414313E+00    0.3124193886E-01    0.2826736172E-01    0.3427076792E+00
    0.1100000000E+03    0.1262206469E+00    0.3363193981E-01    0.3049808631E-01    0.3733006496E+00
    0.1300000000E+03    0.1423995192E+00    0.3539606535E-01    0.3216767545E-01    0.3980767932E+00
    0.1500000000E+03    0.1573070485E+00    0.3669841860E-01    0.3342136571E-01    0.4185993699E+00
    0.1700000000E+03    0.1711249844E+00    0.3765186535E-01    0.3435916483E-01    0.4359117646E+00
    0.1900000000E+03    0.1839995643E+00    0.3833675925E-01    0.3505239514E-01    0.4507379869E+00
    0.2100000000E+03    0.1960499106E+00    0.3881190595E-01    0.3555336797E-01    0.4635968152E+00
    0.2300000000E+03    0.2073741467E+00    0.3912131836E-01    0.3590133880E-01    0.4748701227E+00
    0.2500000000E+03    0.2180539236E+00    0.3929855610E-01    0.3612633049E-01    0.4848455306E+00
    0.2700000000E+03    0.2281578180E+00    0.3936961116E-01    0.3625167496E-01    0.4937439962E+00
    0.2900000000E+03    0.2377439192E+00    0.3935488370E-01    0.3629575340E-01    0.5017382108E+00
    0.3100000000E+03    0.2468618207E+00    0.3927056876E-01    0.3627321797E-01    0.5089652001E+00
    0.3300000000E+03    0.2555541715E+00    0.3912965068E-01    0.3619586830E-01    0.5155351553E+00
    0.3500000000E+03    0.2638578965E+00    0.3894262943E-01    0.3607329218E-01    0.5215377523E+00
    0.3700000000E+03    0.2718051662E+00    0.3871806006E-01    0.3591334164E-01    0.5270467570E+00
    0.3900000000E+03    0.2794241728E+00    0.3846295892E-01    0.3572249211E-01    0.5321234370E+00
    0.4100000000E+03    0.2867397581E+00    0.3818311374E-01    0.3550611670E-01    0.5368191266E+00
    0.4300000000E+03    0.2937739238E+00    0.3788332297E-01    0.3526869825E-01    0.5411771816E+00
    0.4500000000E+03    0.3005462503E+00    0.3756758241E-01    0.3501399502E-01    0.5452344874E+00
    0.4700000000E+03    0.3070742417E+00    0.3723923220E-01    0.3474517130E-01    0.5490226355E+00
    0.4900000000E+03    0.3133736129E+00    0.3690107354E-01    0.3446490137E-01    0.5525688503E+00
    0.1000000000E+03    0.1175851539E+00    0.3252820348E-01    0.2946439255E-01    0.3588576916E+00
    0.3000000000E+03    0.2423585823E+00    0.3932054748E-01    0.3629201654E-01    0.5054401767E+00
    0.5000000000E+03    0.3164420473E+00    0.3672906744E-01    0.3432119668E-01    0.5542587310E+00
    0.7000000000E+03    0.3686161410E+00    0.3317983263E-01    0.3124384841E-01    0.5797114369E+00
    0.9000000000E+03    0.4081605474E+00    0.2988921472E-01    0.2826615276E-01    0.5956606603E+00
    0.1100000000E+04    0.4393708590E+00    0.2705207466E-01    0.2562800670E-01    0.6067278823E+00
    0.1300000000E+04    0.4646616954E+00    0.2464916946E-01    0.2334794433E-01    0.6149247686E+00
    0.1500000000E+04    0.4855536470E+00    0.2261724181E-01    0.2138887792E-01    0.6212775072E+00
    0.1700000000E+04    0.5030745243E+00    0.2089161645E-01    0.1970350412E-01    0.6263683691E+00
    0.1900000000E+04    0.5179525283E+00    0.1941652804E-01    0.1824749018E-01    0.6305541048E+00
    0.2100000000E+04    0.5307211115E+00    0.1814640870E-01    0.1698280399E-01    0.6340663771E+00
    0.2300000000E+04    0.5417810222E+00    0.1704471136E-01    0.1587788753E-01    0.6370626467E+00
    0.2500000000E+04    0.5514393820E+00    0.1608226368E-01    0.1490688547E-01    0.6396539527E+00
    0.2700000000E+04    0.5599354657E+00    0.1523574520E-01    0.1404868842E-01    0.6419210116E+00
    0.2900000000E+04    0.5674583175E+00    0.1448642952E-01    0.1328604362E-01    0.6439240105E+00
    0.3100000000E+04    0.5741591286E+00    0.1381918961E-01    0.1260480225E-01    0.6457088117E+00
    0.3300000000E+04    0.5801601289E+00    0.1322172520E-01    0.1199330727E-01    0.6473110211E+00
    0.3500000000E+04    0.5855610974E+00    0.1268396616E-01    0.1144190427E-01    0.6487587350E+00
    0.3700000000E+04    0.5904442048E+00    0.1219761207E-01    0.1094255338E-01    0.6500744429E+00
    0.3900000000E+04    0.5948776656E+00    0.1175577565E-01    0.1048852211E-01    0.6512763762E+00
    0.4100000000E+04    0.5989185278E+00    0.1135270542E-01    0.1007414181E-01    0.6523794819E+00
    0.4300000000E+04    0.6026148266E+00    0.1098356881E-01    0.9694614033E-02    0.6533961396E+00
    0.4500000000E+04    0.6060072648E+00    0.1064428141E-01    0.9345855930E-02    0.6543366963E+00
    0.4700000000E+04    0.6091305347E+00    0.1033137184E-01    0.9024376256E-02    0.6552098729E+00
    0.4900000000E+04    0.6120143684E+00    0.1004187401E-01    0.8727175418E-02    0.6560230749E+00
    0.1000000000E+04    0.4246284860E+00    0.2841319460E-01    0.2690121725E-01    0.6016453332E+00
    0.3000000000E+04    0.5709032459E+00    0.1414337737E-01    0.1293602819E-01    0.6448412573E+00
    0.5000000000E+04    0.6133746421E+00    0.9905094138E-02    0.8586856376E-02    0.6564092009E+00
    0.7000000000E+04    0.6326763517E+00    0.7937143252E-02    0.6582503627E-02    0.6621279934E+00
    0.9000000000E+04    0.6435103673E+00    0.6788741596E-02    0.5437497441E-02    0.6656356977E+00
    0.1100000000E+05    0.6503896304E+00    0.6025176529E-02    0.4694523829E-02    0.6680462076E+00
    0.1300000000E+05    0.6551244464E+00    0.5473804813E-02    0.4170700206E-02    0.6698240074E+00
    0.1500000000E+05    0.6585733582E+00    0.5052657843E-02    0.3779405916E-02    0.6712000265E+00
    0.1700000000E+05    0.6611932778E+00    0.4717737410E-02    0.3474482444E-02    0.6723031188E+00
    0.1900000000E+05    0.6632487754E+00    0.4443221972E-02    0.3229106132E-02    0.6732113305E+00
    0.2100000000E+05    0.6649032511E+00    0.4212896650E-02    0.3026620196E-02    0.6739749344E+00
    0.2300000000E+05    0.6662628909E+00    0.4016025563E-02    0.2856125314E-02    0.6746279043E+00
    0.2500000000E+05    0.6673996033E+00    0.3845192053E-02    0.2710181206E-02    0.6751940992E+00
