     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1591403550E-02    0.1574215018E-02    0.4486787574E-03    0.1352622060E-01
    0.3000000000E+01    0.4733284747E-02    0.4535928383E-02    0.1293281580E-02    0.3886232127E-01
    0.5000000000E+01    0.7822011940E-02    0.7273762117E-02    0.2074654097E-02    0.6214601843E-01
    0.7000000000E+01    0.1085921909E-01    0.9813586451E-02    0.2800127185E-02    0.8362112722E-01
    0.9000000000E+01    0.1384647190E-01    0.1217728967E-01    0.3475899822E-02    0.1034941536E+00
    0.1100000000E+02    0.1678527136E-01    0.1438352168E-01    0.4107250844E-02    0.1219411765E+00
    0.1300000000E+02    0.1967705704E-01    0.1644827705E-01    0.4698704939E-02    0.1391132605E+00
    0.1500000000E+02    0.2252321024E-01    0.1838535643E-01    0.5254163983E-02    0.1551407518E+00
    0.1700000000E+02    0.2532505691E-01    0.2020673502E-01    0.5777011860E-02    0.1701367184E+00
    0.1900000000E+02    0.2808387039E-01    0.2192285901E-01    0.6270198798E-02    0.1841997259E+00
    0.2100000000E+02    0.3080087401E-01    0.2354288600E-01    0.6736309722E-02    0.1974160951E+00
    0.2300000000E+02    0.3347724357E-01    0.2507488136E-01    0.7177620066E-02    0.2098617500E+00
    0.2500000000E+02    0.3611410956E-01    0.2652597959E-01    0.7596141616E-02    0.2216037406E+00
    0.2700000000E+02    0.3871255939E-01    0.2790251774E-01    0.7993660419E-02    0.2327015054E+00
    0.2900000000E+02    0.4127363942E-01    0.2921014651E-01    0.8371768311E-02    0.2432079249E+00
    0.3100000000E+02    0.4379835687E-01    0.3045392303E-01    0.8731889268E-02    0.2531702034E+00
    0.3300000000E+02    0.4628768167E-01    0.3163838902E-01    0.9075301564E-02    0.2626306133E+00
    0.3500000000E+02    0.4874254816E-01    0.3276763671E-01    0.9403156475E-02    0.2716271241E+00
    0.3700000000E+02    0.5116385672E-01    0.3384536486E-01    0.9716494160E-02    0.2801939384E+00
    0.3900000000E+02    0.5355247531E-01    0.3487492652E-01    0.1001625719E-01    0.2883619492E+00
    0.4100000000E+02    0.5590924093E-01    0.3585936988E-01    0.1030330213E-01    0.2961591315E+00
    0.4300000000E+02    0.5823496097E-01    0.3680147344E-01    0.1057840947E-01    0.3036108806E+00
    0.4500000000E+02    0.6053041457E-01    0.3770377634E-01    0.1084229226E-01    0.3107403036E+00
    0.4700000000E+02    0.6279635379E-01    0.3856860460E-01    0.1109560348E-01    0.3175684724E+00
    0.4900000000E+02    0.6503350483E-01    0.3939809396E-01    0.1133894253E-01    0.3241146435E+00
    0.1000000000E+02    0.1532183692E-01    0.1329903361E-01    0.3796829252E-02    0.1128859428E+00
    0.3000000000E+02    0.4254048199E-01    0.2983972119E-01    0.8553994084E-02    0.2482543321E+00
    0.5000000000E+02    0.6614150493E-01    0.3980020690E-01    0.1145704654E-01    0.3272875491E+00
    0.7000000000E+02    0.8694874866E-01    0.4639062677E-01    0.1340873753E-01    0.3795206531E+00
    0.9000000000E+02    0.1055451938E+00    0.5096652567E-01    0.1478916552E-01    0.4168346002E+00
    0.1100000000E+03    0.1223554684E+00    0.5422246932E-01    0.1579294858E-01    0.4449527211E+00
    0.1300000000E+03    0.1376965852E+00    0.5656090013E-01    0.1653297040E-01    0.4669818275E+00
    0.1500000000E+03    0.1518103162E+00    0.5823519860E-01    0.1708047257E-01    0.4847588296E+00
    0.1700000000E+03    0.1648845180E+00    0.5941456873E-01    0.1748318871E-01    0.4994419674E+00
    0.1900000000E+03    0.1770675724E+00    0.6021701920E-01    0.1777454563E-01    0.5117991897E+00
    0.2100000000E+03    0.1884784056E+00    0.6072763057E-01    0.1797875493E-01    0.5223606438E+00
    0.2300000000E+03    0.1992135900E+00    0.6100936626E-01    0.1811382589E-01    0.5315046480E+00
    0.2500000000E+03    0.2093524755E+00    0.6110981404E-01    0.1819344510E-01    0.5395087614E+00
    0.2700000000E+03    0.2189609616E+00    0.6106556998E-01    0.1822820008E-01    0.5465814653E+00
    0.2900000000E+03    0.2280943127E+00    0.6090518891E-01    0.1822640382E-01    0.5528825520E+00
    0.3100000000E+03    0.2367992895E+00    0.6065122744E-01    0.1819466681E-01    0.5585366640E+00
    0.3300000000E+03    0.2451157836E+00    0.6032169308E-01    0.1813830353E-01    0.5636425340E+00
    0.3500000000E+03    0.2530780846E+00    0.5993109339E-01    0.1806162739E-01    0.5682794413E+00
    0.3700000000E+03    0.2607158748E+00    0.5949120922E-01    0.1796816871E-01    0.5725118198E+00
    0.3900000000E+03    0.2680550156E+00    0.5901167347E-01    0.1786083818E-01    0.5763926093E+00
    0.4100000000E+03    0.2751181773E+00    0.5850041029E-01    0.1774205130E-01    0.5799657325E+00
    0.4300000000E+03    0.2819253452E+00    0.5796397246E-01    0.1761382429E-01    0.5832679549E+00
    0.4500000000E+03    0.2884942318E+00    0.5740780341E-01    0.1747784869E-01    0.5863302996E+00
    0.4700000000E+03    0.2948406134E+00    0.5683644273E-01    0.1733555015E-01    0.5891791378E+00
    0.4900000000E+03    0.3009786077E+00    0.5625368878E-01    0.1718813509E-01    0.5918370376E+00
    0.1000000000E+03    0.1141517136E+00    0.5272973448E-01    0.1532979559E-01    0.4318089055E+00
