     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1592731840E-02    0.7849025628E-03    0.3835245461E-03    0.1684198108E-01
    0.3000000000E+01    0.4744995966E-02    0.2250213395E-02    0.1100029631E-02    0.4803799510E-01
    0.5000000000E+01    0.7853886920E-02    0.3592593646E-02    0.1757109866E-02    0.7630921189E-01
    0.7000000000E+01    0.1092044541E-01    0.4828535591E-02    0.2362774367E-02    0.1020519521E+00
    0.9000000000E+01    0.1394567827E-01    0.5971616816E-02    0.2923611699E-02    0.1255938723E+00
    0.1100000000E+02    0.1693055981E-01    0.7033116668E-02    0.3445090912E-02    0.1472082273E+00
    0.1300000000E+02    0.1987603314E-01    0.8022483240E-02    0.3931789513E-02    0.1671247187E+00
    0.1500000000E+02    0.2278301139E-01    0.8947691406E-02    0.4387568180E-02    0.1855378466E+00
    0.1700000000E+02    0.2565237889E-01    0.9815520339E-02    0.4815706137E-02    0.2026134100E+00
    0.1900000000E+02    0.2848499232E-01    0.1063177080E-01    0.5219007104E-02    0.2184936172E+00
    0.2100000000E+02    0.3128168175E-01    0.1140143688E-01    0.5599883002E-02    0.2333011424E+00
    0.2300000000E+02    0.3404325166E-01    0.1212884287E-01    0.5960420646E-02    0.2471423717E+00
    0.2500000000E+02    0.3677048199E-01    0.1281775330E-01    0.6302435313E-02    0.2601100232E+00
    0.2700000000E+02    0.3946412895E-01    0.1347146196E-01    0.6627514090E-02    0.2722852763E+00
    0.2900000000E+02    0.4212492604E-01    0.1409286453E-01    0.6937051198E-02    0.2837395152E+00
    0.3100000000E+02    0.4475358480E-01    0.1468451815E-01    0.7232276965E-02    0.2945357650E+00
    0.3300000000E+02    0.4735079568E-01    0.1524869061E-01    0.7514281733E-02    0.3047298824E+00
    0.3500000000E+02    0.4991722880E-01    0.1578740119E-01    0.7784035702E-02    0.3143715487E+00
    0.3700000000E+02    0.5245353468E-01    0.1630245478E-01    0.8042405490E-02    0.3235051010E+00
    0.3900000000E+02    0.5496034500E-01    0.1679547052E-01    0.8290168022E-02    0.3321702339E+00
    0.4100000000E+02    0.5743827320E-01    0.1726790589E-01    0.8528022240E-02    0.3404025925E+00
    0.4300000000E+02    0.5988791522E-01    0.1772107719E-01    0.8756599018E-02    0.3482342771E+00
    0.4500000000E+02    0.6230985006E-01    0.1815617695E-01    0.8976469587E-02    0.3556942739E+00
    0.4700000000E+02    0.6470464040E-01    0.1857428881E-01    0.9188152745E-02    0.3628088243E+00
