     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5289141806E-03    0.6287213543E-02    0.3199816604E-03    0.1013888243E-01
    0.3000000000E+01    0.1564212103E-02    0.1806292483E-01    0.9195501821E-03    0.2910215312E-01
    0.5000000000E+01    0.2570847532E-02    0.2888546695E-01    0.1470920516E-02    0.4650328529E-01
    0.7000000000E+01    0.3550365183E-02    0.3886948273E-01    0.1979897251E-02    0.6253718765E-01
    0.9000000000E+01    0.4504195739E-02    0.4811138887E-01    0.2451360569E-02    0.7736727201E-01
    0.1100000000E+02    0.5433666366E-02    0.5669291482E-01    0.2889445981E-02    0.9113159167E-01
    0.1300000000E+02    0.6340010070E-02    0.6468384241E-01    0.3297683415E-02    0.1039475962E+00
    0.1500000000E+02    0.7224374048E-02    0.7214414969E-01    0.3679106036E-02    0.1159158531E+00
    0.1700000000E+02    0.8087827165E-02    0.7912570533E-01    0.4036336222E-02    0.1271229901E+00
    0.1900000000E+02    0.8931366647E-02    0.8567362017E-01    0.4371654132E-02    0.1376440412E+00
    0.2100000000E+02    0.9755924096E-02    0.9182733456E-01    0.4687052852E-02    0.1475443334E+00
    0.2300000000E+02    0.1056237091E-01    0.9762150020E-01    0.4984283100E-02    0.1568810162E+00
    0.2500000000E+02    0.1135152315E-01    0.1030867005E+00    0.5264889745E-02    0.1657043095E+00
    0.2700000000E+02    0.1212414596E-01    0.1082500430E+00    0.5530241833E-02    0.1740585301E+00
    0.2900000000E+02    0.1288095758E-01    0.1131356505E+00    0.5781557455E-02    0.1819829390E+00
    0.3100000000E+02    0.1362263290E-01    0.1177650695E+00    0.6019924443E-02    0.1895124483E+00
    0.3300000000E+02    0.1434980680E-01    0.1221576129E+00    0.6246317720E-02    0.1966782108E+00
    0.3500000000E+02    0.1506307714E-01    0.1263306482E+00    0.6461613905E-02    0.2035081166E+00
    0.3700000000E+02    0.1576300743E-01    0.1302998424E+00    0.6666603677E-02    0.2100272129E+00
    0.3900000000E+02    0.1645012936E-01    0.1340793692E+00    0.6862002295E-02    0.2162580599E+00
    0.4100000000E+02    0.1712494503E-01    0.1376820872E+00    0.7048458579E-02    0.2222210349E+00
    0.4300000000E+02    0.1778792906E-01    0.1411196920E+00    0.7226562631E-02    0.2279345920E+00
    0.4500000000E+02    0.1843953048E-01    0.1444028478E+00    0.7396852474E-02    0.2334154862E+00
    0.4700000000E+02    0.1908017443E-01    0.1475413011E+00    0.7559819803E-02    0.2386789662E+00
    0.4900000000E+02    0.1971026383E-01    0.1505439794E+00    0.7715914978E-02    0.2437389415E+00
    0.1000000000E+02    0.4971896877E-02    0.5248008560E-01    0.2674342102E-02    0.8437487689E-01
    0.3000000000E+02    0.1325364669E-01    0.1154811278E+00    0.5902296132E-02    0.1857950272E+00
    0.5000000000E+02    0.2002147077E-01    0.1519969904E+00    0.7791516026E-02    0.2461966317E+00
    0.7000000000E+02    0.2577464858E-01    0.1756014289E+00    0.9027110162E-02    0.2872407071E+00
    0.9000000000E+02    0.3080652173E-01    0.1918744749E+00    0.9890575372E-02    0.3174604181E+00
    0.1100000000E+03    0.3530217181E-01    0.2035748276E+00    0.1052114043E-01    0.3409375220E+00
    0.1300000000E+03    0.3938495956E-01    0.2122346556E+00    0.1099621459E-01    0.3598880288E+00
    0.1500000000E+03    0.4314076797E-01    0.2187762246E+00    0.1136246387E-01    0.3756278590E+00
    0.1700000000E+03    0.4663154487E-01    0.2237885501E+00    0.1164974775E-01    0.3889925652E+00
    0.1900000000E+03    0.4990330621E-01    0.2276653566E+00    0.1187806878E-01    0.4005409980E+00
    0.2100000000E+03    0.5299109064E-01    0.2306795482E+00    0.1206132491E-01    0.4106627888E+00
    0.2300000000E+03    0.5592214848E-01    0.2330259692E+00    0.1220946513E-01    0.4196389675E+00
    0.2500000000E+03    0.5871806359E-01    0.2348472076E+00    0.1232979105E-01    0.4276780395E+00
    0.2700000000E+03    0.6139620617E-01    0.2362498129E+00    0.1242777571E-01    0.4349384379E+00
    0.2900000000E+03    0.6397075261E-01    0.2373148464E+00    0.1250759662E-01    0.4415430320E+00
    0.3100000000E+03    0.6645341718E-01    0.2381049462E+00    0.1257249321E-01    0.4475888084E+00
    0.3300000000E+03    0.6885398740E-01    0.2386691796E+00    0.1262501252E-01    0.4531535133E+00
    0.3500000000E+03    0.7118072255E-01    0.2390464496E+00    0.1266718193E-01    0.4583003218E+00
