     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1055394753E-02    0.7885044507E-02    0.3210134555E-03    0.5097433110E-02
    0.3000000000E+01    0.3107448683E-02    0.2279090881E-01    0.9279492141E-03    0.1478386226E-01
    0.5000000000E+01    0.5085836544E-02    0.3664307635E-01    0.1492101197E-02    0.2385118123E-01
    0.7000000000E+01    0.6995664361E-02    0.4954611428E-01    0.2017715796E-02    0.3236153668E-01
    0.9000000000E+01    0.8841557251E-02    0.6159115839E-01    0.2508493724E-02    0.4036888779E-01
    0.1100000000E+02    0.1062771560E-01    0.7285801594E-01    0.2967675487E-02    0.4792031939E-01
    0.1300000000E+02    0.1235796347E-01    0.8341688315E-01    0.3398111186E-02    0.5505710960E-01
    0.1500000000E+02    0.1403579055E-01    0.9332975759E-01    0.3802317909E-02    0.6181560392E-01
    0.1700000000E+02    0.1566438844E-01    0.1026516071E+00    0.4182527236E-02    0.6822793563E-01
    0.1900000000E+02    0.1724668245E-01    0.1114313436E+00    0.4540724797E-02    0.7432262312E-01
    0.2100000000E+02    0.1878535921E-01    0.1197126376E+00    0.4878683384E-02    0.8012506802E-01
    0.2300000000E+02    0.2028289101E-01    0.1275346054E+00    0.5197990842E-02    0.8565797299E-01
    0.2500000000E+02    0.2174155713E-01    0.1349323893E+00    0.5500073654E-02    0.9094169374E-01
    0.2700000000E+02    0.2316346266E-01    0.1419376512E+00    0.5786216999E-02    0.9599453721E-01
    0.2900000000E+02    0.2455055516E-01    0.1485789945E+00    0.6057581868E-02    0.1008330152E+00
    0.3100000000E+02    0.2590463942E-01    0.1548823254E+00    0.6315219750E-02    0.1054720611E+00
    0.3300000000E+02    0.2722739054E-01    0.1608711639E+00    0.6560085271E-02    0.1099252160E+00
    0.3500000000E+02    0.2852036565E-01    0.1665669131E+00    0.6793047110E-02    0.1142047884E+00
    0.3700000000E+02    0.2978501429E-01    0.1719890922E+00    0.7014897477E-02    0.1183219934E+00
    0.3900000000E+02    0.3102268779E-01    0.1771555396E+00    0.7226360349E-02    0.1222870719E+00
    0.4100000000E+02    0.3223464758E-01    0.1820825897E+00    0.7428098669E-02    0.1261093961E+00
    0.4300000000E+02    0.3342207275E-01    0.1867852289E+00    0.7620720644E-02    0.1297975599E+00
    0.4500000000E+02    0.3458606680E-01    0.1912772310E+00    0.7804785282E-02    0.1333594595E+00
    0.4700000000E+02    0.3572766372E-01    0.1955712779E+00    0.7980807264E-02    0.1368023635E+00
    0.4900000000E+02    0.3684783353E-01    0.1996790653E+00    0.8149261251E-02    0.1401329745E+00
    0.1000000000E+02    0.9741855938E-02    0.6731726583E-01    0.2741847571E-02    0.4419888863E-01
    0.3000000000E+02    0.2523161573E-01    0.1517713889E+00    0.6188054884E-02    0.1031765902E+00
    0.5000000000E+02    0.3740017015E-01    0.2016665203E+00    0.8230788581E-02    0.1417581236E+00
    0.7000000000E+02    0.4751634384E-01    0.2338661479E+00    0.9554483791E-02    0.1696441303E+00
    0.9000000000E+02    0.5625296974E-01    0.2558543782E+00    0.1046288549E-01    0.1911351114E+00
    0.1100000000E+03    0.6400432383E-01    0.2714547204E+00    0.1111119469E-01    0.2084502208E+00
    0.1300000000E+03    0.7101902137E-01    0.2828188256E+00    0.1158677471E-01    0.2228602625E+00
    0.1500000000E+03    0.7746288537E-01    0.2912465553E+00    0.1194242531E-01    0.2351505640E+00
    0.1700000000E+03    0.8345154148E-01    0.2975671501E+00    0.1221184742E-01    0.2458355500E+00
    0.1900000000E+03    0.8906857025E-01    0.3023329834E+00    0.1241750401E-01    0.2552680661E+00
    0.2100000000E+03    0.9437621462E-01    0.3059251666E+00    0.1257490484E-01    0.2636993275E+00
    0.2300000000E+03    0.9942200193E-01    0.3086144310E+00    0.1269507690E-01    0.2713137934E+00
    0.2500000000E+03    0.1042430048E+00    0.3105978843E+00    0.1278605607E-01    0.2782504613E+00
    0.2700000000E+03    0.1088686768E+00    0.3120220793E+00    0.1285382346E-01    0.2846164094E+00
    0.2900000000E+03    0.1133227950E+00    0.3129979754E+00    0.1290291284E-01    0.2904957105E+00
    0.3100000000E+03    0.1176248249E+00    0.3136109238E+00    0.1293681610E-01    0.2959554764E+00
    0.3300000000E+03    0.1217909011E+00    0.3139274975E+00    0.1295826071E-01    0.3010500638E+00
