     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1055659590E-02    0.7824345597E-02    0.6371497204E-04    0.1178117661E-01
    0.3000000000E+01    0.3109718981E-02    0.2229403218E-01    0.1816001926E-03    0.3356599699E-01
    0.5000000000E+01    0.5091851268E-02    0.3538220248E-01    0.2883030494E-03    0.5327858678E-01
    0.7000000000E+01    0.7006922068E-02    0.4727947869E-01    0.3853680754E-03    0.7121579228E-01
    0.9000000000E+01    0.8859349580E-02    0.5814207379E-01    0.4740605742E-03    0.8761970318E-01
    0.1100000000E+02    0.1065315563E-01    0.6809933844E-01    0.5554279374E-03    0.1026897682E+00
    0.1300000000E+02    0.1239200984E-01    0.7725938939E-01    0.6303453625E-03    0.1165918254E+00
    0.1500000000E+02    0.1407926798E-01    0.8571336756E-01    0.6995504276E-03    0.1294649275E+00
    0.1700000000E+02    0.1571800535E-01    0.9353870131E-01    0.7636695818E-03    0.1414265654E+00
    0.1900000000E+02    0.1731104600E-01    0.1008016374E+00    0.8232386834E-03    0.1525767134E+00
    0.2100000000E+02    0.1886098830E-01    0.1075592254E+00    0.8787190988E-03    0.1630009942E+00
    0.2300000000E+02    0.2037022744E-01    0.1138608890E+00    0.9305104476E-03    0.1727731801E+00
    0.2500000000E+02    0.2184097528E-01    0.1197496824E+00    0.9789607884E-03    0.1819571878E+00
    0.2700000000E+02    0.2327527788E-01    0.1252633034E+00    0.1024374828E-02    0.1906086817E+00
    0.2900000000E+02    0.2467503105E-01    0.1304349157E+00    0.1067020591E-02    0.1987763737E+00
    0.3100000000E+02    0.2604199416E-01    0.1352938237E+00    0.1107134882E-02    0.2065030837E+00
    0.3300000000E+02    0.2737780242E-01    0.1398660274E+00    0.1144927782E-02    0.2138266112E+00
    0.3500000000E+02    0.2868397789E-01    0.1441746839E+00    0.1180586383E-02    0.2207804565E+00
    0.3700000000E+02    0.2996193930E-01    0.1482404923E+00    0.1214277906E-02    0.2273944196E+00
    0.3900000000E+02    0.3121301083E-01    0.1520820164E+00    0.1246152316E-02    0.2336951026E+00
    0.4100000000E+02    0.3243843006E-01    0.1557159582E+00    0.1276344527E-02    0.2397063310E+00
    0.4300000000E+02    0.3363935508E-01    0.1591573889E+00    0.1304976279E-02    0.2454495105E+00
    0.4500000000E+02    0.3481687089E-01    0.1624199463E+00    0.1332157729E-02    0.2509439296E+00
    0.4700000000E+02    0.3597199525E-01    0.1655160038E+00    0.1357988821E-02    0.2562070176E+00
    0.4900000000E+02    0.3710568390E-01    0.1684568156E+00    0.1382560460E-02    0.2612545661E+00
    0.1000000000E+02    0.9763343157E-02    0.6322667298E-01    0.5156016130E-03    0.9531040283E-01
    0.3000000000E+02    0.2536250639E-01    0.1329017611E+00    0.1087380462E-02    0.2026923804E+00
    0.5000000000E+02    0.3766477272E-01    0.1698722465E+00    0.1394400173E-02    0.2637020473E+00
    0.7000000000E+02    0.4791323091E-01    0.1920974664E+00    0.1581770532E-02    0.3042057495E+00
    0.9000000000E+02    0.5677388887E-01    0.2064056284E+00    0.1704660473E-02    0.3336443051E+00
    0.1100000000E+03    0.6463979982E-01    0.2159947152E+00    0.1788933665E-02    0.3563386114E+00
    0.1300000000E+03    0.7176007668E-01    0.2225664782E+00    0.1848375952E-02    0.3745689346E+00
    0.1500000000E+03    0.7830150587E-01    0.2271089566E+00    0.1891008927E-02    0.3896633610E+00
    0.1700000000E+03    0.8438072047E-01    0.2302335623E+00    0.1921809511E-02    0.4024536013E+00
    0.1900000000E+03    0.9008221709E-01    0.2323375843E+00    0.1944021456E-02    0.4134903255E+00
    0.2100000000E+03    0.9546903043E-01    0.2336893698E+00    0.1959843213E-02    0.4231545528E+00
    0.2300000000E+03    0.1005893584E+00    0.2344759722E+00    0.1970813039E-02    0.4317195116E+00
    0.2500000000E+03    0.1054808375E+00    0.2348312301E+00    0.1978036159E-02    0.4393870116E+00
    0.2700000000E+03    0.1101733951E+00    0.2348530386E+00    0.1982324667E-02    0.4463098625E+00
    0.2900000000E+03    0.1146912074E+00    0.2346143607E+00    0.1984286835E-02    0.4526062458E+00
    0.3100000000E+03    0.1190540772E+00    0.2341704656E+00    0.1984385909E-02    0.4583692447E+00
    0.3300000000E+03    0.1232784260E+00    0.2335638142E+00    0.1982979853E-02    0.4636733469E+00
    0.3500000000E+03    0.1273780202E+00    0.2328274323E+00    0.1980348845E-02    0.4685789954E+00
