2.518793099554545237e-02	6.751120583723951851e-01	3.741701956577025355e-09	8.313145088495920154e-01
2.518818283584828982e-02	6.751101112599466880e-01	3.741954838937187415e-09	8.313118991485575204e-01
2.518791732752555246e-02	6.751121601931469041e-01	3.741688830844471262e-09	8.313146436768443781e-01
2.518787600074318817e-02	6.751124831328414455e-01	3.741646821608351887e-09	8.313150771123398730e-01
2.518816732917423043e-02	6.751102325293014683e-01	3.741939061628142035e-09	8.313120625153357368e-01
2.518820336227549014e-02	6.751099517905950753e-01	3.741975470287544339e-09	8.313116871640729988e-01
2.518787797928503241e-02	6.751124593079250724e-01	3.741650067260399628e-09	8.313150427563426037e-01
2.518788384518870840e-02	6.751124311734886252e-01	3.741653447565408998e-09	8.313150105461049044e-01
2.518795289662150924e-02	6.751118849838920744e-01	3.741724696995830178e-09	8.313142718299226797e-01
2.518791362965697861e-02	6.751121704093737685e-01	3.741687914909807584e-09	8.313146486549053416e-01
2.518792536708570895e-02	6.751120931647053292e-01	3.741697717889226766e-09	8.313145496124875189e-01
2.518793967158369784e-02	6.751120001007634430e-01	3.741709408089963405e-09	8.313144335141263719e-01
2.518793538073274899e-02	6.751120195433329974e-01	3.741707116448570649e-09	8.313144548673476741e-01
2.518791329458751685e-02	6.751121892297237137e-01	3.741685097702765811e-09	8.313146820984856911e-01
2.518791163784537754e-02	6.751122056465036492e-01	3.741683009740574049e-09	8.313147023686423553e-01
2.518789681252198154e-02	6.751123142859914994e-01	3.741668942089457605e-09	8.313148469308921928e-01
2.518790982064042852e-02	6.751122144488032051e-01	3.741681781969006168e-09	8.313147165962549989e-01
2.518792131295384193e-02	6.751121268853452762e-01	3.741693199070037561e-09	8.313145977881328808e-01
2.518819526175558599e-02	6.751100237891459743e-01	3.741965978916978146e-09	8.313117866569791348e-01
2.518789163845358905e-02	6.751123577839776013e-01	3.741663226419781361e-09	8.313149065793911108e-01
2.518819566858077411e-02	6.751100231925585282e-01	3.741966037475039238e-09	8.313117857475014194e-01
2.518795214001211258e-02	6.751118977175384339e-01	3.741722808991580482e-09	8.313142949951097815e-01
2.518794893068453805e-02	6.751119199395539949e-01	3.741719973137563324e-09	8.313143227536093915e-01
2.518793972678754628e-02	6.751119896899656636e-01	3.741710949944867781e-09	8.313144156627513270e-01
2.518819098577455839e-02	6.751100484454476414e-01	3.741962927161467477e-09	8.313118166243660401e-01
2.518816993934548318e-02	6.751102106449977658e-01	3.741941898729065310e-09	8.313120336524718601e-01
2.518794986328069460e-02	6.751119124175435360e-01	3.741720905938819367e-09	8.313143139281744531e-01
2.518789152008317836e-02	6.751123459084629186e-01	3.741664986226308347e-09	8.313148868238712241e-01
2.518794097309623448e-02	6.751119709828505844e-01	3.741713534873654393e-09	8.313143873084387625e-01
2.518790637167749730e-02	6.751122396337247977e-01	3.741678638683645441e-09	8.313147472550008743e-01
2.518791253154187629e-02	6.751121972249538583e-01	3.741684045213656590e-09	8.313146927242811568e-01
2.518790380328863807e-02	6.751122633618054092e-01	3.741675432292923936e-09	8.313147822096803585e-01
2.518791107055369516e-02	6.751122148658316169e-01	3.741681600764864900e-09	8.313147194252179517e-01
2.518822004367866560e-02	6.751098304222539204e-01	3.741991089794836373e-09	8.313115275282317862e-01
2.518820613574334136e-02	6.751099301739629244e-01	3.741978288049035350e-09	8.313116578287733649e-01
2.518790117207338197e-02	6.751122879564889212e-01	3.741672217632555247e-09	8.313148150955328441e-01
2.518822499891073749e-02	6.751097847905156435e-01	3.741997213289808430e-09	8.313114620578615499e-01
2.518818238060375678e-02	6.751101102970435974e-01	3.741954992466991303e-09	8.313118974865628674e-01
2.518790871148662500e-02	6.751122256370776231e-01	3.741680400402829070e-09	8.313147300213107327e-01
2.518820313735239957e-02	6.751099490263396952e-01	3.741975879668219290e-09	8.313116827592070823e-01
2.518793704566755012e-02	6.751120095335116922e-01	3.741708370872222948e-09	8.313144426428372702e-01
2.518820680146511767e-02	6.751099330541756594e-01	3.741977844786283157e-09	8.313116625727425824e-01
2.518790382853804827e-02	6.751122770739285128e-01	3.741673413131005649e-09	8.313148060144973650e-01
2.518791375610545183e-02	6.751121857032069684e-01	3.741685537159621956e-09	8.313146781567186672e-01
2.518795170755483079e-02	6.751118934665424343e-01	3.741723517270771072e-09	8.313142851001823486e-01
2.518793801590543668e-02	6.751120026460691870e-01	3.741709328013759861e-09	8.313144318712190062e-01
2.518793443745737451e-02	6.751120164634136778e-01	3.741707740107626289e-09	8.313144456681915706e-01
2.518795017392995439e-02	6.751119053144316595e-01	3.741721913799003368e-09	8.313143028615392893e-01
2.518790108278453135e-02	6.751122776236441192e-01	3.741673750746114349e-09	8.313147976783155091e-01
2.518790413626314714e-02	6.751122613848844489e-01	3.741675647398593598e-09	8.313147799904884172e-01
2.518820119221326301e-02	6.751099671943991964e-01	3.741973575657266916e-09	8.313117047390160552e-01
