# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000000e+00,5.892899999999999941e-06,1.263800000000000080e-06,1.021600000000000095e-06,2.190999999999999965e-07,nan
5.000000000000000000e+00,3.803569999999999906e-05,6.948800000000000284e-06,6.594200000000000324e-06,1.204700000000000087e-06,nan
1.000000000000000000e+01,6.178570000000000036e-05,1.300719999999999974e-05,1.071159999999999922e-05,2.255000000000000009e-06,nan
5.000000000000000000e+01,3.073214000000000219e-04,1.659720000000000094e-05,5.327949999999999700e-05,2.877400000000000183e-06,nan
1.000000000000000000e+02,6.110713999999999512e-04,3.854640000000000079e-05,1.059398999999999985e-04,6.682700000000000409e-06,nan
5.000000000000000000e+02,3.149285700000000170e-03,1.296706999999999916e-04,5.459838000000000495e-04,2.248069999999999976e-05,nan
1.000000000000000000e+03,6.185178599999999714e-03,1.183517000000000005e-04,1.072309000000000023e-03,2.051829999999999971e-05,nan
5.000000000000000000e+03,3.168624999999999914e-02,1.501541099999999934e-03,5.493366099999999995e-03,2.603184000000000249e-04,nan
1.000000000000000000e+04,6.154892859999999688e-02,1.029820700000000106e-03,1.067058419999999952e-02,1.785374999999999961e-04,nan
5.000000000000000000e+04,2.935735714000000107e-01,6.934260599999999587e-03,5.089611759999999874e-02,1.202175499999999942e-03,nan
1.000000000000000000e+05,5.700621429000000129e-01,9.472672399999999826e-03,9.883025139999999931e-02,1.642253599999999973e-03,nan
5.000000000000000000e+05,1.886375178600000035e+00,2.331223279999999898e-02,3.270361582999999905e-01,4.041583599999999839e-03,nan
1.000000000000000000e+06,2.575634821399999996e+00,2.617789489999999830e-02,4.465313828999999957e-01,4.538396299999999765e-03,nan
5.000000000000000000e+06,3.467272142900000187e+00,1.161837750000000065e-02,6.011123206999999802e-01,2.014249100000000108e-03,nan
1.000000000000000000e+07,3.610843214299999993e+00,8.272403899999999227e-03,6.260028790999999648e-01,1.434165999999999956e-03,nan
5.000000000000000000e+07,3.913099642899999786e+00,7.773804300000000146e-03,6.784043220000000041e-01,1.347725099999999955e-03,nan
1.000000000000000000e+08,3.980662500000000215e+00,2.441578800000000077e-03,6.901175259999999811e-01,4.232904000000000224e-04,nan
