# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000000e+00,8.132321399999999784e-03,5.796156000000000008e-04,1.409880299999999960e-03,1.004864999999999941e-04,nan
5.000000000000000000e+00,4.006339290000000136e-02,1.057900600000000061e-03,6.945690499999999760e-03,1.834055999999999978e-04,nan
1.000000000000000000e+01,7.848696430000000335e-02,1.446946300000000055e-03,1.360708920000000023e-02,2.508534999999999997e-04,nan
5.000000000000000000e+01,3.873019643000000234e-01,4.833127900000000303e-03,6.714557520000000168e-02,8.379073000000000337e-04,nan
1.000000000000000000e+02,7.290389285999999691e-01,2.603760089999999916e-02,1.263916600999999973e-01,4.514073900000000264e-03,nan
5.000000000000000000e+02,2.282892678600000114e+00,6.684671420000000419e-02,3.957794078999999909e-01,1.158904810000000070e-02,nan
1.000000000000000000e+03,2.971896964299999944e+00,2.608689319999999909e-02,5.152303619000000445e-01,4.522619599999999629e-03,nan
5.000000000000000000e+03,3.762195714300000216e+00,1.010142820000000004e-02,6.522424843999999888e-01,1.751259399999999938e-03,nan
1.000000000000000000e+04,3.876688928600000139e+00,1.096738289999999935e-02,6.720918873000000238e-01,1.901387800000000098e-03,nan
5.000000000000000000e+04,3.973606785699999921e+00,2.803543400000000057e-03,6.888942944000000512e-01,4.860433000000000158e-04,nan
1.000000000000000000e+05,3.988716607100000200e+00,3.406675999999999975e-03,6.915138465000000290e-01,5.906069000000000119e-04,nan
5.000000000000000000e+05,3.994660892899999816e+00,1.666032700000000038e-03,6.925443923999999862e-01,2.888359000000000174e-04,nan
1.000000000000000000e+06,3.994835357099999928e+00,1.760556500000000097e-03,6.925746389000000391e-01,3.052233000000000225e-04,nan
5.000000000000000000e+06,3.996343571400000183e+00,1.263554600000000054e-03,6.928361142000000195e-01,2.190593000000000119e-04,nan
1.000000000000000000e+07,3.996065357099999993e+00,9.136241999999999931e-04,6.927878808999999860e-01,1.583928000000000126e-04,nan
5.000000000000000000e+07,3.999643035700000127e+00,9.402059999999999899e-05,6.934081341000000176e-01,1.630010000000000001e-05,nan
1.000000000000000000e+08,3.999968928599999973e+00,5.909929999999999844e-05,6.934646332999999663e-01,1.024589999999999960e-05,nan
