# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000000e+00,1.017856999999999969e-04,1.018929999999999916e-05,1.764630000000000078e-05,1.766499999999999943e-06,nan
5.000000000000000000e+00,5.417857000000000532e-04,2.032430000000000122e-05,9.392799999999999923e-05,3.523600000000000026e-06,nan
1.000000000000000000e+01,1.093750000000000104e-03,4.877179999999999948e-05,1.896207000000000122e-04,8.455500000000000613e-06,nan
5.000000000000000000e+01,5.391785700000000306e-03,1.953506999999999997e-04,9.347604000000000026e-04,3.386750000000000058e-05,nan
1.000000000000000000e+02,1.091071430000000071e-02,2.458275999999999907e-04,1.891563300000000071e-03,4.261849999999999862e-05,nan
5.000000000000000000e+02,5.335089290000000206e-02,3.173510000000000046e-04,9.249311200000000580e-03,5.501840000000000165e-05,nan
1.000000000000000000e+03,1.060535714000000046e-01,2.754052299999999991e-03,1.838624310000000137e-02,4.774631999999999791e-04,nan
5.000000000000000000e+03,4.974428571000000243e-01,1.274627790000000017e-02,8.624042699999999451e-02,2.209790399999999808e-03,nan
1.000000000000000000e+04,9.130783929000000354e-01,1.315300240000000058e-02,1.582981229000000045e-01,2.280303200000000086e-03,nan
5.000000000000000000e+04,2.501315357100000192e+00,2.846620329999999949e-02,4.336468028000000086e-01,4.935114699999999799e-03,nan
1.000000000000000000e+05,3.134226071400000091e+00,2.702702770000000101e-02,5.433729541999999801e-01,4.685608400000000097e-03,nan
5.000000000000000000e+05,3.786154642900000145e+00,1.915609890000000148e-02,6.563961841000000019e-01,3.321045099999999934e-03,nan
1.000000000000000000e+06,3.889614642899999808e+00,6.623900999999999747e-03,6.743327862000000339e-01,1.148369200000000064e-03,nan
5.000000000000000000e+06,3.936605535700000047e+00,2.316588300000000170e-03,6.824794800000000272e-01,4.016210999999999891e-04,nan
1.000000000000000000e+07,3.945860535700000060e+00,6.061286899999999804e-03,6.840839963000000523e-01,1.050830200000000061e-03,nan
5.000000000000000000e+07,3.990552678599999847e+00,1.469723100000000070e-03,6.918321616000000507e-01,2.548022000000000047e-04,nan
1.000000000000000000e+08,3.998207678600000037e+00,7.430091999999999470e-04,6.931592897999999670e-01,1.288136999999999963e-04,nan
