# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,1.057776785999999941e-01,4.778255200000000417e-03,1.833841220000000105e-02,8.283942000000000519e-04,nan
5.000000000000000278e-02,5.430589286000000460e-01,1.869233039999999846e-02,9.414877150000000583e-02,3.240642699999999980e-03,nan
1.000000000000000056e-01,1.018406964299999995e+00,8.989945299999999723e-03,1.765586745000000124e-01,1.558564400000000049e-03,nan
5.000000000000000000e-01,2.743924999999999947e+00,6.566897720000000604e-02,4.757074311999999749e-01,1.138486669999999937e-02,nan
1.000000000000000000e+00,3.335099285700000138e+00,3.361362319999999793e-02,5.781978422000000339e-01,5.827510000000000155e-03,nan
5.000000000000000000e+00,3.857727321400000076e+00,1.142942859999999949e-02,6.688045607999999476e-01,1.981491499999999892e-03,nan
1.000000000000000000e+01,3.932843035699999934e+00,9.945530699999999974e-03,6.818271848000000412e-01,1.724231799999999953e-03,nan
5.000000000000000000e+01,3.983384821400000053e+00,3.981317399999999979e-03,6.905894880999999819e-01,6.902310999999999516e-04,nan
1.000000000000000000e+02,3.991561428599999850e+00,1.270594500000000061e-03,6.920070459999999590e-01,2.202798000000000115e-04,nan
5.000000000000000000e+02,3.998835714300000177e+00,5.227301000000000386e-04,6.932681708000000276e-01,9.062440000000000599e-05,nan
1.000000000000000000e+03,3.999525714299999812e+00,3.748215000000000162e-04,6.933877943999999793e-01,6.498190000000000205e-05,nan
5.000000000000000000e+03,3.999867321400000009e+00,2.284022000000000135e-04,6.934470179999999706e-01,3.959750000000000162e-05,nan
1.000000000000000000e+04,3.999928392899999796e+00,1.382687000000000065e-04,6.934576058000000431e-01,2.397129999999999866e-05,nan
5.000000000000000000e+04,3.999971071400000078e+00,8.030570000000000601e-05,6.934650047999999511e-01,1.392240000000000074e-05,nan
1.000000000000000000e+05,4.000000000000000000e+00,0.000000000000000000e+00,6.934700201000000286e-01,0.000000000000000000e+00,nan
5.000000000000000000e+05,4.000000000000000000e+00,0.000000000000000000e+00,6.934700201000000286e-01,0.000000000000000000e+00,nan
1.000000000000000000e+06,3.999952857099999814e+00,8.445500000000000370e-05,6.934618471000000284e-01,1.464170000000000078e-05,nan
5.000000000000000000e+06,3.999823392900000218e+00,2.731610999999999892e-04,6.934394021999999991e-01,4.735730000000000142e-05,nan
1.000000000000000000e+07,3.999985892899999840e+00,3.386130000000000053e-05,6.934675743999999531e-01,5.870499999999999952e-06,nan
5.000000000000000000e+07,4.000000000000000000e+00,0.000000000000000000e+00,6.934700201000000286e-01,0.000000000000000000e+00,nan
1.000000000000000000e+08,4.000759107100000378e+00,2.107281400000000048e-03,6.936016245999999663e-01,3.653341000000000162e-04,nan
