     Pressure (Pa)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.2900000000E+05    0.6511237597E+00    0.6878974630E+00
    0.3100000000E+05    0.6528740513E+00    0.6878948433E+00
    0.3300000000E+05    0.6544229168E+00    0.6878901821E+00
    0.3500000000E+05    0.6558034705E+00    0.6878840214E+00
    0.3700000000E+05    0.6570419272E+00    0.6878767614E+00
    0.3900000000E+05    0.6581593125E+00    0.6878687006E+00
    0.4100000000E+05    0.6591726877E+00    0.6878600645E+00
    0.4300000000E+05    0.6600960434E+00    0.6878510240E+00
    0.4500000000E+05    0.6609409617E+00    0.6878417104E+00
    0.4700000000E+05    0.6617171133E+00    0.6878322242E+00
    0.4900000000E+05    0.6624326373E+00    0.6878226434E+00
    0.1000000000E+05    0.6041446115E+00    0.6873408147E+00
    0.3000000000E+05    0.6520264831E+00    0.6878964492E+00
    0.5000000000E+05    0.6627698619E+00    0.6878178368E+00
    0.7000000000E+05    0.6675600941E+00    0.6877256943E+00
    0.9000000000E+05    0.6702877037E+00    0.6876473049E+00
    0.1100000000E+06    0.6720557489E+00    0.6875821101E+00
    0.1300000000E+06    0.6732983604E+00    0.6875273276E+00
    0.1500000000E+06    0.6742214809E+00    0.6874805993E+00
    0.1700000000E+06    0.6749355458E+00    0.6874401663E+00
    0.1900000000E+06    0.6755051732E+00    0.6874047360E+00
    0.2100000000E+06    0.6759707311E+00    0.6873733489E+00
    0.2300000000E+06    0.6763587586E+00    0.6873452812E+00
    0.2500000000E+06    0.6766874337E+00    0.6873199770E+00
    0.2700000000E+06    0.6769696326E+00    0.6872970021E+00
    0.2900000000E+06    0.6772147367E+00    0.6872760125E+00
    0.3100000000E+06    0.6774297461E+00    0.6872567312E+00
    0.3300000000E+06    0.6776199920E+00    0.6872389330E+00
    0.3500000000E+06    0.6777896080E+00    0.6872224323E+00
    0.3700000000E+06    0.6779418496E+00    0.6872070748E+00
    0.3900000000E+06    0.6780793161E+00    0.6871927308E+00
    0.4100000000E+06    0.6782041090E+00    0.6871792906E+00
    0.4300000000E+06    0.6783179459E+00    0.6871666604E+00
    0.4500000000E+06    0.6784222448E+00    0.6871547600E+00
    0.4700000000E+06    0.6785181870E+00    0.6871435195E+00
    0.4900000000E+06    0.6786067647E+00    0.6871328786E+00
    0.1000000000E+06    0.6712565663E+00    0.6876132343E+00
    0.3000000000E+06    0.6773256374E+00    0.6872661734E+00
    0.5000000000E+06    0.6786485593E+00    0.6871277661E+00
    0.7000000000E+06    0.6792470083E+00    0.6870470440E+00
    0.9000000000E+06    0.6795940449E+00    0.6869921171E+00
    0.1100000000E+07    0.6798230907E+00    0.6869514394E+00
    0.1300000000E+07    0.6799868404E+00    0.6869196482E+00
    0.1500000000E+07    0.6801104493E+00    0.6868938569E+00
    0.1700000000E+07    0.6802075066E+00    0.6868723509E+00
    0.1900000000E+07    0.6802860251E+00    0.6868540368E+00
    0.2100000000E+07    0.6803510502E+00    0.6868381790E+00
    0.2300000000E+07    0.6804059245E+00    0.6868242613E+00
    0.2500000000E+07    0.6804529548E+00    0.6868119089E+00
    0.2700000000E+07    0.6804937876E+00    0.6868008421E+00
    0.2900000000E+07    0.6805296310E+00    0.6867908472E+00
    0.3100000000E+07    0.6805613926E+00    0.6867817574E+00
    0.3300000000E+07    0.6805897687E+00    0.6867734408E+00
    0.3500000000E+07    0.6806153025E+00    0.6867657910E+00
    0.3700000000E+07    0.6806384247E+00    0.6867587211E+00
    0.3900000000E+07    0.6806594813E+00    0.6867521597E+00
    0.4100000000E+07    0.6806787537E+00    0.6867460471E+00
    0.4300000000E+07    0.6806964732E+00    0.6867403331E+00
    0.4500000000E+07    0.6807128321E+00    0.6867349751E+00
    0.4700000000E+07    0.6807279912E+00    0.6867299367E+00
    0.4900000000E+07    0.6807420864E+00    0.6867251865E+00
    0.1000000000E+07    0.6797190619E+00    0.6869704148E+00
    0.3000000000E+07    0.6805459743E+00    0.6867861981E+00
    0.5000000000E+07    0.6807487719E+00    0.6867229108E+00
    0.7000000000E+07    0.6808473681E+00    0.6866875072E+00
    0.9000000000E+07    0.6809076612E+00    0.6866639251E+00
    0.1100000000E+08    0.6809491674E+00    0.6866466920E+00
    0.1300000000E+08    0.6809798943E+00    0.6866333478E+00
    0.1500000000E+08    0.6810037882E+00    0.6866225963E+00
    0.1700000000E+08    0.6810230400E+00    0.6866136790E+00
    0.1900000000E+08    0.6810389732E+00    0.6866061177E+00
    0.2100000000E+08    0.6810524392E+00    0.6865995937E+00
    0.2300000000E+08    0.6810640134E+00    0.6865938847E+00
    0.2500000000E+08    0.6810740998E+00    0.6865888308E+00
    0.2700000000E+08    0.6810829918E+00    0.6865843127E+00
    0.2900000000E+08    0.6810909076E+00    0.6865802401E+00
    0.3100000000E+08    0.6810980139E+00    0.6865765426E+00
    0.3300000000E+08    0.6811044399E+00    0.6865731646E+00
    0.3500000000E+08    0.6811102879E+00    0.6865700617E+00
    0.3700000000E+08    0.6811156399E+00    0.6865671976E+00
    0.3900000000E+08    0.6811205624E+00    0.6865645424E+00
    0.4100000000E+08    0.6811251102E+00    0.6865620714E+00
    0.4300000000E+08    0.6811293288E+00    0.6865597636E+00
    0.4500000000E+08    0.6811332562E+00    0.6865576014E+00
    0.4700000000E+08    0.6811369246E+00    0.6865555698E+00
    0.4900000000E+08    0.6811403615E+00    0.6865536558E+00
    0.1000000000E+08    0.6809301219E+00    0.6866547078E+00
    0.3000000000E+08    0.6810945531E+00    0.6865783482E+00
    0.5000000000E+08    0.6811420006E+00    0.6865527394E+00
    0.7000000000E+08    0.6811669059E+00    0.6865385193E+00
    0.9000000000E+08    0.6811829055E+00    0.6865290834E+00
    0.1100000000E+09    0.6811943193E+00    0.6865222039E+00
    0.1300000000E+09    0.6812030044E+00    0.6865168852E+00
    0.1500000000E+09    0.6812099092E+00    0.6865126045E+00
    0.1700000000E+09    0.6812155755E+00    0.6865090569E+00
    0.1900000000E+09    0.6812203385E+00    0.6865060506E+00
    0.2100000000E+09    0.6812244185E+00    0.6865034577E+00
    0.2300000000E+09    0.6812279668E+00    0.6865011896E+00
    0.2500000000E+09    0.6812310913E+00    0.6864991821E+00
    0.2700000000E+09    0.6812338716E+00    0.6864973879E+00
    0.2900000000E+09    0.6812363677E+00    0.6864957707E+00
    0.3100000000E+09    0.6812386256E+00    0.6864943026E+00
    0.3300000000E+09    0.6812406816E+00    0.6864929615E+00
    0.3500000000E+09    0.6812425648E+00    0.6864917296E+00
    0.3700000000E+09    0.6812442985E+00    0.6864905924E+00
    0.3900000000E+09    0.6812459019E+00    0.6864895382E+00
    0.4100000000E+09    0.6812473909E+00    0.6864885570E+00
    0.4300000000E+09    0.6812487786E+00    0.6864876407E+00
    0.4500000000E+09    0.6812500765E+00    0.6864867820E+00
    0.4700000000E+09    0.6812512938E+00    0.6864859752E+00
    0.4900000000E+09    0.6812524389E+00    0.6864852150E+00
    0.1000000000E+09    0.6811890385E+00    0.6865254023E+00
