     Pressure (Pa)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1700000000E+06    0.6767933101E+00    0.6869477353E+00
    0.1900000000E+06    0.6772112374E+00    0.6869342308E+00
    0.2100000000E+06    0.6775520694E+00    0.6869217606E+00
    0.2300000000E+06    0.6778355739E+00    0.6869102424E+00
    0.2500000000E+06    0.6780752667E+00    0.6868995843E+00
    0.2700000000E+06    0.6782807070E+00    0.6868896972E+00
    0.2900000000E+06    0.6784588488E+00    0.6868804999E+00
    0.3100000000E+06    0.6786148742E+00    0.6868719199E+00
    0.3300000000E+06    0.6787527248E+00    0.6868638933E+00
    0.3500000000E+06    0.6788754532E+00    0.6868563644E+00
    0.3700000000E+06    0.6789854607E+00    0.6868492843E+00
    0.3900000000E+06    0.6790846625E+00    0.6868426103E+00
    0.4100000000E+06    0.6791746056E+00    0.6868363048E+00
    0.4300000000E+06    0.6792565532E+00    0.6868303350E+00
    0.4500000000E+06    0.6793315470E+00    0.6868246716E+00
    0.4700000000E+06    0.6794004541E+00    0.6868192891E+00
    0.4900000000E+06    0.6794640021E+00    0.6868141645E+00
    0.1000000000E+06    0.6740757921E+00    0.6870020286E+00
    0.3000000000E+06    0.6785393555E+00    0.6868761369E+00
    0.5000000000E+06    0.6794939626E+00    0.6868116925E+00
    0.7000000000E+06    0.6799209975E+00    0.6867718648E+00
    0.9000000000E+06    0.6801665405E+00    0.6867439832E+00
    0.1100000000E+07    0.6803274752E+00    0.6867229710E+00
    0.1300000000E+07    0.6804418477E+00    0.6867063503E+00
    0.1500000000E+07    0.6805277340E+00    0.6866927458E+00
    0.1700000000E+07    0.6805948584E+00    0.6866813231E+00
    0.1900000000E+07    0.6806489336E+00    0.6866715416E+00
    0.2100000000E+07    0.6806935444E+00    0.6866630331E+00
    0.2300000000E+07    0.6807310586E+00    0.6866555367E+00
    0.2500000000E+07    0.6807631056E+00    0.6866488614E+00
    0.2700000000E+07    0.6807908450E+00    0.6866428637E+00
    0.2900000000E+07    0.6808151257E+00    0.6866374332E+00
    0.3100000000E+07    0.6808365841E+00    0.6866324836E+00
    0.3300000000E+07    0.6808557070E+00    0.6866279458E+00
    0.3500000000E+07    0.6808728736E+00    0.6866237643E+00
    0.3700000000E+07    0.6808883839E+00    0.6866198936E+00
    0.3900000000E+07    0.6809024784E+00    0.6866162958E+00
    0.4100000000E+07    0.6809153523E+00    0.6866129396E+00
    0.4300000000E+07    0.6809271659E+00    0.6866097983E+00
    0.4500000000E+07    0.6809380521E+00    0.6866068493E+00
    0.4700000000E+07    0.6809481220E+00    0.6866040731E+00
    0.4900000000E+07    0.6809574691E+00    0.6866014532E+00
    0.1000000000E+07    0.6802545078E+00    0.6867328095E+00
    0.3000000000E+07    0.6808261743E+00    0.6866349030E+00
    0.5000000000E+07    0.6809618971E+00    0.6866001972E+00
    0.7000000000E+07    0.6810267498E+00    0.6865805836E+00
    0.9000000000E+07    0.6810659384E+00    0.6865674460E+00
    0.1100000000E+08    0.6810926743E+00    0.6865578102E+00
    0.1300000000E+08    0.6811123254E+00    0.6865503291E+00
    0.1500000000E+08    0.6811275164E+00    0.6865442893E+00
    0.1700000000E+08    0.6811396951E+00    0.6865392716E+00
    0.1900000000E+08    0.6811497313E+00    0.6865350112E+00
    0.2100000000E+08    0.6811581816E+00    0.6865313311E+00
    0.2300000000E+08    0.6811654207E+00    0.6865281075E+00
    0.2500000000E+08    0.6811717107E+00    0.6865252513E+00
    0.2700000000E+08    0.6811772411E+00    0.6865226960E+00
    0.2900000000E+08    0.6811821525E+00    0.6865203910E+00
    0.3100000000E+08    0.6811865519E+00    0.6865182970E+00
    0.3300000000E+08    0.6811905222E+00    0.6865163830E+00
    0.3500000000E+08    0.6811941287E+00    0.6865146238E+00
    0.3700000000E+08    0.6811974237E+00    0.6865129992E+00
    0.3900000000E+08    0.6812004494E+00    0.6865114924E+00
    0.4100000000E+08    0.6812032407E+00    0.6865100895E+00
    0.4300000000E+08    0.6812058264E+00    0.6865087788E+00
    0.4500000000E+08    0.6812082304E+00    0.6865075503E+00
    0.4700000000E+08    0.6812104733E+00    0.6865063957E+00
    0.4900000000E+08    0.6812125721E+00    0.6865053075E+00
    0.1000000000E+08    0.6810804324E+00    0.6865622958E+00
    0.3000000000E+08    0.6811844105E+00    0.6865193198E+00
    0.5000000000E+08    0.6812135723E+00    0.6865047863E+00
    0.7000000000E+08    0.6812287037E+00    0.6864966885E+00
    0.9000000000E+08    0.6812383594E+00    0.6864913030E+00
    0.1100000000E+09    0.6812452170E+00    0.6864873699E+00
    0.1300000000E+09    0.6812504188E+00    0.6864843247E+00
    0.1500000000E+09    0.6812545446E+00    0.6864818707E+00
    0.1700000000E+09    0.6812579243E+00    0.6864798348E+00
    0.1900000000E+09    0.6812607614E+00    0.6864781077E+00
    0.2100000000E+09    0.6812631889E+00    0.6864766167E+00
    0.2300000000E+09    0.6812652982E+00    0.6864753113E+00
    0.2500000000E+09    0.6812671544E+00    0.6864741550E+00
    0.2700000000E+09    0.6812688052E+00    0.6864731206E+00
    0.2900000000E+09    0.6812702865E+00    0.6864721876E+00
    0.3100000000E+09    0.6812716261E+00    0.6864713400E+00
    0.3300000000E+09    0.6812728456E+00    0.6864705651E+00
    0.3500000000E+09    0.6812739623E+00    0.6864698528E+00
    0.3700000000E+09    0.6812749903E+00    0.6864691949E+00
    0.3900000000E+09    0.6812759409E+00    0.6864685846E+00
    0.4100000000E+09    0.6812768236E+00    0.6864680161E+00
    0.4300000000E+09    0.6812776463E+00    0.6864674849E+00
    0.4500000000E+09    0.6812784158E+00    0.6864669869E+00
    0.4700000000E+09    0.6812791375E+00    0.6864665186E+00
    0.4900000000E+09    0.6812798165E+00    0.6864660771E+00
    0.1000000000E+09    0.6812420473E+00    0.6864891992E+00
