     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.8418945549E-02    0.3739928467E-03
    0.3000000000E+01    0.2464662151E-01    0.1120748105E-02
    0.5000000000E+01    0.4010866144E-01    0.1865867276E-02
    0.7000000000E+01    0.5485800164E-01    0.2609355733E-02
    0.9000000000E+01    0.6894280829E-01    0.3351218822E-02
    0.1100000000E+02    0.8240700294E-01    0.4091461870E-02
    0.1300000000E+02    0.9529071996E-01    0.4830090177E-02
    0.1500000000E+02    0.1076307062E+00    0.5567109021E-02
    0.1700000000E+02    0.1194606708E+00    0.6302523659E-02
    0.1900000000E+02    0.1308115932E+00    0.7036339322E-02
    0.2100000000E+02    0.1417119932E+00    0.7768561219E-02
    0.2300000000E+02    0.1521881711E+00    0.8499194539E-02
    0.2500000000E+02    0.1622644191E+00    0.9228244445E-02
    0.2700000000E+02    0.1719632092E+00    0.9955716079E-02
    0.2900000000E+02    0.1813053611E+00    0.1068161456E-01
    0.3100000000E+02    0.1903101906E+00    0.1140594499E-01
    0.3300000000E+02    0.1989956437E+00    0.1212871244E-01
    0.3500000000E+02    0.2073784154E+00    0.1284992196E-01
    0.3700000000E+02    0.2154740571E+00    0.1356957860E-01
    0.3900000000E+02    0.2232970726E+00    0.1428768735E-01
    0.4100000000E+02    0.2308610053E+00    0.1500425320E-01
    0.4300000000E+02    0.2381785160E+00    0.1571928113E-01
    0.4500000000E+02    0.2452614537E+00    0.1643277608E-01
    0.4700000000E+02    0.2521209200E+00    0.1714474298E-01
    0.4900000000E+02    0.2587673265E+00    0.1785518672E-01
    0.1000000000E+02    0.7574988990E-01    0.3721542520E-02
    0.3000000000E+02    0.1858487889E+00    0.1104397546E-01
    0.5000000000E+02    0.2620137106E+00    0.1820983893E-01
    0.7000000000E+02    0.3178381749E+00    0.2522410170E-01
    0.9000000000E+02    0.3605104655E+00    0.3209152438E-01
    0.1100000000E+03    0.3941887129E+00    0.3881667032E-01
    0.1300000000E+03    0.4214453374E+00    0.4540391567E-01
    0.1500000000E+03    0.4439571482E+00    0.5185745894E-01
    0.1700000000E+03    0.4628639029E+00    0.5818132989E-01
    0.1900000000E+03    0.4789673781E+00    0.6437939795E-01
    0.2100000000E+03    0.4928480026E+00    0.7045538012E-01
    0.2300000000E+03    0.5049363110E+00    0.7641284840E-01
    0.2500000000E+03    0.5155583961E+00    0.8225523676E-01
    0.2700000000E+03    0.5249657685E+00    0.8798584780E-01
    0.2900000000E+03    0.5333555256E+00    0.9360785892E-01
    0.3100000000E+03    0.5408843120E+00    0.9912432826E-01
    0.3300000000E+03    0.5476781908E+00    0.1045382002E+00
    0.3500000000E+03    0.5538397598E+00    0.1098523105E+00
    0.3700000000E+03    0.5594533681E+00    0.1150693915E+00
    0.3900000000E+03    0.5645890008E+00    0.1201920766E+00
    0.4100000000E+03    0.5693052118E+00    0.1252229049E+00
    0.4300000000E+03    0.5736513660E+00    0.1301643249E+00
    0.4500000000E+03    0.5776693741E+00    0.1350186993E+00
    0.4700000000E+03    0.5813950480E+00    0.1397883079E+00
    0.4900000000E+03    0.5848591716E+00    0.1444753517E+00
    0.1000000000E+03    0.3782862395E+00    0.3547160416E-01
    0.3000000000E+03    0.5372190388E+00    0.9637909969E-01
    0.5000000000E+03    0.5865016106E+00    0.1467885789E+00
    0.7000000000E+03    0.6105040433E+00    0.1891988520E+00
    0.9000000000E+03    0.6247074311E+00    0.2253739796E+00
    0.1100000000E+04    0.6340952585E+00    0.2565948383E+00
    0.1300000000E+04    0.6407615746E+00    0.2838139507E+00
    0.1500000000E+04    0.6457400046E+00    0.3077543662E+00
    0.1700000000E+04    0.6495995660E+00    0.3289748386E+00
    0.1900000000E+04    0.6526793456E+00    0.3479139830E+00
    0.2100000000E+04    0.6551939823E+00    0.3649209177E+00
    0.2300000000E+04    0.6572859611E+00    0.3802769829E+00
    0.2500000000E+04    0.6590535821E+00    0.3942114278E+00
    0.2700000000E+04    0.6605668553E+00    0.4069129326E+00
    0.2900000000E+04    0.6618769950E+00    0.4185382032E+00
    0.3100000000E+04    0.6630223304E+00    0.4292184681E+00
    0.3300000000E+04    0.6640321183E+00    0.4390644547E+00
    0.3500000000E+04    0.6649290773E+00    0.4481702417E+00
    0.3700000000E+04    0.6657311175E+00    0.4566162749E+00
    0.3900000000E+04    0.6664525489E+00    0.4644717507E+00
    0.4100000000E+04    0.6671049426E+00    0.4717965154E+00
    0.4300000000E+04    0.6676977561E+00    0.4786425934E+00
    0.4500000000E+04    0.6682387949E+00    0.4850554245E+00
    0.4700000000E+04    0.6687345582E+00    0.4910748736E+00
    0.4900000000E+04    0.6691905010E+00    0.4967360604E+00
    0.1000000000E+04    0.6298360494E+00    0.2415378282E+00
    0.3000000000E+04    0.6624682565E+00    0.4239891102E+00
    0.5000000000E+04    0.6694050094E+00    0.4994421539E+00
    0.7000000000E+04    0.6724226789E+00    0.5406789058E+00
    0.9000000000E+04    0.6741110013E+00    0.5666720147E+00
    0.1100000000E+05    0.6751898426E+00    0.5845553905E+00
    0.1300000000E+05    0.6759387804E+00    0.5976121675E+00
    0.1500000000E+05    0.6764890750E+00    0.6075640083E+00
    0.1700000000E+05    0.6769105063E+00    0.6154007597E+00
    0.1900000000E+05    0.6772435965E+00    0.6217319369E+00
    0.2100000000E+05    0.6775134895E+00    0.6269533845E+00
    0.2300000000E+05    0.6777366138E+00    0.6313333615E+00
    0.2500000000E+05    0.6779241578E+00    0.6350601116E+00
    0.2700000000E+05    0.6780840045E+00    0.6382696262E+00
    0.2900000000E+05    0.6782218683E+00    0.6410625978E+00
    0.3100000000E+05    0.6783419928E+00    0.6435151753E+00
    0.3300000000E+05    0.6784475954E+00    0.6456860127E+00
    0.3500000000E+05    0.6785411597E+00    0.6476210200E+00
    0.3700000000E+05    0.6786246334E+00    0.6493566465E+00
    0.3900000000E+05    0.6786995658E+00    0.6509221980E+00
    0.4100000000E+05    0.6787672042E+00    0.6523415055E+00
    0.4300000000E+05    0.6788285645E+00    0.6536341460E+00
    0.4500000000E+05    0.6788844820E+00    0.6548163520E+00
    0.4700000000E+05    0.6789356505E+00    0.6559016955E+00
    0.4900000000E+05    0.6789826504E+00    0.6569016126E+00
    0.1000000000E+05    0.6747039329E+00    0.5763701463E+00
    0.3000000000E+05    0.6782839268E+00    0.6423274243E+00
    0.5000000000E+05    0.6790047432E+00    0.6573726272E+00
    0.7000000000E+05    0.6793142456E+00    0.6640384347E+00
    0.9000000000E+05    0.6794863783E+00    0.6678003560E+00
    0.1100000000E+06    0.6795960058E+00    0.6702165462E+00
    0.1300000000E+06    0.6796719531E+00    0.6718995375E+00
    0.1500000000E+06    0.6797276818E+00    0.6731390951E+00
    0.1700000000E+06    0.6797703221E+00    0.6740900682E+00
    0.1900000000E+06    0.6798040039E+00    0.6748427252E+00
    0.2100000000E+06    0.6798312846E+00    0.6754532416E+00
    0.2300000000E+06    0.6798538326E+00    0.6759584070E+00
    0.2500000000E+06    0.6798727827E+00    0.6763833235E+00
    0.2700000000E+06    0.6798889337E+00    0.6767457051E+00
    0.2900000000E+06    0.6799028640E+00    0.6770584096E+00
    0.3100000000E+06    0.6799150031E+00    0.6773309962E+00
    0.3300000000E+06    0.6799256763E+00    0.6775707192E+00
    0.3500000000E+06    0.6799351345E+00    0.6777831833E+00
    0.3700000000E+06    0.6799435745E+00    0.6779727876E+00
    0.3900000000E+06    0.6799511527E+00    0.6781430326E+00
    0.4100000000E+06    0.6799579952E+00    0.6782967391E+00
    0.4300000000E+06    0.6799642043E+00    0.6784362051E+00
    0.4500000000E+06    0.6799698645E+00    0.6785633218E+00
    0.4700000000E+06    0.6799750457E+00    0.6786796597E+00
    0.4900000000E+06    0.6799798064E+00    0.6787865338E+00
    0.1000000000E+06    0.6795466637E+00    0.6691271045E+00
    0.3000000000E+06    0.6799091351E+00    0.6771992192E+00
    0.5000000000E+06    0.6799820448E+00    0.6788367755E+00
    0.7000000000E+06    0.6800134610E+00    0.6795408803E+00
    0.9000000000E+06    0.6800310113E+00    0.6799326043E+00
    0.1100000000E+07    0.6800422432E+00    0.6801820676E+00
    0.1300000000E+07    0.6800500643E+00    0.6803548440E+00
    0.1500000000E+07    0.6800558338E+00    0.6804815752E+00
    0.1700000000E+07    0.6800602722E+00    0.6805784979E+00
    0.1900000000E+07    0.6800637976E+00    0.6806550180E+00
    0.2100000000E+07    0.6800666691E+00    0.6807169614E+00
    0.2300000000E+07    0.6800690560E+00    0.6807681287E+00
    0.2500000000E+07    0.6800710735E+00    0.6808111050E+00
    0.2700000000E+07    0.6800728030E+00    0.6808477100E+00
    0.2900000000E+07    0.6800743034E+00    0.6808792615E+00
    0.3100000000E+07    0.6800756185E+00    0.6809067376E+00
    0.3300000000E+07    0.6800767816E+00    0.6809308791E+00
    0.3500000000E+07    0.6800778185E+00    0.6809522577E+00
    0.3700000000E+07    0.6800787491E+00    0.6809713215E+00
    0.3900000000E+07    0.6800795898E+00    0.6809884265E+00
    0.4100000000E+07    0.6800803533E+00    0.6810038595E+00
    0.4300000000E+07    0.6800810503E+00    0.6810178540E+00
    0.4500000000E+07    0.6800816894E+00    0.6810306016E+00
    0.4700000000E+07    0.6800822780E+00    0.6810422617E+00
    0.4900000000E+07    0.6800828220E+00    0.6810529675E+00
    0.1000000000E+07    0.6800371809E+00    0.6800697928E+00
    0.3000000000E+07    0.6800749818E+00    0.6808934581E+00
    0.5000000000E+07    0.6800830789E+00    0.6810579983E+00
    0.7000000000E+07    0.6800867875E+00    0.6811283483E+00
    0.9000000000E+07    0.6800889859E+00    0.6811673271E+00
    0.1100000000E+08    0.6800904759E+00    0.6811920611E+00
    0.1300000000E+08    0.6800915723E+00    0.6812091337E+00
    0.1500000000E+08    0.6800924251E+00    0.6812216151E+00
    0.1700000000E+08    0.6800931154E+00    0.6812311296E+00
    0.1900000000E+08    0.6800936911E+00    0.6812386167E+00
    0.2100000000E+08    0.6800941823E+00    0.6812446577E+00
    0.2300000000E+08    0.6800946094E+00    0.6812496313E+00
