     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.9456680377E-02    0.1870477610E-03
    0.3000000000E+01    0.2760240827E-01    0.5608353314E-03
    0.5000000000E+01    0.4479203672E-01    0.9342128630E-03
    0.7000000000E+01    0.6109919148E-01    0.1307181031E-02
    0.9000000000E+01    0.7659012795E-01    0.1679740508E-02
    0.1100000000E+02    0.9132463092E-01    0.2051891966E-02
    0.1300000000E+02    0.1053567857E+00    0.2423636076E-02
    0.1500000000E+02    0.1187356414E+00    0.2794973506E-02
    0.1700000000E+02    0.1315057839E+00    0.3165904924E-02
    0.1900000000E+02    0.1437078322E+00    0.3536430995E-02
    0.2100000000E+02    0.1553788699E+00    0.3906552384E-02
    0.2300000000E+02    0.1665528217E+00    0.4276269753E-02
    0.2500000000E+02    0.1772607829E+00    0.4645583765E-02
    0.2700000000E+02    0.1875313080E+00    0.5014495078E-02
    0.2900000000E+02    0.1973906654E+00    0.5383004352E-02
    0.3100000000E+02    0.2068630614E+00    0.5751112243E-02
    0.3300000000E+02    0.2159708389E+00    0.6118819407E-02
    0.3500000000E+02    0.2247346530E+00    0.6486126499E-02
    0.3700000000E+02    0.2331736279E+00    0.6853034170E-02
    0.3900000000E+02    0.2413054955E+00    0.7219543072E-02
    0.4100000000E+02    0.2491467205E+00    0.7585653856E-02
    0.4300000000E+02    0.2567126113E+00    0.7951367168E-02
    0.4500000000E+02    0.2640174194E+00    0.8316683658E-02
    0.4700000000E+02    0.2710744300E+00    0.8681603969E-02
    0.4900000000E+02    0.2778960415E+00    0.9046128747E-02
    0.1000000000E+02    0.8404842796E-01    0.1865867197E-02
    0.3000000000E+02    0.2021737956E+00    0.5567108429E-02
    0.5000000000E+02    0.2812222228E+00    0.9228243011E-02
    0.7000000000E+02    0.3378321503E+00    0.1284991944E-01
    0.9000000000E+02    0.3803701359E+00    0.1643277225E-01
    0.1100000000E+03    0.4135030869E+00    0.1997742242E-01
    0.1300000000E+03    0.4400396552E+00    0.2348447774E-01
    0.1500000000E+03    0.4617713976E+00    0.2695453317E-01
    0.1700000000E+03    0.4798949553E+00    0.3038817118E-01
    0.1900000000E+03    0.4952400640E+00    0.3378596206E-01
    0.2100000000E+03    0.5084001650E+00    0.3714846428E-01
    0.2300000000E+03    0.5198109301E+00    0.4047622474E-01
    0.2500000000E+03    0.5297994238E+00    0.4376977912E-01
    0.2700000000E+03    0.5386159610E+00    0.4702965212E-01
    0.2900000000E+03    0.5464553723E+00    0.5025635778E-01
    0.3100000000E+03    0.5534715696E+00    0.5345039973E-01
    0.3300000000E+03    0.5597877532E+00    0.5661227145E-01
    0.3500000000E+03    0.5655037073E+00    0.5974245652E-01
    0.3700000000E+03    0.5707011114E+00    0.6284142891E-01
    0.3900000000E+03    0.5754474681E+00    0.6590965314E-01
    0.4100000000E+03    0.5797990509E+00    0.6894758458E-01
    0.4300000000E+03    0.5838031460E+00    0.7195566966E-01
    0.4500000000E+03    0.5874997777E+00    0.7493434607E-01
    0.4700000000E+03    0.5909230507E+00    0.7788404298E-01
    0.4900000000E+03    0.5941022056E+00    0.8080518125E-01
    0.1000000000E+03    0.3979058882E+00    0.1820983437E-01
    0.3000000000E+03    0.5500580499E+00    0.5185743064E-01
    0.5000000000E+03    0.5956082561E+00    0.8225517020E-01
    0.7000000000E+03    0.6175242827E+00    0.1098521948E+00
    0.9000000000E+03    0.6304114081E+00    0.1350185267E+00
    0.1100000000E+04    0.6388962066E+00    0.1580617559E+00
    0.1300000000E+04    0.6449054094E+00    0.1792396745E+00
    0.1500000000E+04    0.6493845469E+00    0.1987699626E+00
    0.1700000000E+04    0.6528520128E+00    0.2168376977E+00
    0.1900000000E+04    0.6556157839E+00    0.2336012383E+00
    0.2100000000E+04    0.6578703457E+00    0.2491968774E+00
    0.2300000000E+04    0.6597445600E+00    0.2637425565E+00
    0.2500000000E+04    0.6613271905E+00    0.2773408537E+00
    0.2700000000E+04    0.6626813739E+00    0.2900814064E+00
    0.2900000000E+04    0.6638532459E+00    0.3020428896E+00
    0.3100000000E+04    0.6648773024E+00    0.3132946419E+00
    0.3300000000E+04    0.6657798527E+00    0.3238980109E+00
    0.3500000000E+04    0.6665813122E+00    0.3339074716E+00
    0.3700000000E+04    0.6672977651E+00    0.3433715629E+00
    0.3900000000E+04    0.6679420553E+00    0.3523336748E+00
    0.4100000000E+04    0.6685245633E+00    0.3608327131E+00
    0.4300000000E+04    0.6690537695E+00    0.3689036646E+00
    0.4500000000E+04    0.6695366703E+00    0.3765780780E+00
    0.4700000000E+04    0.6699790888E+00    0.3838844765E+00
    0.4900000000E+04    0.6703859113E+00    0.3908487115E+00
    0.1000000000E+04    0.6350499436E+00    0.1467883757E+00
    0.3000000000E+04    0.6643819461E+00    0.3077534747E+00
    0.5000000000E+04    0.6705772900E+00    0.3942099419E+00
    0.7000000000E+04    0.6732682396E+00    0.4481682915E+00
    0.9000000000E+04    0.6747727100E+00    0.4850531081E+00
    0.1100000000E+05    0.6757336922E+00    0.5118610623E+00
    0.1300000000E+05    0.6764006494E+00    0.5322253289E+00
    0.1500000000E+05    0.6768906289E+00    0.5482198992E+00
    0.1700000000E+05    0.6772658285E+00    0.5611149472E+00
    0.1900000000E+05    0.6775623561E+00    0.5717318503E+00
    0.2100000000E+05    0.6778026113E+00    0.5806253202E+00
    0.2300000000E+05    0.6780012270E+00    0.5881834973E+00
    0.2500000000E+05    0.6781681671E+00    0.5946861083E+00
    0.2700000000E+05    0.6783104513E+00    0.6003398474E+00
    0.2900000000E+05    0.6784331676E+00    0.6053007509E+00
