     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3181721729E-02    0.1307181101E-02
    0.3000000000E+01    0.9456680345E-02    0.3906552953E-02
    0.5000000000E+01    0.1561636827E-01    0.6486127950E-02
    0.7000000000E+01    0.2166393288E-01    0.9046131395E-02
    0.9000000000E+01    0.2760240799E-01    0.1158678518E-01
    0.1100000000E+02    0.3343471895E-01    0.1410830787E-01
    0.1300000000E+02    0.3916368743E-01    0.1661091473E-01
    0.1500000000E+02    0.4479203599E-01    0.1909481782E-01
    0.1700000000E+02    0.5032239240E-01    0.2156022604E-01
    0.1900000000E+02    0.5575729369E-01    0.2400734519E-01
    0.2100000000E+02    0.6109919010E-01    0.2643637802E-01
    0.2300000000E+02    0.6635044869E-01    0.2884752432E-01
    0.2500000000E+02    0.7151335687E-01    0.3124098091E-01
    0.2700000000E+02    0.7659012575E-01    0.3361694177E-01
    0.2900000000E+02    0.8158289323E-01    0.3597559804E-01
    0.3100000000E+02    0.8649372708E-01    0.3831713806E-01
    0.3300000000E+02    0.9132462774E-01    0.4064174749E-01
    0.3500000000E+02    0.9607753104E-01    0.4294960929E-01
    0.3700000000E+02    0.1007543108E+00    0.4524090379E-01
    0.3900000000E+02    0.1053567814E+00    0.4751580876E-01
    0.4100000000E+02    0.1098866998E+00    0.4977449941E-01
    0.4300000000E+02    0.1143457682E+00    0.5201714849E-01
    0.4500000000E+02    0.1187356358E+00    0.5424392628E-01
    0.4700000000E+02    0.1230579013E+00    0.5645500067E-01
    0.4900000000E+02    0.1273141141E+00    0.5865053720E-01
    0.1000000000E+02    0.3053165526E-01    0.1284992438E-01
    0.3000000000E+02    0.8404842529E-01    0.3714849591E-01
    0.5000000000E+02    0.1294179222E+00    0.5974252985E-01
    0.7000000000E+02    0.1683690293E+00    0.8080530765E-01
    0.9000000000E+02    0.2021737774E+00    0.1004873931E+00
    0.1100000000E+03    0.2317888964E+00    0.1189202371E+00
    0.1300000000E+03    0.2579478071E+00    0.1362191172E+00
    0.1500000000E+03    0.2812221822E+00    0.1524855507E+00
    0.1700000000E+03    0.3020642060E+00    0.1678092884E+00
    0.1900000000E+03    0.3208362427E+00    0.1822699712E+00
    0.2100000000E+03    0.3378320834E+00    0.1959385149E+00
    0.2300000000E+03    0.3532924339E+00    0.2088782729E+00
    0.2500000000E+03    0.3674163865E+00    0.2211460182E+00
    0.2700000000E+03    0.3803700405E+00    0.2327927764E+00
    0.2900000000E+03    0.3922930644E+00    0.2438645346E+00
    0.3100000000E+03    0.4033037522E+00    0.2544028486E+00
    0.3300000000E+03    0.4135029614E+00    0.2644453639E+00
    0.3500000000E+03    0.4229772119E+00    0.2740262655E+00
    0.3700000000E+03    0.4318011458E+00    0.2831766659E+00
    0.3900000000E+03    0.4400394985E+00    0.2919249434E+00
    0.4100000000E+03    0.4477486890E+00    0.3002970356E+00
    0.4300000000E+03    0.4549781144E+00    0.3083166963E+00
    0.4500000000E+03    0.4617712089E+00    0.3160057206E+00
    0.4700000000E+03    0.4681663173E+00    0.3233841429E+00
    0.4900000000E+03    0.4741974194E+00    0.3304704110E+00
    0.1000000000E+03    0.2174548047E+00    0.1098524169E+00
    0.3000000000E+03    0.3979057779E+00    0.2491979332E+00
    0.5000000000E+03    0.4770860439E+00    0.3339093567E+00
    0.7000000000E+03    0.5215665459E+00    0.3908513064E+00
    0.9000000000E+03    0.5500576097E+00    0.4317556341E+00
    0.1100000000E+04    0.5698673172E+00    0.4625614326E+00
    0.1300000000E+04    0.5844389500E+00    0.4865975046E+00
    0.1500000000E+04    0.5956074810E+00    0.5058744516E+00
    0.1700000000E+04    0.6044404122E+00    0.5216784023E+00
