     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3180079385E-02    0.1052601883E-02    0.5165852659E-03    0.6832308930E-02
    0.3000000000E+01    0.9442328158E-02    0.3082848148E-02    0.1509653985E-02    0.2001266498E-01
    0.5000000000E+01    0.1557752300E-01    0.5018979561E-02    0.2452224436E-02    0.3258493464E-01
    0.7000000000E+01    0.2158969805E-01    0.6867431423E-02    0.3347588730E-02    0.4459063100E-01
    0.9000000000E+01    0.2748271638E-01    0.8634064491E-02    0.4198757751E-02    0.5606756381E-01
    0.1100000000E+02    0.3326027896E-01    0.1032422772E-01    0.5008491134E-02    0.6705024368E-01
    0.1300000000E+02    0.3892593305E-01    0.1194281294E-01    0.5779323433E-02    0.7757023450E-01
    0.1500000000E+02    0.4448308005E-01    0.1349430273E-01    0.6513587050E-02    0.8765646158E-01
    0.1700000000E+02    0.4993498295E-01    0.1498281230E-01    0.7213432365E-02    0.9733548193E-01
    0.1900000000E+02    0.5528477325E-01    0.1641212643E-01    0.7880845487E-02    0.1066317220E+00
    0.2100000000E+02    0.6053545752E-01    0.1778573198E-01    0.8517663921E-02    0.1155676872E+00
    0.2300000000E+02    0.6568992355E-01    0.1910684666E-01    0.9125590466E-02    0.1241641475E+00
    0.2500000000E+02    0.7075094619E-01    0.2037844451E-01    0.9706205541E-02    0.1324403014E+00
    0.2700000000E+02    0.7572119274E-01    0.2160327858E-01    0.1026097817E-01    0.1404139223E+00
    0.2900000000E+02    0.8060322819E-01    0.2278390107E-01    0.1079127580E-01    0.1481014881E+00
    0.3100000000E+02    0.8539952003E-01    0.2392268132E-01    0.1129837303E-01    0.1555182975E+00
    0.3300000000E+02    0.9011244283E-01    0.2502182197E-01    0.1178345952E-01    0.1626785736E+00
    0.3500000000E+02    0.9474428261E-01    0.2608337329E-01    0.1224764701E-01    0.1695955569E+00
    0.3700000000E+02    0.9929724092E-01    0.2710924623E-01    0.1269197573E-01    0.1762815891E+00
    0.3900000000E+02    0.1037734387E+00    0.2810122399E-01    0.1311742007E-01    0.1827481877E+00
    0.4100000000E+02    0.1081749199E+00    0.2906097260E-01    0.1352489382E-01    0.1890061141E+00
    0.4300000000E+02    0.1125036551E+00    0.2999005033E-01    0.1391525483E-01    0.1950654347E+00
    0.4500000000E+02    0.1167615446E+00    0.3088991632E-01    0.1428930927E-01    0.2009355761E+00
