     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6333369955E-02    0.1050541203E-02    0.6428278710E-04    0.8523743666E-02
    0.3000000000E+01    0.1865030124E-01    0.3065215592E-02    0.1862035380E-03    0.2487341435E-01
    0.5000000000E+01    0.3052198131E-01    0.4972352276E-02    0.2998620926E-03    0.4035453031E-01
    0.7000000000E+01    0.4197221680E-01    0.6780322946E-02    0.4059132808E-03    0.5503459815E-01
    0.9000000000E+01    0.5302314499E-01    0.8496652656E-02    0.5049484606E-03    0.6897430309E-01
    0.1100000000E+02    0.6369537756E-01    0.1012812419E-01    0.5975029391E-03    0.8222834939E-01
    0.1300000000E+02    0.7400812981E-01    0.1168086736E-01    0.6840623719E-03    0.9484617960E-01
    0.1500000000E+02    0.8397933689E-01    0.1316043572E-01    0.7650683009E-03    0.1068725924E+00
    0.1700000000E+02    0.9362575862E-01    0.1457187273E-01    0.8409229655E-03    0.1183482752E+00
    0.1900000000E+02    0.1029630743E+00    0.1591976897E-01    0.9119934964E-03    0.1293102656E+00
    0.2100000000E+02    0.1120059683E+00    0.1720831185E-01    0.9786155828E-03    0.1397923514E+00
    0.2300000000E+02    0.1207682078E+00    0.1844132893E-01    0.1041096690E-02    0.1498254196E+00
    0.2500000000E+02    0.1292627134E+00    0.1962232575E-01    0.1099718891E-02    0.1594377610E+00
    0.2700000000E+02    0.1375016231E+00    0.2075451896E-01    0.1154741362E-02    0.1686553378E+00
    0.2900000000E+02    0.1454963506E+00    0.2184086552E-01    0.1206402597E-02    0.1775020180E+00
    0.3100000000E+02    0.1532576388E+00    0.2288408834E-01    0.1254922361E-02    0.1859997826E+00
    0.3300000000E+02    0.1607956082E+00    0.2388669901E-01    0.1300503440E-02    0.1941689084E+00
    0.3500000000E+02    0.1681198015E+00    0.2485101790E-01    0.1343333190E-02    0.2020281304E+00
    0.3700000000E+02    0.1752392240E+00    0.2577919199E-01    0.1383584922E-02    0.2095947850E+00
    0.3900000000E+02    0.1821623812E+00    0.2667321081E-01    0.1421419151E-02    0.2168849387E+00
    0.4100000000E+02    0.1888973129E+00    0.2753492057E-01    0.1456984703E-02    0.2239135021E+00
    0.4300000000E+02    0.1954516247E+00    0.2836603686E-01    0.1490419720E-02    0.2306943319E+00
    0.4500000000E+02    0.2018325170E+00    0.2916815598E-01    0.1521852556E-02    0.2372403229E+00
    0.4700000000E+02    0.2080468114E+00    0.2994276514E-01    0.1551402597E-02    0.2435634893E+00
    0.4900000000E+02    0.2141009756E+00    0.3069125162E-01    0.1579180989E-02    0.2496750394E+00
    0.1000000000E+02    0.5840536596E-01    0.9322598232E-02    0.5520043391E-03    0.7568382778E-01
    0.3000000000E+02    0.1494055280E+00    0.2236770572E-01    0.1231042110E-02    0.1817932095E+00
    0.5000000000E+02    0.2170699388E+00    0.3105610710E-01    0.1592438463E-02    0.2526547569E+00
    0.7000000000E+02    0.2693780944E+00    0.3725490898E-01    0.1786279745E-02    0.3033465867E+00
