     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2652983224E-02    0.5258760099E-02    0.1937254099E-03    0.3413411497E-02
    0.3000000000E+01    0.7894332248E-02    0.1537779311E-01    0.5662021646E-03    0.9982803728E-02
    0.5000000000E+01    0.1305130478E-01    0.2499829459E-01    0.9198817884E-03    0.1623010112E-01
    0.7000000000E+01    0.1812597523E-01    0.3415628784E-01    0.1256050561E-02    0.2217854046E-01
    0.9000000000E+01    0.2312035013E-01    0.4288440548E-01    0.1575876538E-02    0.2784917306E-01
    0.1100000000E+02    0.2803637089E-01    0.5121227914E-01    0.1880423104E-02    0.3326111595E-01
    0.1300000000E+02    0.3287591638E-01    0.5916687678E-01    0.2170660687E-02    0.3843176908E-01
    0.1500000000E+02    0.3764080547E-01    0.6677279546E-01    0.2447476921E-02    0.4337700400E-01
    0.1700000000E+02    0.4233279935E-01    0.7405251625E-01    0.2711685496E-02    0.4811132812E-01
    0.1900000000E+02    0.4695360385E-01    0.8102662709E-01    0.2964033882E-02    0.5264802826E-01
    0.2100000000E+02    0.5150487154E-01    0.8771401794E-01    0.3205210104E-02    0.5699929644E-01
    0.2300000000E+02    0.5598820385E-01    0.9413205232E-01    0.3435848678E-02    0.6117634041E-01
    0.2500000000E+02    0.6040515297E-01    0.1002967185E+00    0.3656535859E-02    0.6518948109E-01
    0.2700000000E+02    0.6475722376E-01    0.1062227630E+00    0.3867814262E-02    0.6904823862E-01
    0.2900000000E+02    0.6904587556E-01    0.1119238090E+00    0.4070186962E-02    0.7276140857E-01
    0.3100000000E+02    0.7327252385E-01    0.1174124609E+00    0.4264121134E-02    0.7633712966E-01
    0.3300000000E+02    0.7743854189E-01    0.1227003986E+00    0.4450051288E-02    0.7978294399E-01
    0.3500000000E+02    0.8154526233E-01    0.1277984601E+00    0.4628382162E-02    0.8310585071E-01
    0.3700000000E+02    0.8559397865E-01    0.1327167160E+00    0.4799491301E-02    0.8631235414E-01
    0.3900000000E+02    0.8958594661E-01    0.1374645370E+00    0.4963731374E-02    0.8940850666E-01
    0.4100000000E+02    0.9352238560E-01    0.1420506527E+00    0.5121432249E-02    0.9239994743E-01
    0.4300000000E+02    0.9740447998E-01    0.1464832063E+00    0.5272902864E-02    0.9529193700E-01
    0.4500000000E+02    0.1012333803E+00    0.1507698027E+00    0.5418432908E-02    0.9808938864E-01
    0.4700000000E+02    0.1050102045E+00    0.1549175522E+00    0.5558294351E-02    0.1007968965E+00
    0.4900000000E+02    0.1087360390E+00    0.1589331103E+00    0.5692742810E-02    0.1034187613E+00
    0.1000000000E+02    0.2558803591E-01    0.4709662851E-01    0.1729997043E-02    0.3058635532E-01
    0.3000000000E+02    0.7116686334E-01    0.1146939336E+00    0.4168180977E-02    0.7456596552E-01
    0.5000000000E+02    0.1105801664E+00    0.1608932819E+00    0.5758012890E-02    0.1046988468E+00
    0.7000000000E+02    0.1450279530E+00    0.1944801629E+00    0.6830742800E-02    0.1266597333E+00
    0.9000000000E+02    0.1754151665E+00    0.2200071596E+00    0.7565342438E-02    0.1433917567E+00
    0.1100000000E+03    0.2024372281E+00    0.2400696824E+00    0.8068184714E-02    0.1565742176E+00
    0.1300000000E+03    0.2266374962E+00    0.2562559335E+00    0.8406889419E-02    0.1672355994E+00
    0.1500000000E+03    0.2484468178E+00    0.2695924567E+00    0.8626601779E-02    0.1760412324E+00
    0.1700000000E+03    0.2682113500E+00    0.2807723594E+00    0.8758591793E-02    0.1834407175E+00
    0.1900000000E+03    0.2862125128E+00    0.2902805927E+00    0.8825139856E-02    0.1897488959E+00
    0.2100000000E+03    0.3026815484E+00    0.2984666806E+00    0.8842476965E-02    0.1951928770E+00
    0.2300000000E+03    0.3178103135E+00    0.3055889376E+00    0.8822637883E-02    0.1999406462E+00
    0.2500000000E+03    0.3317593937E+00    0.3118424182E+00    0.8774673955E-02    0.2041191562E+00
    0.2700000000E+03    0.3446642846E+00    0.3173771781E+00    0.8705471857E-02    0.2078261536E+00
    0.2900000000E+03    0.3566401563E+00    0.3223105529E+00    0.8620320788E-02    0.2111381344E+00
