     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5322541643E-03    0.2061581436E-02    0.1910135769E-03    0.2007429269E-01
    0.3000000000E+01    0.1593630722E-02    0.5805808329E-02    0.5443327448E-03    0.5655076662E-01
    0.5000000000E+01    0.2650854136E-02    0.9117606095E-02    0.8652265936E-03    0.8883566611E-01
    0.7000000000E+01    0.3703951257E-02    0.1206769217E-01    0.1159324837E-02    0.1176133557E+00
    0.9000000000E+01    0.4752948700E-02    0.1471216621E-01    0.1431043889E-02    0.1434268508E+00
    0.1100000000E+02    0.5797872848E-02    0.1709610087E-01    0.1683892122E-02    0.1667125226E+00
    0.1300000000E+02    0.6838749851E-02    0.1925612389E-01    0.1920688097E-02    0.1878250568E+00
    0.1500000000E+02    0.7875605633E-02    0.2122230704E-01    0.2143719283E-02    0.2070557154E+00
    0.1700000000E+02    0.8908465893E-02    0.2301956991E-01    0.2354859279E-02    0.2246459092E+00
    0.1900000000E+02    0.9937356106E-02    0.2466873781E-01    0.2555655606E-02    0.2407974272E+00
    0.2100000000E+02    0.1096230153E-01    0.2618734929E-01    0.2747396302E-02    0.2556802467E+00
    0.2300000000E+02    0.1198332719E-01    0.2759027986E-01    0.2931161011E-02    0.2694385659E+00
    0.2500000000E+02    0.1300045792E-01    0.2889022883E-01    0.3107860612E-02    0.2821955136E+00
    0.2700000000E+02    0.1401371832E-01    0.3009810319E-01    0.3278268240E-02    0.2940568626E+00
    0.2900000000E+02    0.1502313279E-01    0.3122332295E-01    0.3443043807E-02    0.3051139848E+00
    0.3100000000E+02    0.1602872551E-01    0.3227406616E-01    0.3602753530E-02    0.3154462218E+00
    0.3300000000E+02    0.1703052047E-01    0.3325746702E-01    0.3757885612E-02    0.3251228026E+00
    0.3500000000E+02    0.1802854144E-01    0.3417977722E-01    0.3908862930E-02    0.3342044051E+00
    0.3700000000E+02    0.1902281201E-01    0.3504649832E-01    0.4056053354E-02    0.3427444377E+00
    0.3900000000E+02    0.2001335553E-01    0.3586249092E-01    0.4199778210E-02    0.3507900965E+00
    0.4100000000E+02    0.2100019519E-01    0.3663206538E-01    0.4340319250E-02    0.3583832434E+00
    0.4300000000E+02    0.2198335397E-01    0.3735905748E-01    0.4477924425E-02    0.3655611392E+00
    0.4500000000E+02    0.2296285465E-01    0.3804689202E-01    0.4612812706E-02    0.3723570590E+00
    0.4700000000E+02    0.2393871984E-01    0.3869863635E-01    0.4745178103E-02    0.3788008118E+00
    0.4900000000E+02    0.2491097192E-01    0.3931704588E-01    0.4875193055E-02    0.3849191803E+00
    0.1000000000E+02    0.5275918296E-02    0.1593423872E-01    0.1559636629E-02    0.1553618232E+00
    0.3000000000E+02    0.1552640536E-01    0.3175753582E-01    0.3523499720E-02    0.3103661700E+00
    0.5000000000E+02    0.2539575000E-01    0.3961453548E-01    0.4939367818E-02    0.3878639808E+00
    0.7000000000E+02    0.3490695807E-01    0.4430309796E-01    0.6129156164E-02    0.4344319731E+00
    0.9000000000E+02    0.4408118280E-01    0.4741341657E-01    0.7188310314E-02    0.4655422454E+00
    0.1100000000E+03    0.5293790734E-01    0.4962456163E-01    0.8154646193E-02    0.4878164781E+00
    0.1300000000E+03    0.6149510623E-01    0.5127517389E-01    0.9046611641E-02    0.5045639828E+00
    0.1500000000E+03    0.6976938853E-01    0.5255298568E-01    0.9874862136E-02    0.5176233292E+00
    0.1700000000E+03    0.7777612504E-01    0.5357042861E-01    0.1064646613E-01    0.5280980183E+00
    0.1900000000E+03    0.8552956166E-01    0.5439893064E-01    0.1136664401E-01    0.5366906356E+00
    0.2100000000E+03    0.9304292054E-01    0.5508603612E-01    0.1203956225E-01    0.5438698664E+00
    0.2300000000E+03    0.1003284906E+00    0.5566461129E-01    0.1266872675E-01    0.5499604158E+00
    0.2500000000E+03    0.1073977085E+00    0.5615809807E-01    0.1325719220E-01    0.5551943952E+00
    0.2700000000E+03    0.1142612318E+00    0.5658366278E-01    0.1380768112E-01    0.5597421578E+00
    0.2900000000E+03    0.1209290040E+00    0.5695416208E-01    0.1432265603E-01    0.5637315768E+00
    0.3100000000E+03    0.1274103140E+00    0.5727941375E-01    0.1480436612E-01    0.5672605226E+00
    0.3300000000E+03    0.1337138491E+00    0.5756704322E-01    0.1525487929E-01    0.5704051846E+00
    0.3500000000E+03    0.1398477434E+00    0.5782306212E-01    0.1567610546E-01    0.5732257670E+00
    0.3700000000E+03    0.1458196212E+00    0.5805227301E-01    0.1606981442E-01    0.5757704775E+00
    0.3900000000E+03    0.1516366370E+00    0.5825855821E-01    0.1643765010E-01    0.5780783778E+00
    0.4100000000E+03    0.1573055108E+00    0.5844508966E-01    0.1678114241E-01    0.5801814578E+00
    0.4300000000E+03    0.1628325617E+00    0.5861448391E-01    0.1710171721E-01    0.5821061690E+00
    0.4500000000E+03    0.1682237367E+00    0.5876891828E-01    0.1740070514E-01    0.5838745756E+00
    0.4700000000E+03    0.1734846388E+00    0.5891021911E-01    0.1767934921E-01    0.5855052295E+00
    0.4900000000E+03    0.1786205514E+00    0.5903992949E-01    0.1793881173E-01    0.5870138439E+00
    0.1000000000E+03    0.4854807559E-01    0.4860531938E-01    0.7681665989E-02    0.4775292953E+00
