     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3180883265E-02    0.1042499846E-02    0.2563177614E-03    0.1353411845E-01
    0.3000000000E+01    0.9449376824E-02    0.2997750996E-02    0.7382998517E-03    0.3892592147E-01
    0.5000000000E+01    0.1559660281E-01    0.4797226215E-02    0.1183321622E-02    0.6230465034E-01
    0.7000000000E+01    0.2162614776E-01    0.6458822168E-02    0.1595447233E-02    0.8390120561E-01
    0.9000000000E+01    0.2754145717E-01    0.7997795263E-02    0.1978142594E-02    0.1039124509E+00
    0.1100000000E+02    0.3334584231E-01    0.9427231178E-02    0.2334382836E-02    0.1225072629E+00
    0.1300000000E+02    0.3904248674E-01    0.1075841764E-01    0.2666737416E-02    0.1398313353E+00
    0.1500000000E+02    0.4463445234E-01    0.1200114295E-01    0.2977438079E-02    0.1560110258E+00
    0.1700000000E+02    0.5012468511E-01    0.1316393692E-01    0.3268433579E-02    0.1711564617E+00
    0.1900000000E+02    0.5551602054E-01    0.1425426686E-01    0.3541434062E-02    0.1853640656E+00
    0.2100000000E+02    0.6081118881E-01    0.1527869796E-01    0.3797947324E-02    0.1987186236E+00
    0.2300000000E+02    0.6601281954E-01    0.1624302555E-01    0.4039308611E-02    0.2112949898E+00
    0.2500000000E+02    0.7112344646E-01    0.1715238475E-01    0.4266705287E-02    0.2231594999E+00
    0.2700000000E+02    0.7614551167E-01    0.1801134183E-01    0.4481197347E-02    0.2343711497E+00
    0.2900000000E+02    0.8108136978E-01    0.1882397091E-01    0.4683734582E-02    0.2449825834E+00
    0.3100000000E+02    0.8593329181E-01    0.1959391846E-01    0.4875171023E-02    0.2550409267E+00
    0.3300000000E+02    0.9070346879E-01    0.2032445805E-01    0.5056277136E-02    0.2645884912E+00
    0.3500000000E+02    0.9539401535E-01    0.2101853678E-01    0.5227750182E-02    0.2736633745E+00
    0.3700000000E+02    0.1000069729E+00    0.2167881502E-01    0.5390223054E-02    0.2822999723E+00
    0.3900000000E+02    0.1045443130E+00    0.2230770041E-01    0.5544271844E-02    0.2905294175E+00
    0.4100000000E+02    0.1090079400E+00    0.2290737724E-01    0.5690422345E-02    0.2983799585E+00
    0.4300000000E+02    0.1133996941E+00    0.2347983171E-01    0.5829155669E-02    0.3058772854E+00
    0.4500000000E+02    0.1177213540E+00    0.2402687390E-01    0.5960913113E-02    0.3130448143E+00
    0.4700000000E+02    0.1219746396E+00    0.2455015690E-01    0.6086100389E-02    0.3199039325E+00
    0.4900000000E+02    0.1261612138E+00    0.2505119343E-01    0.6205091312E-02    0.3264742148E+00
    0.1000000000E+02    0.3045731338E-01    0.8725461561E-02    0.2159400375E-02    0.1133773110E+00
    0.3000000000E+02    0.8351768404E-01    0.1921406711E-01    0.4780790419E-02    0.2500781415E+00
    0.5000000000E+02    0.1282299891E+00    0.2529380725E-01    0.6262372039E-02    0.3296567105E+00
    0.7000000000E+02    0.1664682237E+00    0.2926032354E-01    0.7153989093E-02    0.3817956995E+00
    0.9000000000E+02    0.1995792181E+00    0.3205115210E-01    0.7696434845E-02    0.4186354365E+00
    0.1100000000E+03    0.2285561590E+00    0.3412067892E-01    0.8015979849E-02    0.4460684892E+00
    0.1300000000E+03    0.2541478828E+00    0.3571586948E-01    0.8186633979E-02    0.4673022350E+00
    0.1500000000E+03    0.2769300148E+00    0.3698250865E-01    0.8255034016E-02    0.4842327634E+00
    0.1700000000E+03    0.2973526135E+00    0.3801220625E-01    0.8252050336E-02    0.4980532908E+00
    0.1900000000E+03    0.3157728891E+00    0.3886542396E-01    0.8198838513E-02    0.5095524716E+00
    0.2100000000E+03    0.3324781751E+00    0.3958367667E-01    0.8110266148E-02    0.5192726038E+00
    0.2300000000E+03    0.3477023813E+00    0.4019641472E-01    0.7996977989E-02    0.5275989447E+00
    0.2500000000E+03    0.3616379867E+00    0.4072510931E-01    0.7866701330E-02    0.5348127756E+00
    0.2700000000E+03    0.3744449260E+00    0.4118578300E-01    0.7725102571E-02    0.5411242994E+00
    0.2900000000E+03    0.3862572689E+00    0.4159063458E-01    0.7576366190E-02    0.5466937832E+00
    0.3100000000E+03    0.3971883086E+00    0.4194911519E-01    0.7423595641E-02    0.5516455730E+00
    0.3300000000E+03    0.4073344863E+00    0.4226866046E-01    0.7269096477E-02    0.5560776358E+00
    0.3500000000E+03    0.4167784510E+00    0.4255520031E-01    0.7114579633E-02    0.5600682117E+00
    0.3700000000E+03    0.4255914712E+00    0.4281352153E-01    0.6961309445E-02    0.5636805473E+00
    0.3900000000E+03    0.4338353529E+00    0.4304753043E-01    0.6810212703E-02    0.5669663283E+00
    0.4100000000E+03    0.4415639787E+00    0.4326044621E-01    0.6661959826E-02    0.5699682090E+00
    0.4300000000E+03    0.4488245538E+00    0.4345494555E-01    0.6517025826E-02    0.5727217054E+00
    0.4500000000E+03    0.4556586210E+00    0.4363327221E-01    0.6375736434E-02    0.5752566304E+00
    0.4700000000E+03    0.4621028952E+00    0.4379732104E-01    0.6238303233E-02    0.5775981963E+00
    0.4900000000E+03    0.4681899526E+00    0.4394870317E-01    0.6104850571E-02    0.5797678705E+00
    0.1000000000E+03    0.2145328917E+00    0.3315745512E-01    0.7878606400E-02    0.4332860417E+00
    0.3000000000E+03    0.3918265686E+00    0.4177516613E-01    0.7500325090E-02    0.5492402379E+00
    0.5000000000E+03    0.4711087164E+00    0.4402008295E-01    0.6039637148E-02    0.5807941009E+00
    0.7000000000E+03    0.5163338645E+00    0.4503167107E-01    0.4938010873E-02    0.5956252580E+00
