     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3708858936E-02    0.4193192585E-02    0.6433973391E-04    0.6804512329E-02
    0.3000000000E+01    0.1100509806E-01    0.1218479610E-01    0.1867224050E-03    0.1977593838E-01
    0.5000000000E+01    0.1814376759E-01    0.1969002447E-01    0.3013133434E-03    0.3196173355E-01
    0.7000000000E+01    0.2512995080E-01    0.2675192331E-01    0.4087646528E-03    0.4343131514E-01
    0.9000000000E+01    0.3196851426E-01    0.3340860542E-01    0.5096559957E-03    0.5424615204E-01
    0.1100000000E+02    0.3866411927E-01    0.3969393767E-01    0.6045045960E-03    0.6446087092E-01
    0.1300000000E+02    0.4522123250E-01    0.4563811612E-01    0.6937736144E-03    0.7412418265E-01
    0.1500000000E+02    0.5164413612E-01    0.5126815022E-01    0.7778791966E-03    0.8327966217E-01
    0.1700000000E+02    0.5793693715E-01    0.5660827229E-01    0.8571964359E-03    0.9196640813E-01
    0.1900000000E+02    0.6410357638E-01    0.6168028547E-01    0.9320644386E-03    0.1002196034E+00
    0.2100000000E+02    0.7014783666E-01    0.6650386064E-01    0.1002790649E-02    0.1080709935E+00
    0.2300000000E+02    0.7607335075E-01    0.7109679081E-01    0.1069654557E-02    0.1155492964E+00
    0.2500000000E+02    0.8188360867E-01    0.7547520998E-01    0.1132910886E-02    0.1226805550E+00
    0.2700000000E+02    0.8758196466E-01    0.7965378204E-01    0.1192792354E-02    0.1294884419E+00
    0.2900000000E+02    0.9317164371E-01    0.8364586447E-01    0.1249512059E-02    0.1359945229E+00
    0.3100000000E+02    0.9865574773E-01    0.8746365064E-01    0.1303265563E-02    0.1422184865E+00
    0.3300000000E+02    0.1040372614E+00    0.9111829393E-01    0.1354232705E-02    0.1481783437E+00
    0.3500000000E+02    0.1093190575E+00    0.9462001624E-01    0.1402579195E-02    0.1538906031E+00
    0.3700000000E+02    0.1145039024E+00    0.9797820324E-01    0.1448458008E-02    0.1593704244E+00
    0.3900000000E+02    0.1195944606E+00    0.1012014882E+00    0.1492010619E-02    0.1646317534E+00
    0.4100000000E+02    0.1245932998E+00    0.1042978257E+00    0.1533368090E-02    0.1696874413E+00
    0.4300000000E+02    0.1295028947E+00    0.1072745575E+00    0.1572652036E-02    0.1745493498E+00
    0.4500000000E+02    0.1343256316E+00    0.1101384698E+00    0.1609975477E-02    0.1792284449E+00
    0.4700000000E+02    0.1390638123E+00    0.1128958453E+00    0.1645443609E-02    0.1837348796E+00
    0.4900000000E+02    0.1437196576E+00    0.1155525088E+00    0.1679154477E-02    0.1880780681E+00
    0.1000000000E+02    0.3533390296E-01    0.3659572307E-01    0.5578055125E-03    0.5942535294E-01
    0.3000000000E+02    0.9592670337E-01    0.8557582447E-01    0.1276747998E-02    0.1391406066E+00
    0.5000000000E+02    0.1460173772E+00    0.1168447788E+00    0.1695379775E-02    0.1901912014E+00
    0.7000000000E+02    0.1881330484E+00    0.1385297732E+00    0.1946908967E-02    0.2257054851E+00
    0.9000000000E+02    0.2240483316E+00    0.1544459982E+00    0.2097287470E-02    0.2518531345E+00
    0.1100000000E+03    0.2550461878E+00    0.1666213170E+00    0.2183182514E-02    0.2719170476E+00
    0.1300000000E+03    0.2820773282E+00    0.1762331050E+00    0.2226591324E-02    0.2878053349E+00
    0.1500000000E+03    0.3058613758E+00    0.1840117628E+00    0.2241422278E-02    0.3007029946E+00
    0.1700000000E+03    0.3269531764E+00    0.1904344152E+00    0.2236807600E-02    0.3113849411E+00
    0.1900000000E+03    0.3457875023E+00    0.1958259199E+00    0.2218913100E-02    0.3203793510E+00
    0.2100000000E+03    0.3627099396E+00    0.2004151109E+00    0.2191989937E-02    0.3280586748E+00
    0.2300000000E+03    0.3779986971E+00    0.2043678290E+00    0.2159015856E-02    0.3346931211E+00
    0.2500000000E+03    0.3918803059E+00    0.2078071964E+00    0.2122101205E-02    0.3404835082E+00
    0.2700000000E+03    0.4045411176E+00    0.2108265353E+00    0.2082753989E-02    0.3455822095E+00
    0.2900000000E+03    0.4161358587E+00    0.2134978666E+00    0.2042057290E-02    0.3501069415E+00
    0.3100000000E+03    0.4267940844E+00    0.2158776571E+00    0.2000790515E-02    0.3541500945E+00
    0.3300000000E+03    0.4366251114E+00    0.2180108014E+00    0.1959513736E-02    0.3577852016E+00
    0.3500000000E+03    0.4457218314E+00    0.2199334408E+00    0.1918627231E-02    0.3610715201E+00
    0.3700000000E+03    0.4541636926E+00    0.2216749963E+00    0.1878414064E-02    0.3640573389E+00
    0.3900000000E+03    0.4620190529E+00    0.2232596604E+00    0.1839070874E-02    0.3667824061E+00
    0.4100000000E+03    0.4693470542E+00    0.2247075083E+00    0.1800730345E-02    0.3692797396E+00
    0.4300000000E+03    0.4761991289E+00    0.2260353376E+00    0.1763477749E-02    0.3715769949E+00
    0.4500000000E+03    0.4826202190E+00    0.2272573105E+00    0.1727363204E-02    0.3736975125E+00
    0.4700000000E+03    0.4886497708E+00    0.2283854505E+00    0.1692410814E-02    0.3756611290E+00
    0.4900000000E+03    0.4943225519E+00    0.2294300314E+00    0.1658625518E-02    0.3774848112E+00
    0.1000000000E+03    0.2400961299E+00    0.1609139508E+00    0.2146676504E-02    0.2625040894E+00
    0.3000000000E+03    0.4215747787E+00    0.2147211649E+00    0.2021455813E-02    0.3521837387E+00
    0.5000000000E+03    0.4970349073E+00    0.2299237962E+00    0.1642168129E-02    0.3783488200E+00
    0.7000000000E+03    0.5384244825E+00    0.2370188682E+00    0.1368260204E-02    0.3909435765E+00
    0.9000000000E+03    0.5645664718E+00    0.2410905575E+00    0.1175579529E-02    0.3983967216E+00
    0.1100000000E+04    0.5825722562E+00    0.2437124395E+00    0.1035325995E-02    0.4033457831E+00
    0.1300000000E+04    0.5957263987E+00    0.2455300578E+00    0.9293548258E-03    0.4068842605E+00
    0.1500000000E+04    0.6057556716E+00    0.2468565736E+00    0.8466394888E-03    0.4095481450E+00
    0.1700000000E+04    0.6136546069E+00    0.2478620164E+00    0.7802964935E-03    0.4116314498E+00
    0.1900000000E+04    0.6200363561E+00    0.2486465271E+00    0.7258676545E-03    0.4133091120E+00
    0.2100000000E+04    0.6252994679E+00    0.2492728388E+00    0.6803604804E-03    0.4146918393E+00
    0.2300000000E+04    0.6297141967E+00    0.2497822022E+00    0.6417005254E-03    0.4158531720E+00
    0.2500000000E+04    0.6334702663E+00    0.2502028255E+00    0.6084082989E-03    0.4168439108E+00
    0.2700000000E+04    0.6367047770E+00    0.2505546306E+00    0.5794019959E-03    0.4177002997E+00
    0.2900000000E+04    0.6395192625E+00    0.2508520740E+00    0.5538730867E-03    0.4184489076E+00
