     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1594471655E-02    0.2061890599E-02    0.6361464568E-04    0.2007728393E-01
    0.3000000000E+01    0.4760413746E-02    0.5808232951E-02    0.1809310145E-03    0.5657422315E-01
    0.5000000000E+01    0.7896060123E-02    0.9123520329E-02    0.2869757540E-03    0.8889287459E-01
    0.7000000000E+01    0.1100185028E-01    0.1207794138E-01    0.3836249186E-03    0.1177124802E+00
    0.9000000000E+01    0.1407821522E-01    0.1472723874E-01    0.4723543640E-03    0.1435725953E+00
    0.1100000000E+02    0.1712557764E-01    0.1711624288E-01    0.5543399489E-03    0.1669072427E+00
    0.1300000000E+02    0.2014435218E-01    0.1928141715E-01    0.6305292875E-03    0.1880695135E+00
    0.1500000000E+02    0.2313494555E-01    0.2125272231E-01    0.7016940098E-03    0.2073495921E+00
    0.1700000000E+02    0.2609775676E-01    0.2305500386E-01    0.7684684109E-03    0.2249881693E+00
    0.1900000000E+02    0.2903317729E-01    0.2470903868E-01    0.8313784340E-03    0.2411865635E+00
    0.2100000000E+02    0.3194159126E-01    0.2623233492E-01    0.8908636778E-03    0.2561144562E+00
    0.2300000000E+02    0.3482337562E-01    0.2763975029E-01    0.9472943009E-03    0.2699158720E+00
    0.2500000000E+02    0.3767890030E-01    0.2894397514E-01    0.1000984144E-02    0.2827138520E+00
    0.2700000000E+02    0.4050852838E-01    0.3015591368E-01    0.1052201014E-02    0.2946141414E+00
    0.2900000000E+02    0.4331261623E-01    0.3128498737E-01    0.1101174821E-02    0.3057081259E+00
    0.3100000000E+02    0.4609151372E-01    0.3233937864E-01    0.1148104060E-02    0.3160751892E+00
    0.3300000000E+02    0.4884556427E-01    0.3332622798E-01    0.1193161027E-02    0.3257846210E+00
    0.3500000000E+02    0.5157510511E-01    0.3425179462E-01    0.1236496034E-02    0.3348971725E+00
    0.3700000000E+02    0.5428046733E-01    0.3512158836E-01    0.1278240849E-02    0.3434663322E+00
    0.3900000000E+02    0.5696197606E-01    0.3594047844E-01    0.1318511514E-02    0.3515393798E+00
    0.4100000000E+02    0.5961995060E-01    0.3671278395E-01    0.1357410671E-02    0.3591582623E+00
    0.4300000000E+02    0.6225470455E-01    0.3744234935E-01    0.1395029484E-02    0.3663603248E+00
    0.4500000000E+02    0.6486654592E-01    0.3813260791E-01    0.1431449255E-02    0.3731789254E+00
    0.4700000000E+02    0.6745577727E-01    0.3878663524E-01    0.1466742764E-02    0.3796439530E+00
    0.4900000000E+02    0.7002269585E-01    0.3940719461E-01    0.1500975406E-02    0.3857822675E+00
    0.1000000000E+02    0.1560549564E-01    0.1595182699E-01    0.5141262543E-03    0.1555318751E+00
    0.3000000000E+02    0.4470519216E-01    0.3182104965E-01    0.1124883683E-02    0.3109779753E+00
    0.5000000000E+02    0.7129787930E-01    0.3970571158E-01    0.1517712556E-02    0.3887365659E+00
    0.7000000000E+02    0.9569872705E-01    0.4440946094E-01    0.1808442690E-02    0.4354406835E+00
    0.9000000000E+02    0.1181719525E+00    0.4752799466E-01    0.2035619609E-02    0.4666163566E+00
    0.1100000000E+03    0.1389407166E+00    0.4974338909E-01    0.2217158154E-02    0.4889149849E+00
