     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1057389561E-02    0.4769652962E-02    0.1021163950E-02    0.1714761175E-02
    0.3000000000E+01    0.3124573140E-02    0.1400256694E-01    0.3017556273E-02    0.5061105525E-02
    0.5000000000E+01    0.5131259019E-02    0.2284707186E-01    0.4955560481E-02    0.8301377688E-02
    0.7000000000E+01    0.7080767149E-02    0.3132569542E-01    0.6838380348E-02    0.1144102130E-01
    0.9000000000E+01    0.8976170834E-02    0.3945928063E-01    0.8668981651E-02    0.1448510633E-01
    0.1100000000E+02    0.1082031939E-01    0.4726713946E-01    0.1045011404E-01    0.1743836086E-01
    0.1300000000E+02    0.1261585838E-01    0.5476719003E-01    0.1218433054E-01    0.2030519961E-01
    0.1500000000E+02    0.1436524760E-01    0.6197607936E-01    0.1387400495E-01    0.2308974971E-01
    0.1700000000E+02    0.1607077732E-01    0.6890929341E-01    0.1552134746E-01    0.2579587385E-01
    0.1900000000E+02    0.1773458271E-01    0.7558125593E-01    0.1712841862E-01    0.2842719139E-01
    0.2100000000E+02    0.1935865694E-01    0.8200541741E-01    0.1869714192E-01    0.3098709730E-01
    0.2300000000E+02    0.2094486285E-01    0.8819433526E-01    0.2022931512E-01    0.3347877946E-01
    0.2500000000E+02    0.2249494356E-01    0.9415974628E-01    0.2172662043E-01    0.3590523434E-01
    0.2700000000E+02    0.2401053206E-01    0.9991263209E-01    0.2319063380E-01    0.3826928127E-01
    0.2900000000E+02    0.2549315982E-01    0.1054632786E+00    0.2462283323E-01    0.4057357547E-01
    0.3100000000E+02    0.2694426470E-01    0.1108213296E+00    0.2602460635E-01    0.4282061991E-01
    0.3300000000E+02    0.2836519804E-01    0.1159958363E+00    0.2739725731E-01    0.4501277617E-01
    0.3500000000E+02    0.2975723115E-01    0.1209953012E+00    0.2874201306E-01    0.4715227438E-01
    0.3700000000E+02    0.3112156123E-01    0.1258277191E+00    0.3006002902E-01    0.4924122232E-01
    0.3900000000E+02    0.3245931679E-01    0.1305006142E+00    0.3135239428E-01    0.5128161379E-01
    0.4100000000E+02    0.3377156250E-01    0.1350210737E+00    0.3262013640E-01    0.5327533626E-01
    0.4300000000E+02    0.3505930377E-01    0.1393957791E+00    0.3386422568E-01    0.5522417796E-01
    0.4500000000E+02    0.3632349083E-01    0.1436310345E+00    0.3508557922E-01    0.5712983439E-01
    0.4700000000E+02    0.3756502253E-01    0.1477327927E+00    0.3628506452E-01    0.5899391429E-01
    0.4900000000E+02    0.3878474982E-01    0.1517066791E+00    0.3746350285E-01    0.6081794517E-01
    0.1000000000E+02    0.9904482104E-02    0.4340277480E-01    0.9565567501E-02    0.1597280445E-01
    0.3000000000E+02    0.2622256622E-01    0.1081657995E+00    0.2532743969E-01    0.4170410312E-01
    0.5000000000E+02    0.3938669044E-01    0.1536473442E+00    0.3804507418E-01    0.6171539864E-01
    0.7000000000E+02    0.5045582013E-01    0.1868975250E+00    0.4874048171E-01    0.7787886897E-01
    0.9000000000E+02    0.6004584584E-01    0.2119412429E+00    0.5800809003E-01    0.9131609578E-01
    0.1100000000E+03    0.6854134360E-01    0.2312366829E+00    0.6621908930E-01    0.1027422754E+00
    0.1300000000E+03    0.7619606097E-01    0.2463661042E+00    0.7361840396E-01    0.1126363800E+00
    0.1500000000E+03    0.8318496797E-01    0.2583917171E+00    0.8037492543E-01    0.1213321238E+00
    0.1700000000E+03    0.8963314772E-01    0.2680516207E+00    0.8660939466E-01    0.1290697233E+00
    0.1900000000E+03    0.9563275518E-01    0.2758736684E+00    0.9241076947E-01    0.1360268879E+00
    0.2100000000E+03    0.1012534434E+00    0.2822446678E+00    0.9784628781E-01    0.1423381817E+00
    0.2300000000E+03    0.1065490286E+00    0.2874540556E+00    0.1029679006E+00    0.1481075628E+00
    0.2500000000E+03    0.1115618944E+00    0.2917223673E+00    0.1078165232E+00    0.1534167587E+00
    0.2700000000E+03    0.1163259880E+00    0.2952203229E+00    0.1124249268E+00    0.1583310126E+00
    0.2900000000E+03    0.1208689084E+00    0.2980819372E+00    0.1168197548E+00    0.1629031204E+00
    0.3100000000E+03    0.1252133961E+00    0.3004137233E+00    0.1210229603E+00    0.1671763252E+00
    0.3300000000E+03    0.1293784158E+00    0.3023012771E+00    0.1250528515E+00    0.1711864320E+00
    0.3500000000E+03    0.1333799570E+00    0.3038140708E+00    0.1289248641E+00    0.1749633791E+00
    0.3700000000E+03    0.1372316359E+00    0.3050089963E+00    0.1326521433E+00    0.1785324218E+00
