     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1054493678E-02    0.8647791347E-02    0.2777367496E-03    0.6776009783E-02
    0.3000000000E+01    0.3099741122E-02    0.2485555804E-01    0.8164313378E-03    0.1954049361E-01
    0.5000000000E+01    0.5065459061E-02    0.3975467886E-01    0.1334190392E-02    0.3135973430E-01
    0.7000000000E+01    0.6957598820E-02    0.5349272636E-01    0.1832580371E-02    0.4234234206E-01
    0.9000000000E+01    0.8781508389E-02    0.6619576540E-01    0.2313008941E-02    0.5258064757E-01
    0.1100000000E+02    0.1054200809E-01    0.7797216619E-01    0.2776744889E-02    0.6215365784E-01
    0.1300000000E+02    0.1224345506E-01    0.8891562811E-01    0.3224935092E-02    0.7112938915E-01
    0.1500000000E+02    0.1388979842E-01    0.9910759955E-01    0.3658619043E-02    0.7956672526E-01
    0.1700000000E+02    0.1548462674E-01    0.1086192308E+00    0.4078741328E-02    0.8751690993E-01
    0.1900000000E+02    0.1703120888E-01    0.1175129625E+00    0.4486162396E-02    0.9502475529E-01
    0.2100000000E+02    0.1853252945E-01    0.1258438267E+00    0.4881667878E-02    0.1021296271E+00
    0.2300000000E+02    0.1999131961E-01    0.1336605201E+00    0.5265976684E-02    0.1088662540E+00
    0.2500000000E+02    0.2141008381E-01    0.1410062950E+00    0.5639748071E-02    0.1152653956E+00
    0.2700000000E+02    0.2279112336E-01    0.1479197029E+00    0.6003587812E-02    0.1213543987E+00
    0.2900000000E+02    0.2413655692E-01    0.1544352189E+00    0.6358053612E-02    0.1271576616E+00
    0.3100000000E+02    0.2544833868E-01    0.1605837684E+00    0.6703659881E-02    0.1326970245E+00
    0.3300000000E+02    0.2672827425E-01    0.1663931743E+00    0.7040881931E-02    0.1379920992E+00
    0.3500000000E+02    0.2797803490E-01    0.1718885371E+00    0.7370159700E-02    0.1430605489E+00
    0.3700000000E+02    0.2919917000E-01    0.1770925611E+00    0.7691901045E-02    0.1479183270E+00
    0.3900000000E+02    0.3039311820E-01    0.1820258340E+00    0.8006484683E-02    0.1525798806E+00
    0.4100000000E+02    0.3156121735E-01    0.1867070681E+00    0.8314262797E-02    0.1570583267E+00
