     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4218890427E-02    0.3930156393E-02    0.9259918588E-04    0.1017139101E-01
    0.3000000000E+01    0.1240591852E-01    0.1129012006E-01    0.2722979181E-03    0.2936938440E-01
    0.5000000000E+01    0.2027792446E-01    0.1804402636E-01    0.4450873548E-03    0.4718384986E-01
    0.7000000000E+01    0.2785620406E-01    0.2425617739E-01    0.6114344974E-03    0.6376438603E-01
    0.9000000000E+01    0.3516012168E-01    0.2998217952E-01    0.7717639962E-03    0.7923959437E-01
    0.1100000000E+02    0.4220732444E-01    0.3527037412E-01    0.9264628471E-03    0.9372064757E-01
    0.1300000000E+02    0.4901392864E-01    0.4016299255E-01    0.1075884479E-02    0.1073041536E+00
    0.1500000000E+02    0.5559468252E-01    0.4469709591E-01    0.1220352323E-02    0.1200744723E+00
    0.1700000000E+02    0.6196310865E-01    0.4890534528E-01    0.1360162931E-02    0.1321056030E+00
    0.1900000000E+02    0.6813162904E-01    0.5281663721E-01    0.1495588726E-02    0.1434627332E+00
    0.2100000000E+02    0.7411167522E-01    0.5645663156E-01    0.1626880408E-02    0.1542035169E+00
    0.2300000000E+02    0.7991378538E-01    0.5984819232E-01    0.1754269088E-02    0.1643791367E+00
    0.2500000000E+02    0.8554769039E-01    0.6301175793E-01    0.1877968175E-02    0.1740351906E+00
    0.2700000000E+02    0.9102239001E-01    0.6596565399E-01    0.1998175045E-02    0.1832124366E+00
    0.2900000000E+02    0.9634622065E-01    0.6872635854E-01    0.2115072525E-02    0.1919474214E+00
    0.3100000000E+02    0.1015269158E+00    0.7130872820E-01    0.2228830225E-02    0.2002730130E+00
    0.3300000000E+02    0.1065716600E+00    0.7372619184E-01    0.2339605711E-02    0.2082188546E+00
    0.3500000000E+02    0.1114871368E+00    0.7599091694E-01    0.2447545568E-02    0.2158117527E+00
    0.3700000000E+02    0.1162795724E+00    0.7811395327E-01    0.2552786349E-02    0.2230760100E+00
    0.3900000000E+02    0.1209547742E+00    0.8010535731E-01    0.2655455422E-02    0.2300337132E+00
    0.4100000000E+02    0.1255181658E+00    0.8197430032E-01    0.2755671741E-02    0.2367049811E+00
    0.4300000000E+02    0.1299748188E+00    0.8372916270E-01    0.2853546535E-02    0.2431081801E+00
    0.4500000000E+02    0.1343294806E+00    0.8537761646E-01    0.2949183931E-02    0.2492601128E+00
    0.4700000000E+02    0.1385866010E+00    0.8692669761E-01    0.3042681521E-02    0.2551761814E+00
    0.4900000000E+02    0.1427503546E+00    0.8838286986E-01    0.3134130869E-02    0.2608705317E+00
    0.1000000000E+02    0.3871477128E-01    0.3267823204E-01    0.8497944208E-03    0.8659804050E-01
    0.3000000000E+02    0.9895399886E-01    0.7003896453E-01    0.2172333731E-02    0.1961594679E+00
    0.5000000000E+02    0.1447984536E+00    0.8907799254E-01    0.3179114535E-02    0.2636386711E+00
    0.7000000000E+02    0.1816951660E+00    0.9932009951E-01    0.3989602045E-02    0.3100281043E+00
    0.9000000000E+02    0.2125380916E+00    0.1048207354E+00    0.4667270965E-02    0.3442414532E+00
    0.1100000000E+03    0.2390193482E+00    0.1075716356E+00    0.5249237313E-02    0.3707342128E+00
    0.1300000000E+03    0.2622032734E+00    0.1086489258E+00    0.5758847935E-02    0.3919933830E+00
    0.1500000000E+03    0.2827991809E+00    0.1086750948E+00    0.6211662592E-02    0.4095228569E+00
    0.1700000000E+03    0.3013025625E+00    0.1080289969E+00    0.6618550929E-02    0.4242890730E+00
    0.1900000000E+03    0.3180733347E+00    0.1069503154E+00    0.6987408715E-02    0.4369435165E+00
    0.2100000000E+03    0.3333816714E+00    0.1055952751E+00    0.7324163162E-02    0.4479426503E+00
    0.2300000000E+03    0.3474361233E+00    0.1040680555E+00    0.7633389715E-02    0.4576166390E+00
    0.2500000000E+03    0.3604015599E+00    0.1024393258E+00    0.7918705624E-02    0.4662107532E+00
    0.2700000000E+03    0.3724110141E+00    0.1007576025E+00    0.8183029760E-02    0.4739113803E+00
    0.2900000000E+03    0.3835737372E+00    0.9905643497E-01    0.8428759306E-02    0.4808629543E+00
    0.3100000000E+03    0.3939808230E+00    0.9735907567E-01    0.8657893129E-02    0.4871793160E+00
    0.3300000000E+03    0.4037092286E+00    0.9568158759E-01    0.8872119984E-02    0.4929515393E+00
    0.3500000000E+03    0.4128247117E+00    0.9403495320E-01    0.9072882937E-02    0.4982534510E+00
    0.3700000000E+03    0.4213840169E+00    0.9242653103E-01    0.9261427333E-02    0.5031456025E+00
    0.3900000000E+03    0.4294365336E+00    0.9086107673E-01    0.9438837159E-02    0.5076781815E+00
    0.4100000000E+03    0.4370255731E+00    0.8934146804E-01    0.9606063056E-02    0.5118931817E+00
    0.4300000000E+03    0.4441893673E+00    0.8786922542E-01    0.9763944230E-02    0.5158260428E+00
    0.4500000000E+03    0.4509618601E+00    0.8644488928E-01    0.9913225812E-02    0.5195069072E+00
    0.4700000000E+03    0.4573733436E+00    0.8506829555E-01    0.1005457281E-01    0.5229615954E+00
    0.4900000000E+03    0.4634509738E+00    0.8373877827E-01    0.1018858142E-01    0.5262123700E+00
    0.1000000000E+03    0.2262467845E+00    0.1064583990E+00    0.4968524783E-02    0.3582667574E+00
    0.3000000000E+03    0.3888666323E+00    0.9820613543E-01    0.8545288717E-02    0.4840943847E+00
    0.5000000000E+03    0.4663723286E+00    0.8309136560E-01    0.1025300365E-01    0.5277674257E+00
    0.7000000000E+03    0.5120972711E+00    0.7228276366E-01    0.1126213776E-01    0.5517379291E+00
    0.9000000000E+03    0.5418527516E+00    0.6455941134E-01    0.1191992745E-01    0.5674196420E+00
    0.1100000000E+04    0.5625256152E+00    0.5881685544E-01    0.1237771710E-01    0.5786989295E+00
    0.1300000000E+04    0.5776023953E+00    0.5437841737E-01    0.1271217437E-01    0.5873110235E+00
    0.1500000000E+04    0.5890199895E+00    0.5083416661E-01    0.1296591669E-01    0.5941631970E+00
    0.1700000000E+04    0.5979304485E+00    0.4792733510E-01    0.1316430763E-01    0.5997821637E+00
    0.1900000000E+04    0.6050568830E+00    0.4549063316E-01    0.1332327661E-01    0.6044974870E+00
    0.2100000000E+04    0.6108735338E+00    0.4341094212E-01    0.1345327688E-01    0.6085273410E+00
    0.2300000000E+04    0.6157030114E+00    0.4160919321E-01    0.1356142364E-01    0.6120226710E+00
    0.2500000000E+04    0.6197716769E+00    0.4002848562E-01    0.1365271234E-01    0.6150916794E+00
    0.2700000000E+04    0.6232426280E+00    0.3862681580E-01    0.1373074443E-01    0.6178142239E+00
    0.2900000000E+04    0.6262361104E+00    0.3737247853E-01    0.1379817677E-01    0.6202506987E+00
    0.3100000000E+04    0.6288425749E+00    0.3624106893E-01    0.1385700912E-01    0.6224477360E+00
    0.3300000000E+04    0.6311312731E+00    0.3521347405E-01    0.1390877348E-01    0.6244419902E+00
    0.3500000000E+04    0.6331560643E+00    0.3427449432E-01    0.1395466211E-01    0.6262627238E+00
    0.3700000000E+04    0.6349594273E+00    0.3341187611E-01    0.1399561592E-01    0.6279336186E+00
    0.3900000000E+04    0.6365752883E+00    0.3261561928E-01    0.1403238687E-01    0.6294740727E+00
    0.4100000000E+04    0.6380310526E+00    0.3187747257E-01    0.1406558277E-01    0.6309001472E+00
    0.4300000000E+04    0.6393490858E+00    0.3119055980E-01    0.1409569996E-01    0.6322252693E+00
    0.4500000000E+04    0.6405478133E+00    0.3054909893E-01    0.1412314763E-01    0.6334607623E+00
    0.4700000000E+04    0.6416425439E+00    0.2994818795E-01    0.1414826597E-01    0.6346162508E+00
    0.4900000000E+04    0.6426460980E+00    0.2938363972E-01    0.1417134005E-01    0.6356999750E+00
    0.1000000000E+04    0.5530566717E+00    0.6149085831E-01    0.1216793363E-01    0.5734732258E+00
    0.3000000000E+04    0.6275829736E+00    0.3679270778E-01    0.1382856296E-01    0.6213766572E+00
    0.5000000000E+04    0.6431171308E+00    0.2911385633E-01    0.1418218718E-01    0.6362171834E+00
    0.7000000000E+04    0.6496599904E+00    0.2496925549E-01    0.1433433449E-01    0.6440947358E+00
    0.9000000000E+04    0.6532429216E+00    0.2225920676E-01    0.1441942587E-01    0.6491572218E+00
    0.1100000000E+05    0.6554985260E+00    0.2030264522E-01    0.1447411947E-01    0.6527574501E+00
    0.1300000000E+05    0.6570473139E+00    0.1880130546E-01    0.1451245065E-01    0.6554848725E+00
    0.1500000000E+05    0.6581757824E+00    0.1760052899E-01    0.1454094704E-01    0.6576425914E+00
    0.1700000000E+05    0.6590342458E+00    0.1661082246E-01    0.1456305834E-01    0.6594044014E+00
    0.1900000000E+05    0.6597090722E+00    0.1577622906E-01    0.1458078100E-01    0.6608779948E+00
    0.2100000000E+05    0.6602533866E+00    0.1505967855E-01    0.1459535186E-01    0.6621341084E+00
    0.2300000000E+05    0.6607016472E+00    0.1443548494E-01    0.1460757893E-01    0.6632213660E+00
    0.2500000000E+05    0.6610771751E+00    0.1388519944E-01    0.1461801295E-01    0.6641744339E+00
    0.2700000000E+05    0.6613963144E+00    0.1339517579E-01    0.1462704261E-01    0.6650187791E+00
    0.2900000000E+05    0.6616708578E+00    0.1295506913E-01    0.1463495035E-01    0.6657735853E+00
