     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5278707708E-02    0.7917562087E-03    0.4634434392E-03    0.6840514419E-02
    0.3000000000E+01    0.1555008203E-01    0.2306052348E-02    0.1365239114E-02    0.2008326221E-01
    0.5000000000E+01    0.2545781864E-01    0.3733421663E-02    0.2235136501E-02    0.3277259621E-01
    0.7000000000E+01    0.3502183983E-01    0.5079821575E-02    0.3074882735E-02    0.4494296200E-01
    0.9000000000E+01    0.4426062104E-01    0.6350714268E-02    0.3886098081E-02    0.5662599512E-01
    0.1100000000E+02    0.5319131940E-01    0.7551115566E-02    0.4670287204E-02    0.6785080220E-01
    0.1300000000E+02    0.6182988895E-01    0.8685638214E-02    0.5428849278E-02    0.7864420886E-01
    0.1500000000E+02    0.7019118408E-01    0.9758530287E-02    0.6163087045E-02    0.8903097917E-01
    0.1700000000E+02    0.7828905244E-01    0.1077370935E-01    0.6874214971E-02    0.9903401015E-01
    0.1900000000E+02    0.8613641879E-01    0.1173479293E-01    0.7563366593E-02    0.1086745046E+00
    0.2100000000E+02    0.9374536052E-01    0.1264512566E-01    0.8231601140E-02    0.1179721254E+00
    0.2300000000E+02    0.1011271760E+00    0.1350780371E-01    0.8879909530E-02    0.1269451325E+00
    0.2500000000E+02    0.1082924464E+00    0.1432569654E-01    0.9509219789E-02    0.1356105065E+00
    0.2700000000E+02    0.1152510919E+00    0.1510146651E-01    0.1012040197E-01    0.1439840588E+00
    0.2900000000E+02    0.1220124222E+00    0.1583758657E-01    0.1071427262E-01    0.1520805303E+00
    0.3100000000E+02    0.1285851836E+00    0.1653635613E-01    0.1129159883E-01    0.1599136813E+00
    0.3300000000E+02    0.1349776004E+00    0.1719991540E-01    0.1185310195E-01    0.1674963711E+00
    0.3500000000E+02    0.1411974137E+00    0.1783025842E-01    0.1239946096E-01    0.1748406313E+00
    0.3700000000E+02    0.1472519166E+00    0.1842924479E-01    0.1293131552E-01    0.1819577310E+00
    0.3900000000E+02    0.1531479862E+00    0.1899861031E-01    0.1344926885E-01    0.1888582366E+00
    0.4100000000E+02    0.1588921130E+00    0.1953997675E-01    0.1395389022E-01    0.1955520658E+00
    0.4300000000E+02    0.1644904278E+00    0.2005486056E-01    0.1444571740E-01    0.2020485365E+00
    0.4500000000E+02    0.1699487267E+00    0.2054468097E-01    0.1492525877E-01    0.2083564120E+00
    0.4700000000E+02    0.1752724935E+00    0.2101076728E-01    0.1539299534E-01    0.2144839413E+00
    0.4900000000E+02    0.1804669207E+00    0.2145436555E-01    0.1584938258E-01    0.2204388966E+00
    0.1000000000E+02    0.4876345651E-01    0.6959429070E-02    0.4281481111E-02    0.6229394955E-01
    0.3000000000E+02    0.1253218483E+00    0.1619150283E-01    0.1100495766E-01    0.1560291970E+00
    0.5000000000E+02    0.1830171797E+00    0.2166809982E-01    0.1607345597E-01    0.2233539658E+00
    0.7000000000E+02    0.2283006116E+00    0.2501046011E-01    0.2005281670E-01    0.2741708692E+00
    0.9000000000E+02    0.2649319118E+00    0.2707066091E-01    0.2327284487E-01    0.3139665051E+00
    0.1100000000E+03    0.2952589499E+00    0.2832823208E-01    0.2593951292E-01    0.3460289690E+00
    0.1300000000E+03    0.3208300357E+00    0.2906751975E-01    0.2818866219E-01    0.3724504507E+00
    0.1500000000E+03    0.3427120239E+00    0.2946421490E-01    0.3011390189E-01    0.3946266605E+00
    0.1700000000E+03    0.3616668951E+00    0.2963052737E-01    0.3178209676E-01    0.4135250486E+00
    0.1900000000E+03    0.3782553088E+00    0.2964008807E-01    0.3324244996E-01    0.4298378026E+00
