     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3173345520E-02    0.1584518291E-02    0.7429409706E-03    0.6834004901E-02
    0.3000000000E+01    0.9383480609E-02    0.4620942661E-02    0.2196878457E-02    0.2002747851E-01
    0.5000000000E+01    0.1541873370E-01    0.7490798735E-02    0.3609905560E-02    0.3262489410E-01
    0.7000000000E+01    0.2128725621E-01    0.1020544004E-01    0.4983928761E-02    0.4466673256E-01
    0.9000000000E+01    0.2699668966E-01    0.1277524511E-01    0.6320735304E-02    0.5618986873E-01
    0.1100000000E+02    0.3255420484E-01    0.1520971959E-01    0.7622002344E-02    0.6722796488E-01
    0.1300000000E+02    0.3796653731E-01    0.1751758567E-01    0.8889305258E-02    0.7781181376E-01
    0.1500000000E+02    0.4324001991E-01    0.1970686078E-01    0.1012412523E-01    0.8796963851E-01
    0.1700000000E+02    0.4838061225E-01    0.2178492684E-01    0.1132785618E-01    0.9772735581E-01
    0.1900000000E+02    0.5339392782E-01    0.2375859157E-01    0.1250181107E-01    0.1071088072E+00
    0.2100000000E+02    0.5828525868E-01    0.2563414277E-01    0.1364722767E-01    0.1161359633E+00
    0.2300000000E+02    0.6305959815E-01    0.2741739655E-01    0.1476527393E-01    0.1248291039E+00
    0.2500000000E+02    0.6772166155E-01    0.2911374030E-01    0.1585705274E-01    0.1332069785E+00
    0.2700000000E+02    0.7227590532E-01    0.3072817099E-01    0.1692360648E-01    0.1412869475E+00
    0.2900000000E+02    0.7672654454E-01    0.3226532952E-01    0.1796592105E-01    0.1490851098E+00
    0.3100000000E+02    0.8107756907E-01    0.3372953143E-01    0.1898492970E-01    0.1566164149E+00
    0.3300000000E+02    0.8533275842E-01    0.3512479450E-01    0.1998151647E-01    0.1638947643E+00
    0.3500000000E+02    0.8949569548E-01    0.3645486365E-01    0.2095651944E-01    0.1709331019E+00
    0.3700000000E+02    0.9356977917E-01    0.3772323331E-01    0.2191073362E-01    0.1777434955E+00
    0.3900000000E+02    0.9755823614E-01    0.3893316768E-01    0.2284491377E-01    0.1843372097E+00
    0.4100000000E+02    0.1014641316E+00    0.4008771902E-01    0.2375977687E-01    0.1907247718E+00
    0.4300000000E+02    0.1052903793E+00    0.4118974428E-01    0.2465600450E-01    0.1969160316E+00
    0.4500000000E+02    0.1090397510E+00    0.4224192015E-01    0.2553424497E-01    0.2029202151E+00
    0.4700000000E+02    0.1127148847E+00    0.4324675679E-01    0.2639511538E-01    0.2087459733E+00
    0.4900000000E+02    0.1163182931E+00    0.4420661028E-01    0.2723920349E-01    0.2144014262E+00
    0.1000000000E+02    0.2979400625E-01    0.1400883615E-01    0.6975710508E-02    0.6176755871E-01
    0.3000000000E+02    0.7891426765E-01    0.3300629226E-01    0.1847828225E-01    0.1528832272E+00
    0.5000000000E+02    0.1180938530E+00    0.4467036530E-01    0.2765513025E-01    0.2171676907E+00
    0.7000000000E+02    0.1503656325E+00    0.5205569002E-01    0.3521567414E-01    0.2651802106E+00
    0.9000000000E+02    0.1776032428E+00    0.5678942106E-01    0.4159820253E-01    0.3025518415E+00
    0.1100000000E+03    0.2010301308E+00    0.5980718982E-01    0.4708892420E-01    0.3325658354E+00
