     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1700000000E+06    0.6775367985E+00    0.6798023979E+00
    0.1900000000E+06    0.6778036175E+00    0.6798322923E+00
    0.2100000000E+06    0.6780197631E+00    0.6798565003E+00
    0.2300000000E+06    0.6781984182E+00    0.6798765044E+00
    0.2500000000E+06    0.6783485578E+00    0.6798933130E+00
    0.2700000000E+06    0.6784765039E+00    0.6799076357E+00
    0.2900000000E+06    0.6785868385E+00    0.6799199865E+00
    0.3100000000E+06    0.6786829633E+00    0.6799307468E+00
    0.3300000000E+06    0.6787674571E+00    0.6799402055E+00
    0.3500000000E+06    0.6788423102E+00    0.6799485857E+00
    0.3700000000E+06    0.6789090833E+00    0.6799560621E+00
    0.3900000000E+06    0.6789690177E+00    0.6799627737E+00
    0.4100000000E+06    0.6790231125E+00    0.6799688322E+00
    0.4300000000E+06    0.6790721814E+00    0.6799743287E+00
    0.4500000000E+06    0.6791168937E+00    0.6799793381E+00
    0.4700000000E+06    0.6791578048E+00    0.6799839225E+00
    0.4900000000E+06    0.6791953796E+00    0.6799881339E+00
    0.1000000000E+06    0.6757676865E+00    0.6796037835E+00
    0.3000000000E+06    0.6786364999E+00    0.6799255456E+00
    0.5000000000E+06    0.6792130409E+00    0.6799901137E+00
    0.7000000000E+06    0.6794603639E+00    0.6800178697E+00
    0.9000000000E+06    0.6795978051E+00    0.6800333372E+00
    0.1100000000E+07    0.6796852711E+00    0.6800432113E+00
    0.1300000000E+07    0.6797458196E+00    0.6800500694E+00
    0.1500000000E+07    0.6797902150E+00    0.6800551153E+00
    0.1700000000E+07    0.6798241576E+00    0.6800589870E+00
    0.1900000000E+07    0.6798509481E+00    0.6800620540E+00
    0.2100000000E+07    0.6798726301E+00    0.6800645455E+00
    0.2300000000E+07    0.6798905364E+00    0.6800666110E+00
    0.2500000000E+07    0.6799055733E+00    0.6800683521E+00
    0.2700000000E+07    0.6799183786E+00    0.6800698406E+00
    0.2900000000E+07    0.6799294143E+00    0.6800711285E+00
    0.3100000000E+07    0.6799390228E+00    0.6800722543E+00
    0.3300000000E+07    0.6799474640E+00    0.6800732473E+00
    0.3500000000E+07    0.6799549378E+00    0.6800741301E+00
    0.3700000000E+07    0.6799616014E+00    0.6800749203E+00
    0.3900000000E+07    0.6799675795E+00    0.6800756322E+00
    0.4100000000E+07    0.6799729725E+00    0.6800762770E+00
    0.4300000000E+07    0.6799778620E+00    0.6800768641E+00
    0.4500000000E+07    0.6799823152E+00    0.6800774010E+00
    0.4700000000E+07    0.6799863880E+00    0.6800778941E+00
    0.4900000000E+07    0.6799901269E+00    0.6800783487E+00
    0.1000000000E+07    0.6796459118E+00    0.6800387640E+00
    0.3000000000E+07    0.6799343791E+00    0.6800717097E+00
    0.5000000000E+07    0.6799918837E+00    0.6800785630E+00
    0.7000000000E+07    0.6800164340E+00    0.6800816179E+00
    0.9000000000E+07    0.6800300172E+00    0.6800833835E+00
    0.1100000000E+08    0.6800386239E+00    0.6800845523E+00
    0.1300000000E+08    0.6800445558E+00    0.6800853938E+00
    0.1500000000E+08    0.6800488858E+00    0.6800860352E+00
    0.1700000000E+08    0.6800521812E+00    0.6800865447E+00
    0.1900000000E+08    0.6800547702E+00    0.6800869623E+00
    0.2100000000E+08    0.6800568556E+00    0.6800873130E+00
    0.2300000000E+08    0.6800585695E+00    0.6800876133E+00
    0.2500000000E+08    0.6800600017E+00    0.6800878746E+00
    0.2700000000E+08    0.6800612153E+00    0.6800881050E+00
    0.2900000000E+08    0.6800622558E+00    0.6800883105E+00
    0.3100000000E+08    0.6800631571E+00    0.6800884954E+00
    0.3300000000E+08    0.6800639447E+00    0.6800886633E+00
    0.3500000000E+08    0.6800646383E+00    0.6800888168E+00
    0.3700000000E+08    0.6800652534E+00    0.6800889580E+00
    0.3900000000E+08    0.6800658022E+00    0.6800890886E+00
    0.4100000000E+08    0.6800662945E+00    0.6800892100E+00
    0.4300000000E+08    0.6800667383E+00    0.6800893234E+00
    0.4500000000E+08    0.6800671402E+00    0.6800894297E+00
    0.4700000000E+08    0.6800675056E+00    0.6800895297E+00
    0.4900000000E+08    0.6800678391E+00    0.6800896240E+00
    0.1000000000E+08    0.6800347556E+00    0.6800840207E+00
    0.3000000000E+08    0.6800627221E+00    0.6800884053E+00
    0.5000000000E+08    0.6800679951E+00    0.6800896693E+00
    0.7000000000E+08    0.6800701119E+00    0.6800903837E+00
    0.9000000000E+08    0.6800712048E+00    0.6800908809E+00
    0.1100000000E+09    0.6800718454E+00    0.6800912637E+00
    0.1300000000E+09    0.6800722496E+00    0.6800915760E+00
    0.1500000000E+09    0.6800725165E+00    0.6800918407E+00
    0.1700000000E+09    0.6800726975E+00    0.6800920710E+00
    0.1900000000E+09    0.6800728218E+00    0.6800922754E+00
    0.2100000000E+09    0.6800729070E+00    0.6800924593E+00
    0.2300000000E+09    0.6800729646E+00    0.6800926268E+00
    0.2500000000E+09    0.6800730019E+00    0.6800927808E+00
    0.2700000000E+09    0.6800730242E+00    0.6800929234E+00
    0.2900000000E+09    0.6800730351E+00    0.6800930564E+00
    0.3100000000E+09    0.6800730374E+00    0.6800931810E+00
    0.3300000000E+09    0.6800730328E+00    0.6800932984E+00
    0.3500000000E+09    0.6800730230E+00    0.6800934093E+00
    0.3700000000E+09    0.6800730090E+00    0.6800935146E+00
    0.3900000000E+09    0.6800729917E+00    0.6800936148E+00
    0.4100000000E+09    0.6800729718E+00    0.6800937104E+00
    0.4300000000E+09    0.6800729498E+00    0.6800938019E+00
    0.4500000000E+09    0.6800729261E+00    0.6800938896E+00
    0.4700000000E+09    0.6800729011E+00    0.6800939739E+00
    0.4900000000E+09    0.6800728751E+00    0.6800940551E+00
    0.1000000000E+09    0.6800715640E+00    0.6800910831E+00
