     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.2124454099E-02    0.8418945541E-02
    0.3000000000E+01    0.6333791054E-02    0.2464662144E-01
    0.5000000000E+01    0.1049118027E-01    0.4010866124E-01
    0.7000000000E+01    0.1459757749E-01    0.5485800125E-01
    0.9000000000E+01    0.1865391516E-01    0.6894280767E-01
    0.1100000000E+02    0.2266110310E-01    0.8240700202E-01
    0.1300000000E+02    0.2662002926E-01    0.9529071871E-01
    0.1500000000E+02    0.3053156029E-01    0.1076307045E+00
    0.1700000000E+02    0.3439654223E-01    0.1194606688E+00
    0.1900000000E+02    0.3821580110E-01    0.1308115907E+00
    0.2100000000E+02    0.4199014350E-01    0.1417119902E+00
    0.2300000000E+02    0.4572035715E-01    0.1521881676E+00
    0.2500000000E+02    0.4940721147E-01    0.1622644150E+00
    0.2700000000E+02    0.5305145810E-01    0.1719632045E+00
    0.2900000000E+02    0.5665383139E-01    0.1813053557E+00
    0.3100000000E+02    0.6021504893E-01    0.1903101846E+00
    0.3300000000E+02    0.6373581199E-01    0.1989956370E+00
    0.3500000000E+02    0.6721680601E-01    0.2073784080E+00
    0.3700000000E+02    0.7065870103E-01    0.2154740489E+00
    0.3900000000E+02    0.7406215211E-01    0.2232970636E+00
    0.4100000000E+02    0.7742779978E-01    0.2308609955E+00
    0.4300000000E+02    0.8075627040E-01    0.2381785054E+00
    0.4500000000E+02    0.8404817658E-01    0.2452614423E+00
    0.4700000000E+02    0.8730411753E-01    0.2521209077E+00
    0.4900000000E+02    0.9052467945E-01    0.2587673133E+00
    0.1000000000E+02    0.2066359684E-01    0.7574988913E-01
    0.3000000000E+02    0.5843954042E-01    0.1858487832E+00
    0.5000000000E+02    0.9212187298E-01    0.2620136969E+00
    0.7000000000E+02    0.1223418038E+00    0.3178381510E+00
    0.9000000000E+02    0.1496071144E+00    0.3605104297E+00
    0.1100000000E+03    0.1743309220E+00    0.3941886639E+00
    0.1300000000E+03    0.1968527568E+00    0.4214452741E+00
    0.1500000000E+03    0.2174542485E+00    0.4439570696E+00
    0.1700000000E+03    0.2363709637E+00    0.4628638084E+00
    0.1900000000E+03    0.2538014534E+00    0.4789672670E+00
    0.2100000000E+03    0.2699142493E+00    0.4928478745E+00
    0.2300000000E+03    0.2848533297E+00    0.5049361655E+00
    0.2500000000E+03    0.2987424345E+00    0.5155582328E+00
    0.2700000000E+03    0.3116885001E+00    0.5249655872E+00
    0.2900000000E+03    0.3237844185E+00    0.5333553261E+00
    0.3100000000E+03    0.3351112690E+00    0.5408840941E+00
    0.3300000000E+03    0.3457401386E+00    0.5476779545E+00
    0.3500000000E+03    0.3557336154E+00    0.5538395050E+00
    0.3700000000E+03    0.3651470212E+00    0.5594530947E+00
    0.3900000000E+03    0.3740294369E+00    0.5645887088E+00
    0.4100000000E+03    0.3824245581E+00    0.5693049013E+00
    0.4300000000E+03    0.3903714142E+00    0.5736510370E+00
    0.4500000000E+03    0.3979049747E+00    0.5776690266E+00
    0.4700000000E+03    0.4050566643E+00    0.5813946822E+00
    0.4900000000E+03    0.4118548003E+00    0.5848587876E+00
