     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.3181711612E-02    0.7377994130E-02
    0.3000000000E+01    0.9456650488E-02    0.2166393293E-01
    0.5000000000E+01    0.1561631932E-01    0.3535572128E-01
    0.7000000000E+01    0.2166386544E-01    0.4848967007E-01
    0.9000000000E+01    0.2760232265E-01    0.6109919046E-01
    0.1100000000E+02    0.3343461628E-01    0.7321507766E-01
    0.1300000000E+02    0.3916356798E-01    0.8486576206E-01
    0.1500000000E+02    0.4479190029E-01    0.9607753193E-01
    0.1700000000E+02    0.5032224096E-01    0.1068747315E+00
    0.1900000000E+02    0.5575712700E-01    0.1172799372E+00
    0.2100000000E+02    0.6109900862E-01    0.1273141157E+00
    0.2300000000E+02    0.6635025288E-01    0.1369967643E+00
    0.2500000000E+02    0.7151314717E-01    0.1463460378E+00
    0.2700000000E+02    0.7658990258E-01    0.1553788623E+00
    0.2900000000E+02    0.8158265701E-01    0.1641110366E+00
    0.3100000000E+02    0.8649347819E-01    0.1725573255E+00
    0.3300000000E+02    0.9132436656E-01    0.1807315424E+00
    0.3500000000E+02    0.9607725794E-01    0.1886466250E+00
    0.3700000000E+02    0.1007540262E+00    0.1963147032E+00
    0.3900000000E+02    0.1053564855E+00    0.2037471618E+00
    0.4100000000E+02    0.1098863930E+00    0.2109546965E+00
    0.4300000000E+02    0.1143454508E+00    0.2179473651E+00
    0.4500000000E+02    0.1187353082E+00    0.2247346347E+00
    0.4700000000E+02    0.1230575636E+00    0.2313254242E+00
    0.4900000000E+02    0.1273137668E+00    0.2377281436E+00
    0.1000000000E+02    0.3053156119E-01    0.6721700862E-01
    0.3000000000E+02    0.8404818268E-01    0.1683690320E+00
    0.5000000000E+02    0.1294175701E+00    0.2408614748E+00
    0.7000000000E+02    0.1683685953E+00    0.2953631806E+00
    0.9000000000E+02    0.2021732814E+00    0.3378320952E+00
    0.1100000000E+03    0.2317883528E+00    0.3718569318E+00
    0.1300000000E+03    0.2579472268E+00    0.3997283631E+00
    0.1500000000E+03    0.2812215733E+00    0.4229772312E+00
    0.1700000000E+03    0.3020635748E+00    0.4426654730E+00
    0.1900000000E+03    0.3208355940E+00    0.4595528854E+00
    0.2100000000E+03    0.3378314209E+00    0.4741974446E+00
    0.2300000000E+03    0.3532917605E+00    0.4870181441E+00
    0.2500000000E+03    0.3674157046E+00    0.4983357308E+00
    0.2700000000E+03    0.3803693520E+00    0.5083999070E+00
    0.2900000000E+03    0.3922923707E+00    0.5174079684E+00
    0.3100000000E+03    0.4033030545E+00    0.5255178673E+00
    0.3300000000E+03    0.4135022608E+00    0.5328575539E+00
    0.3500000000E+03    0.4229765090E+00    0.5395317770E+00
    0.3700000000E+03    0.4318004413E+00    0.5456271145E+00
    0.3900000000E+03    0.4400387929E+00    0.5512157501E+00
    0.4100000000E+03    0.4477479828E+00    0.5563583453E+00
    0.4300000000E+03    0.4549774079E+00    0.5611062498E+00
    0.4500000000E+03    0.4617705023E+00    0.5655032229E+00
    0.4700000000E+03    0.4681656110E+00    0.5695867854E+00
    0.4900000000E+03    0.4741967135E+00    0.5733892935E+00
    0.1000000000E+03    0.2174542833E+00    0.3557343901E+00
    0.3000000000E+03    0.3979050821E+00    0.5215665780E+00
    0.5000000000E+03    0.4770853383E+00    0.5751940662E+00
    0.7000000000E+03    0.5215658490E+00    0.6017088057E+00
    0.9000000000E+03    0.5500569221E+00    0.6175232471E+00
    0.1100000000E+04    0.5698666371E+00    0.6280271659E+00
    0.1300000000E+04    0.5844382753E+00    0.6355109338E+00
    0.1500000000E+04    0.5956068103E+00    0.6411133871E+00
    0.1700000000E+04    0.6044397441E+00    0.6454647193E+00
    0.1900000000E+04    0.6116003651E+00    0.6489419298E+00
    0.2100000000E+04    0.6175225244E+00    0.6517843752E+00
    0.2300000000E+04    0.6225019448E+00    0.6541513324E+00
    0.2500000000E+04    0.6267471395E+00    0.6561529028E+00
    0.2700000000E+04    0.6304093524E+00    0.6578676312E+00
    0.2900000000E+04    0.6336009566E+00    0.6593530551E+00
    0.3100000000E+04    0.6364071882E+00    0.6606522880E+00
    0.3300000000E+04    0.6388938712E+00    0.6617982726E+00
    0.3500000000E+04    0.6411126465E+00    0.6628166130E+00
    0.3700000000E+04    0.6431045963E+00    0.6637275105E+00
    0.3900000000E+04    0.6449028118E+00    0.6645471170E+00
    0.4100000000E+04    0.6465342457E+00    0.6652885017E+00
    0.4300000000E+04    0.6480210728E+00    0.6659623525E+00
    0.4500000000E+04    0.6493817035E+00    0.6665774951E+00
    0.4700000000E+04    0.6506315505E+00    0.6671412816E+00
    0.4900000000E+04    0.6517836146E+00    0.6676598856E+00
    0.1000000000E+04    0.5607785086E+00    0.6232565175E+00
    0.3000000000E+04    0.6350477458E+00    0.6600236867E+00
