     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.8418919007E-02    0.2124460857E-02
    0.3000000000E+01    0.2464654563E-01    0.6333811078E-02
    0.5000000000E+01    0.4010854079E-01    0.1049121324E-01
    0.7000000000E+01    0.5485784031E-01    0.1459762308E-01
    0.9000000000E+01    0.6894260996E-01    0.1865397305E-01
    0.1100000000E+02    0.8240677091E-01    0.2266117301E-01
    0.1300000000E+02    0.9529045723E-01    0.2662011088E-01
    0.1500000000E+02    0.1076304154E+00    0.3053165335E-01
    0.1700000000E+02    0.1194603545E+00    0.3439664644E-01
    0.1900000000E+02    0.1308112535E+00    0.3821591620E-01
    0.2100000000E+02    0.1417116322E+00    0.4199026922E-01
    0.2300000000E+02    0.1521877906E+00    0.4572049324E-01
    0.2500000000E+02    0.1622640207E+00    0.4940735768E-01
    0.2700000000E+02    0.1719627945E+00    0.5305161419E-01
    0.2900000000E+02    0.1813049314E+00    0.5665399712E-01
    0.3100000000E+02    0.1903097472E+00    0.6021522407E-01
    0.3300000000E+02    0.1989951878E+00    0.6373599632E-01
    0.3500000000E+02    0.2073779480E+00    0.6721699931E-01
    0.3700000000E+02    0.2154735791E+00    0.7065890309E-01
    0.3900000000E+02    0.2232965850E+00    0.7406236272E-01
    0.4100000000E+02    0.2308605089E+00    0.7742801874E-01
    0.4300000000E+02    0.2381780115E+00    0.8075649751E-01
    0.4500000000E+02    0.2452609419E+00    0.8404841164E-01
    0.4700000000E+02    0.2521204014E+00    0.8730436037E-01
    0.4900000000E+02    0.2587668017E+00    0.9052492988E-01
    0.1000000000E+02    0.7574967433E-01    0.2066366078E-01
    0.3000000000E+02    0.1858483522E+00    0.5843971089E-01
    0.5000000000E+02    0.2620131829E+00    0.9212212714E-01
    0.7000000000E+02    0.3178376108E+00    0.1223421239E+00
    0.9000000000E+02    0.3605098891E+00    0.1496074868E+00
    0.1100000000E+03    0.3941881351E+00    0.1743313357E+00
    0.1300000000E+03    0.4214447626E+00    0.1968532032E+00
    0.1500000000E+03    0.4439565777E+00    0.2174547206E+00
    0.1700000000E+03    0.4628633366E+00    0.2363714558E+00
    0.1900000000E+03    0.4789668150E+00    0.2538019611E+00
    0.2100000000E+03    0.4928474415E+00    0.2699147688E+00
    0.2300000000E+03    0.5049357505E+00    0.2848538580E+00
    0.2500000000E+03    0.5155578348E+00    0.2987429690E+00
    0.2700000000E+03    0.5249652051E+00    0.3116890389E+00
    0.2900000000E+03    0.5333549589E+00    0.3237849598E+00
    0.3100000000E+03    0.5408837408E+00    0.3351118114E+00
    0.3300000000E+03    0.5476776142E+00    0.3457406811E+00
    0.3500000000E+03    0.5538391769E+00    0.3557341568E+00
    0.3700000000E+03    0.5594527780E+00    0.3651475608E+00
    0.3900000000E+03    0.5645884029E+00    0.3740299740E+00
    0.4100000000E+03    0.5693046054E+00    0.3824250922E+00
    0.4300000000E+03    0.5736507505E+00    0.3903719449E+00
    0.4500000000E+03    0.5776687490E+00    0.3979055016E+00
    0.4700000000E+03    0.5813944130E+00    0.4050571871E+00
    0.4900000000E+03    0.5848585263E+00    0.4118553187E+00
    0.1000000000E+03    0.3782856616E+00    0.1622643608E+00
    0.3000000000E+03    0.5372184700E+00    0.3295398610E+00
    0.5000000000E+03    0.5865009599E+00    0.4151298949E+00
    0.7000000000E+03    0.6105032755E+00    0.4671262254E+00
    0.9000000000E+03    0.6247065398E+00    0.5020622712E+00
    0.1100000000E+04    0.6340942472E+00    0.5271510733E+00
    0.1300000000E+04    0.6407604504E+00    0.5460417413E+00
    0.1500000000E+04    0.6457387751E+00    0.5607786045E+00
    0.1700000000E+04    0.6495982392E+00    0.5725960043E+00
    0.1900000000E+04    0.6526779286E+00    0.5822832976E+00
    0.2100000000E+04    0.6551924817E+00    0.5903688023E+00
    0.2300000000E+04    0.6572843829E+00    0.5972194634E+00
