     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.6333791137E-02    0.4235690168E-02
    0.3000000000E+01    0.1865391586E-01    0.1255073362E-01
    0.5000000000E+01    0.3053156215E-01    0.2066366142E-01
    0.7000000000E+01    0.4199014696E-01    0.2858175439E-01
    0.9000000000E+01    0.5305146354E-01    0.3631194780E-01
    0.1100000000E+02    0.6373581975E-01    0.4386085161E-01
    0.1300000000E+02    0.7406216247E-01    0.5123476935E-01
    0.1500000000E+02    0.8404818977E-01    0.5843971566E-01
    0.1700000000E+02    0.9371045211E-01    0.6548143267E-01
    0.1900000000E+02    0.1030644439E+00    0.7236540522E-01
    0.2100000000E+02    0.1121246863E+00    0.7909687514E-01
    0.2300000000E+02    0.1209048026E+00    0.8568085458E-01
    0.2500000000E+02    0.1294175866E+00    0.9212213842E-01
    0.2700000000E+02    0.1376750645E+00    0.9842531590E-01
    0.2900000000E+02    0.1456885520E+00    0.1045947816E+00
    0.3100000000E+02    0.1534687056E+00    0.1106347456E+00
    0.3300000000E+02    0.1610255704E+00    0.1165492430E+00
    0.3500000000E+02    0.1683686229E+00    0.1223421431E+00
    0.3700000000E+02    0.1755068108E+00    0.1280171576E+00
    0.3900000000E+02    0.1824485894E+00    0.1335778487E+00
    0.4100000000E+02    0.1892019552E+00    0.1390276367E+00
    0.4300000000E+02    0.1957744763E+00    0.1443698064E+00
    0.4500000000E+02    0.2021733208E+00    0.1496075146E+00
    0.4700000000E+02    0.2084052830E+00    0.1547437954E+00
    0.4900000000E+02    0.2144768072E+00    0.1597815669E+00
    0.1000000000E+02    0.5843954698E-01    0.4010865996E-01
    0.3000000000E+02    0.1496071539E+00    0.1076306951E+00
    0.5000000000E+02    0.2174543288E+00    0.1622643930E+00
    0.7000000000E+02    0.2699143704E+00    0.2073783713E+00
    0.9000000000E+02    0.3116886599E+00    0.2452613899E+00
    0.1100000000E+03    0.3457403340E+00    0.2775229509E+00
    0.1300000000E+03    0.3740296647E+00    0.3053278813E+00
    0.1500000000E+03    0.3979052323E+00    0.3295399807E+00
    0.1700000000E+03    0.4183252527E+00    0.3508133628E+00
    0.1900000000E+03    0.4359892913E+00    0.3696524417E+00
    0.2100000000E+03    0.4514200174E+00    0.3864524393E+00
    0.2300000000E+03    0.4650157938E+00    0.4015274144E+00
    0.2500000000E+03    0.4770855572E+00    0.4151300807E+00
    0.2700000000E+03    0.4878725785E+00    0.4274660868E+00
    0.2900000000E+03    0.4975710293E+00    0.4387044861E+00
    0.3100000000E+03    0.5063377740E+00    0.4489855299E+00
    0.3300000000E+03    0.5143009192E+00    0.4584265507E+00
    0.3500000000E+03    0.5215661150E+00    0.4671264600E+00
    0.3700000000E+03    0.5282212693E+00    0.4751692269E+00
    0.3900000000E+03    0.5343401218E+00    0.4826265971E+00
    0.4100000000E+03    0.5399849881E+00    0.4895602390E+00
    0.4300000000E+03    0.5452088893E+00    0.4960234526E+00
    0.4500000000E+03    0.5500572228E+00    0.5020625431E+00
    0.4700000000E+03    0.5545690848E+00    0.5077179314E+00
    0.4900000000E+03    0.5587783272E+00    0.5130250601E+00
    0.1000000000E+03    0.3295394969E+00    0.2620136364E+00
    0.3000000000E+03    0.5020622672E+00    0.4439568655E+00
    0.5000000000E+03    0.5607788234E+00    0.5155579274E+00
    0.7000000000E+03    0.5903691596E+00    0.5538391260E+00
    0.9000000000E+03    0.6081983260E+00    0.5776685913E+00
    0.1100000000E+04    0.6201158377E+00    0.5939305046E+00
    0.1300000000E+04    0.6286437785E+00    0.6057357561E+00
    0.1500000000E+04    0.6350481941E+00    0.6146956143E+00
    0.1700000000E+04    0.6400344284E+00    0.6217281653E+00
    0.1900000000E+04    0.6440265843E+00    0.6273948806E+00
    0.2100000000E+04    0.6472949908E+00    0.6320584420E+00
    0.2300000000E+04    0.6500201060E+00    0.6359635649E+00
    0.2500000000E+04    0.6523269981E+00    0.6392813541E+00
    0.2700000000E+04    0.6543050830E+00    0.6421350453E+00
    0.2900000000E+04    0.6560199825E+00    0.6446156513E+00
    0.3100000000E+04    0.6575209459E+00    0.6467918473E+00
    0.3300000000E+04    0.6588456559E+00    0.6487164278E+00
    0.3500000000E+04    0.6600234361E+00    0.6504306464E+00
    0.3700000000E+04    0.6610774472E+00    0.6519672054E+00
    0.3900000000E+04    0.6620262250E+00    0.6533523628E+00
    0.4100000000E+04    0.6628847800E+00    0.6546074450E+00
    0.4300000000E+04    0.6636653975E+00    0.6557499527E+00
    0.4500000000E+04    0.6643782292E+00    0.6567943817E+00
    0.4700000000E+04    0.6650317372E+00    0.6577528416E+00
    0.4900000000E+04    0.6656330311E+00    0.6586355274E+00
    0.1000000000E+04    0.6146956660E+00    0.5865007585E+00
    0.3000000000E+04    0.6567946236E+00    0.6457381876E+00
    0.5000000000E+04    0.6659160151E+00    0.6590512086E+00
    0.7000000000E+04    0.6699032081E+00    0.6649263282E+00
    0.9000000000E+04    0.6721390182E+00    0.6682357687E+00
    0.1100000000E+05    0.6735695952E+00    0.6703589820E+00
    0.1300000000E+05    0.6745635684E+00    0.6718368194E+00
    0.1500000000E+05    0.6752943496E+00    0.6729247142E+00
    0.1700000000E+05    0.6758542522E+00    0.6737590136E+00
    0.1900000000E+05    0.6762969375E+00    0.6744191334E+00
    0.2100000000E+05    0.6766557273E+00    0.6749544639E+00
    0.2300000000E+05    0.6769524065E+00    0.6753973347E+00
    0.2500000000E+05    0.6772018185E+00    0.6757697953E+00
    0.2700000000E+05    0.6774144259E+00    0.6760874005E+00
    0.2900000000E+05    0.6775978156E+00    0.6763614377E+00
    0.3100000000E+05    0.6777576233E+00    0.6766002962E+00
    0.3300000000E+05    0.6778981228E+00    0.6768103413E+00
    0.3500000000E+05    0.6780226141E+00    0.6769964901E+00
    0.3700000000E+05    0.6781336856E+00    0.6771626010E+00
    0.3900000000E+05    0.6782333963E+00    0.6773117442E+00
    0.4100000000E+05    0.6783234044E+00    0.6774463932E+00
    0.4300000000E+05    0.6784050605E+00    0.6775685630E+00
    0.4500000000E+05    0.6784794755E+00    0.6776799115E+00
    0.4700000000E+05    0.6785475718E+00    0.6777818155E+00
    0.4900000000E+05    0.6786101213E+00    0.6778754278E+00
    0.1000000000E+05    0.6729250824E+00    0.6694018688E+00
    0.3000000000E+05    0.6776803735E+00    0.6764848269E+00
    0.5000000000E+05    0.6786395235E+00    0.6779194344E+00
    0.7000000000E+05    0.6790514265E+00    0.6785361265E+00
    0.9000000000E+05    0.6792804816E+00    0.6788792159E+00
    0.1100000000E+06    0.6794263272E+00    0.6790977247E+00
    0.1300000000E+06    0.6795273358E+00    0.6792490812E+00
    0.1500000000E+06    0.6796014293E+00    0.6793601181E+00
    0.1700000000E+06    0.6796581010E+00    0.6794450524E+00
    0.1900000000E+06    0.6797028495E+00    0.6795121203E+00
