     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1052116873E-02    0.9063744464E-03    0.6829180411E-02
    0.3000000000E+01    0.3078710138E-02    0.2662843441E-02    0.1998597322E-01
    0.5000000000E+01    0.5008069610E-02    0.4349009836E-02    0.3251456184E-01
    0.7000000000E+01    0.6847111456E-02    0.5970068549E-02    0.4445956186E-01
    0.9000000000E+01    0.8602109152E-02    0.7530714541E-02    0.5586144609E-01
    0.1100000000E+02    0.1027876650E-01    0.9035200858E-02    0.6675701503E-01
    0.1300000000E+02    0.1188228092E-01    0.1048738883E-01    0.7717980451E-01
    0.1500000000E+02    0.1341739843E-01    0.1189079163E-01    0.8716044035E-01
    0.1700000000E+02    0.1488846170E-01    0.1324861220E-01    0.9672694759E-01
    0.1900000000E+02    0.1629945204E-01    0.1456377634E-01    0.1059050213E+00
    0.2100000000E+02    0.1765402624E-01    0.1583896172E-01    0.1147182639E+00
    0.2300000000E+02    0.1895554902E-01    0.1707662330E-01    0.1231883944E+00
    0.2500000000E+02    0.2020712168E-01    0.1827901578E-01    0.1313354331E+00
    0.2700000000E+02    0.2141160738E-01    0.1944821336E-01    0.1391778642E+00
    0.2900000000E+02    0.2257165360E-01    0.2058612723E-01    0.1467327810E+00
    0.3100000000E+02    0.2368971213E-01    0.2169452114E-01    0.1540160145E+00
    0.3300000000E+02    0.2476805681E-01    0.2277502511E-01    0.1610422478E+00
    0.3500000000E+02    0.2580879945E-01    0.2382914781E-01    0.1678251187E+00
    0.3700000000E+02    0.2681390399E-01    0.2485828749E-01    0.1743773111E+00
    0.3900000000E+02    0.2778519928E-01    0.2586374178E-01    0.1807106375E+00
    0.4100000000E+02    0.2872439050E-01    0.2684671651E-01    0.1868361122E+00
    0.4300000000E+02    0.2963306945E-01    0.2780833361E-01    0.1927640181E+00
    0.4500000000E+02    0.3051272386E-01    0.2874963819E-01    0.1985039665E+00
    0.4700000000E+02    0.3136474575E-01    0.2967160495E-01    0.2040649510E+00
    0.4900000000E+02    0.3219043902E-01    0.3057514398E-01    0.2094553967E+00
    0.1000000000E+02    0.9449894347E-02    0.8289727685E-02    0.6137035186E-01
    0.3000000000E+02    0.2313578524E-01    0.2114390932E-01    0.1504074149E+00
    0.5000000000E+02    0.3259379752E-01    0.3102027111E-01    0.2120891558E+00
    0.7000000000E+02    0.3953858045E-01    0.3913496177E-01    0.2574905407E+00
    0.9000000000E+02    0.4486533795E-01    0.4610266100E-01    0.2923982544E+00
    0.1100000000E+03    0.4908763637E-01    0.5226651687E-01    0.3201346164E+00
    0.1300000000E+03    0.5252149467E-01    0.5783331349E-01    0.3427455662E+00
