     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5231427142E-02    0.3868075194E-03    0.6791517564E-02
    0.3000000000E+01    0.1514643155E-01    0.1127459538E-02    0.1966673672E-01
    0.5000000000E+01    0.2439272586E-01    0.1828141737E-02    0.3167786834E-01
    0.7000000000E+01    0.3303592748E-01    0.2493062051E-02    0.4290956859E-01
    0.9000000000E+01    0.4113333470E-01    0.3125872823E-02    0.5343576918E-01
    0.1100000000E+02    0.4873520484E-01    0.3729758119E-02    0.6332132423E-01
    0.1300000000E+02    0.5588580365E-01    0.4307505208E-02    0.7262336255E-01
    0.1500000000E+02    0.6262427254E-01    0.4861563452E-02    0.8139240531E-01
    0.1700000000E+02    0.6898534942E-01    0.5394093092E-02    0.8967329494E-01
    0.1900000000E+02    0.7499997109E-01    0.5907005904E-02    0.9750597169E-01
    0.2100000000E+02    0.8069577953E-01    0.6401999243E-02    0.1049261261E+00
    0.2300000000E+02    0.8609754922E-01    0.6880584695E-02    0.1119657499E+00
    0.2500000000E+02    0.9122754972E-01    0.7344112298E-02    0.1186536034E+00
    0.2700000000E+02    0.9610585456E-01    0.7793791117E-02    0.1250156138E+00
    0.2900000000E+02    0.1007506055E+00    0.8230706778E-02    0.1310752158E+00
    0.3100000000E+02    0.1051782396E+00    0.8655836485E-02    0.1368536445E+00
    0.3300000000E+02    0.1094036848E+00    0.9070061920E-02    0.1423701874E+00
    0.3500000000E+02    0.1134405295E+00    0.9474180364E-02    0.1476424035E+00
    0.3700000000E+02    0.1173011695E+00    0.9868914325E-02    0.1526863122E+00
    0.3900000000E+02    0.1209969359E+00    0.1025491989E-01    0.1575165589E+00
    0.4100000000E+02    0.1245382075E+00    0.1063279398E-01    0.1621465594E+00
    0.4300000000E+02    0.1279345084E+00    0.1100308075E-01    0.1665886264E+00
    0.4500000000E+02    0.1311945945E+00    0.1136627709E-01    0.1708540805E+00
    0.4700000000E+02    0.1343265295E+00    0.1172283754E-01    0.1749533485E+00
    0.4900000000E+02    0.1373377517E+00    0.1207317859E-01    0.1788960499E+00
    0.1000000000E+02    0.4499331582E-01    0.3431248396E-02    0.5845488990E-01
    0.3000000000E+02    0.1029905959E+00    0.8444687670E-02    0.1339983284E+00
    0.5000000000E+02    0.1388002640E+00    0.1224613753E-01    0.1808114925E+00
    0.7000000000E+02    0.1631320312E+00    0.1545659469E-01    0.2127362330E+00
    0.9000000000E+02    0.1807534921E+00    0.1833384413E-01    0.2359416856E+00
    0.1100000000E+03    0.1941104404E+00    0.2100123659E-01    0.2535962984E+00
    0.1300000000E+03    0.2045874618E+00    0.2352401679E-01    0.2674958144E+00
    0.1500000000E+03    0.2130274940E+00    0.2593942095E-01    0.2787347327E+00
    0.1700000000E+03    0.2199732749E+00    0.2827004022E-01    0.2880185645E+00
    0.1900000000E+03    0.2257901607E+00    0.3053030743E-01    0.2958227795E+00
    0.2100000000E+03    0.2307331810E+00    0.3272987322E-01    0.3024796468E+00
    0.2300000000E+03    0.2349857990E+00    0.3487546424E-01    0.3082284648E+00
    0.2500000000E+03    0.2386833945E+00    0.3697195431E-01    0.3132460149E+00
    0.2700000000E+03    0.2419280638E+00    0.3902300608E-01    0.3176657679E+00
    0.2900000000E+03    0.2447982677E+00    0.4103146832E-01    0.3215904116E+00
    0.3100000000E+03    0.2473553039E+00    0.4299962896E-01    0.3251002624E+00
    0.3300000000E+03    0.2496477621E+00    0.4492938025E-01    0.3282590582E+00
    0.3500000000E+03    0.2517146588E+00    0.4682232907E-01    0.3311180372E+00
    0.3700000000E+03    0.2535876869E+00    0.4867987190E-01    0.3337188674E+00
    0.3900000000E+03    0.2552928590E+00    0.5050324685E-01    0.3360957876E+00
    0.4100000000E+03    0.2568517269E+00    0.5229357022E-01    0.3382771973E+00
    0.4300000000E+03    0.2582822995E+00    0.5405186272E-01    0.3402868548E+00
    0.4500000000E+03    0.2595997430E+00    0.5577906840E-01    0.3421447911E+00
    0.4700000000E+03    0.2608169210E+00    0.5747606868E-01    0.3438680153E+00
    0.4900000000E+03    0.2619448162E+00    0.5914369269E-01    0.3454710661E+00
    0.1000000000E+03    0.1878616850E+00    0.1968880580E-01    0.2453288589E+00
    0.3000000000E+03    0.2461126390E+00    0.4202046030E-01    0.3233928685E+00
    0.5000000000E+03    0.2624782836E+00    0.5996673540E-01    0.3462315032E+00
    0.7000000000E+03    0.2701751654E+00    0.7505838279E-01    0.3574088487E+00
    0.9000000000E+03    0.2746329416E+00    0.8793027413E-01    0.3641441525E+00
    0.1100000000E+04    0.2775299543E+00    0.9903128661E-01    0.3686974672E+00
    0.1300000000E+04    0.2795563784E+00    0.1086982696E+00    0.3720099389E+00
    0.1500000000E+04    0.2810482170E+00    0.1171890693E+00    0.3745455718E+00
    0.1700000000E+04    0.2821886224E+00    0.1247040041E+00    0.3765605255E+00
    0.1900000000E+04    0.2830859022E+00    0.1314008000E+00    0.3782082305E+00
    0.2100000000E+04    0.2838081796E+00    0.1374051958E+00    0.3795864399E+00
    0.2300000000E+04    0.2844004283E+00    0.1428185815E+00    0.3807605263E+00
    0.2500000000E+04    0.2848935219E+00    0.1477235743E+00    0.3817759497E+00
    0.2700000000E+04    0.2853093480E+00    0.1521881458E+00    0.3826653576E+00
    0.2900000000E+04    0.2856638482E+00    0.1562687128E+00    0.3834528376E+00
    0.3100000000E+04    0.2859689039E+00    0.1600124830E+00    0.3841565742E+00
    0.3300000000E+04    0.2862335470E+00    0.1634592536E+00    0.3847905702E+00
    0.3500000000E+04    0.2864647630E+00    0.1666428065E+00    0.3853657948E+00
    0.3700000000E+04    0.2866680374E+00    0.1695920002E+00    0.3858909722E+00
    0.3900000000E+04    0.2868477355E+00    0.1723316333E+00    0.3863731341E+00
