     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2111515944E-02    0.9089101917E-03    0.3426349347E-02
    0.3000000000E+01    0.6220178977E-02    0.2684616847E-02    0.1009433455E-01
    0.5000000000E+01    0.1018323253E-01    0.4406770787E-02    0.1652713412E-01
    0.7000000000E+01    0.1400842060E-01    0.6078290256E-02    0.2273723724E-01
    0.9000000000E+01    0.1770294519E-01    0.7701882838E-02    0.2873625971E-01
    0.1100000000E+02    0.2127351298E-01    0.9280063965E-02    0.3453501901E-01
    0.1300000000E+02    0.2472637724E-01    0.1081517353E-01    0.4014360190E-01
    0.1500000000E+02    0.2806737557E-01    0.1230939080E-01    0.4557142514E-01
    0.1700000000E+02    0.3130196387E-01    0.1376474789E-01    0.5082729029E-01
    0.1900000000E+02    0.3443524715E-01    0.1518314184E-01    0.5591943327E-01
    0.2100000000E+02    0.3747200727E-01    0.1656634560E-01    0.6085556913E-01
    0.2300000000E+02    0.4041672819E-01    0.1791601791E-01    0.6564293267E-01
    0.2500000000E+02    0.4327361881E-01    0.1923371232E-01    0.7028831530E-01
    0.2700000000E+02    0.4604663382E-01    0.2052088531E-01    0.7479809856E-01
    0.2900000000E+02    0.4873949262E-01    0.2177890370E-01    0.7917828465E-01
    0.3100000000E+02    0.5135569659E-01    0.2300905144E-01    0.8343452426E-01
    0.3300000000E+02    0.5389854485E-01    0.2421253572E-01    0.8757214198E-01
    0.3500000000E+02    0.5637114873E-01    0.2539049259E-01    0.9159615954E-01
    0.3700000000E+02    0.5877644491E-01    0.2654399212E-01    0.9551131712E-01
    0.3900000000E+02    0.6111720757E-01    0.2767404306E-01    0.9932209281E-01
    0.4100000000E+02    0.6339605951E-01    0.2878159718E-01    0.1030327206E+00
    0.4300000000E+02    0.6561548232E-01    0.2986755320E-01    0.1066472066E+00
    0.4500000000E+02    0.6777782579E-01    0.3093276044E-01    0.1101693447E+00
    0.4700000000E+02    0.6988531659E-01    0.3197802212E-01    0.1136027298E+00
    0.4900000000E+02    0.7194006623E-01    0.3300409847E-01    0.1169507713E+00
    0.1000000000E+02    0.1950332269E-01    0.8496499659E-02    0.3166002545E-01
    0.3000000000E+02    0.5005696570E-01    0.2239738422E-01    0.8132155762E-01
    0.5000000000E+02    0.7294829329E-01    0.3351016866E-01    0.1185938058E+00
    0.7000000000E+02    0.9078026570E-01    0.4278051927E-01    0.1476786234E+00
    0.9000000000E+02    0.1050918121E+00    0.5075695230E-01    0.1710616354E+00
    0.1100000000E+03    0.1168519081E+00    0.5777947979E-01    0.1903087671E+00
    0.1300000000E+03    0.1267015858E+00    0.6407042116E-01    0.2064565372E+00
    0.1500000000E+03    0.1350821844E+00    0.6978170164E-01    0.2202189626E+00
    0.1700000000E+03    0.1423077175E+00    0.7502108898E-01    0.2321043449E+00
    0.1900000000E+03    0.1486078551E+00    0.7986751938E-01    0.2424846603E+00
    0.2100000000E+03    0.1541545689E+00    0.8438044662E-01    0.2516385871E+00
    0.2300000000E+03    0.1590792573E+00    0.8860576023E-01    0.2597791717E+00
    0.2500000000E+03    0.1634841011E+00    0.9257965382E-01    0.2670721772E+00
    0.2700000000E+03    0.1674497981E+00    0.9633122563E-01    0.2736485875E+00
    0.2900000000E+03    0.1710409580E+00    0.9988427094E-01    0.2796133299E+00
