     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2071255382E-02    0.3836336460E-03    0.1680668817E-01
    0.3000000000E+01    0.5883250854E-02    0.1101563394E-02    0.4775105648E-01
    0.5000000000E+01    0.9310207355E-02    0.1762653826E-02    0.7558543642E-01
    0.7000000000E+01    0.1240766401E-01    0.2375758322E-02    0.1007577074E+00
    0.9000000000E+01    0.1522096743E-01    0.2948035571E-02    0.1236336197E+00
    0.1100000000E+02    0.1778750724E-01    0.3485330127E-02    0.1445147990E+00
    0.1300000000E+02    0.2013838795E-01    0.3992455620E-02    0.1636522133E+00
    0.1500000000E+02    0.2229969632E-01    0.4473408379E-02    0.1812563822E+00
    0.1700000000E+02    0.2429347397E-01    0.4931530526E-02    0.1975052129E+00
    0.1900000000E+02    0.2613847222E-01    0.5369635890E-02    0.2125500820E+00
    0.2100000000E+02    0.2785074399E-01    0.5790108215E-02    0.2265206057E+00
    0.2300000000E+02    0.2944411233E-01    0.6194978487E-02    0.2395284152E+00
    0.2500000000E+02    0.3093054468E-01    0.6585986340E-02    0.2516701738E+00
    0.2700000000E+02    0.3232045413E-01    0.6964629229E-02    0.2630300046E+00
    0.2900000000E+02    0.3362294387E-01    0.7332202086E-02    0.2736814619E+00
    0.3100000000E+02    0.3484600689E-01    0.7689829542E-02    0.2836891411E+00
    0.3300000000E+02    0.3599669028E-01    0.8038492268E-02    0.2931100031E+00
    0.3500000000E+02    0.3708123110E-01    0.8379048645E-02    0.3019944709E+00
    0.3700000000E+02    0.3810516959E-01    0.8712252690E-02    0.3103873416E+00
    0.3900000000E+02    0.3907344380E-01    0.9038768977E-02    0.3183285505E+00
    0.4100000000E+02    0.3999046931E-01    0.9359185098E-02    0.3258538139E+00
    0.4300000000E+02    0.4086020653E-01    0.9674022143E-02    0.3329951718E+00
    0.4500000000E+02    0.4168621789E-01    0.9983743542E-02    0.3397814500E+00
    0.4700000000E+02    0.4247171663E-01    0.1028876255E-01    0.3462386533E+00
    0.4900000000E+02    0.4321960857E-01    0.1058944862E-01    0.3523903025E+00
    0.1000000000E+02    0.1653300797E-01    0.3220733461E-02    0.1343068112E+00
    0.3000000000E+02    0.3424394282E-01    0.7512194598E-02    0.2787620486E+00
    0.5000000000E+02    0.4358028493E-01    0.1073827164E-01    0.3553582877E+00
    0.7000000000E+02    0.4934431141E-01    0.1355169512E-01    0.4029271300E+00
    0.9000000000E+02    0.5325532498E-01    0.1615947285E-01    0.4353973519E+00
    0.1100000000E+03    0.5608172004E-01    0.1864357488E-01    0.4590055605E+00
    0.1300000000E+03    0.5821861235E-01    0.2104146189E-01    0.4769645494E+00
    0.1500000000E+03    0.5988999205E-01    0.2337214995E-01    0.4910989558E+00
    0.1700000000E+03    0.6123232863E-01    0.2564615557E-01    0.5025224835E+00
    0.1900000000E+03    0.6233351815E-01    0.2786975816E-01    0.5119537347E+00
    0.2100000000E+03    0.6325272974E-01    0.3004699238E-01    0.5198773261E+00
    0.2300000000E+03    0.6403125519E-01    0.3218064389E-01    0.5266320643E+00
    0.2500000000E+03    0.6469878622E-01    0.3427277402E-01    0.5324620159E+00
    0.2700000000E+03    0.6527722009E-01    0.3632500843E-01    0.5375475029E+00
    0.2900000000E+03    0.6578305921E-01    0.3833870144E-01    0.5420246681E+00
    0.3100000000E+03    0.6622897562E-01    0.4031503236E-01    0.5459982444E+00
    0.3300000000E+03    0.6662486093E-01    0.4225506334E-01    0.5495501337E+00
    0.3500000000E+03    0.6697854882E-01    0.4415977484E-01    0.5527453172E+00
    0.3700000000E+03    0.6729632346E-01    0.4603008769E-01    0.5556360184E+00
    0.3900000000E+03    0.6758328426E-01    0.4786687709E-01    0.5582646929E+00
    0.4100000000E+03    0.6784361228E-01    0.4967098164E-01    0.5606662151E+00
    0.4300000000E+03    0.6808076784E-01    0.5144320913E-01    0.5628695012E+00
    0.4500000000E+03    0.6829763925E-01    0.5318434050E-01    0.5648987321E+00
    0.4700000000E+03    0.6849665615E-01    0.5489513242E-01    0.5667742872E+00
    0.4900000000E+03    0.6867987698E-01    0.5657631916E-01    0.5685134644E+00
    0.1000000000E+03    0.5477390522E-01    0.1741402632E-01    0.4480638170E+00
    0.3000000000E+03    0.6601283409E-01    0.3933146853E-01    0.5440688305E+00
    0.5000000000E+03    0.6876612272E-01    0.5740603425E-01    0.5693366154E+00
    0.7000000000E+03    0.6997712316E-01    0.7260940573E-01    0.5813045279E+00
    0.9000000000E+03    0.7064294769E-01    0.8555005648E-01    0.5884105954E+00
    0.1100000000E+04    0.7105577366E-01    0.9668615045E-01    0.5931809399E+00
    0.1300000000E+04    0.7133167606E-01    0.1063643977E+00    0.5966412068E+00
    0.1500000000E+04    0.7152569439E-01    0.1148498983E+00    0.5992887389E+00
    0.1700000000E+04    0.7166717706E-01    0.1223480165E+00    0.6013949124E+00
    0.1900000000E+04    0.7177314571E-01    0.1290199723E+00    0.6031208872E+00
    0.2100000000E+04    0.7185411837E-01    0.1349939448E+00    0.6045686842E+00
    0.2300000000E+04    0.7191692448E-01    0.1403730472E+00    0.6058061974E+00
    0.2500000000E+04    0.7196617857E-01    0.1452411278E+00    0.6068804644E+00
    0.2700000000E+04    0.7200510236E-01    0.1496670459E+00    0.6078251686E+00
    0.2900000000E+04    0.7203600759E-01    0.1537078637E+00    0.6086651071E+00
    0.3100000000E+04    0.7206059198E-01    0.1574112612E+00    0.6094189693E+00
    0.3300000000E+04    0.7208012752E-01    0.1608173821E+00    0.6101011286E+00
    0.3500000000E+04    0.7209558383E-01    0.1639602634E+00    0.6107228345E+00
    0.3700000000E+04    0.7210771135E-01    0.1668689508E+00    0.6112930284E+00
    0.3900000000E+04    0.7211709873E-01    0.1695683800E+00    0.6118189143E+00
    0.4100000000E+04    0.7212421323E-01    0.1720800774E+00    0.6123063671E+00
    0.4300000000E+04    0.7212942969E-01    0.1744227222E+00    0.6127602298E+00
    0.4500000000E+04    0.7213305177E-01    0.1766126018E+00    0.6131845345E+00
    0.4700000000E+04    0.7213532750E-01    0.1786639820E+00    0.6135826674E+00
