     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4211257248E-02    0.6478407765E-03    0.3416843558E-02
    0.3000000000E+01    0.1233871894E-01    0.1905738222E-02    0.1001227533E-01
    0.5000000000E+01    0.2009543519E-01    0.3116303340E-02    0.1630830238E-01
    0.7000000000E+01    0.2750644780E-01    0.4282892389E-02    0.2232511690E-01
    0.9000000000E+01    0.3459458759E-01    0.5408554083E-02    0.2808112961E-01
    0.1100000000E+02    0.4138071328E-01    0.6496063552E-02    0.3359316219E-01
    0.1300000000E+02    0.4788392003E-01    0.7547951945E-02    0.3887661526E-01
    0.1500000000E+02    0.5412172213E-01    0.8566532294E-02    0.4394561542E-01
    0.1700000000E+02    0.6011021339E-01    0.9553922186E-02    0.4881314454E-01
    0.1900000000E+02    0.6586420838E-01    0.1051206368E-01    0.5349115348E-01
    0.2100000000E+02    0.7139736718E-01    0.1144274088E-01    0.5799066258E-01
    0.2300000000E+02    0.7672230577E-01    0.1234759543E-01    0.6232185062E-01
    0.2500000000E+02    0.8185069404E-01    0.1322814022E-01    0.6649413372E-01
    0.2700000000E+02    0.8679334291E-01    0.1408577165E-01    0.7051623558E-01
    0.2900000000E+02    0.9156028202E-01    0.1492178038E-01    0.7439625004E-01
    0.3100000000E+02    0.9616082912E-01    0.1573736107E-01    0.7814169701E-01
    0.3300000000E+02    0.1006036522E+00    0.1653362096E-01    0.8175957253E-01
    0.3500000000E+02    0.1048968253E+00    0.1731158765E-01    0.8525639369E-01
    0.3700000000E+02    0.1090478784E+00    0.1807221596E-01    0.8863823895E-01
    0.3900000000E+02    0.1130638427E+00    0.1881639424E-01    0.9191078454E-01
    0.4100000000E+02    0.1169512914E+00    0.1954494989E-01    0.9507933724E-01
    0.4300000000E+02    0.1207163761E+00    0.2025865450E-01    0.9814886396E-01
    0.4500000000E+02    0.1243648606E+00    0.2095822833E-01    0.1011240186E+00
    0.4700000000E+02    0.1279021504E+00    0.2164434450E-01    0.1040091665E+00
    0.4900000000E+02    0.1313333208E+00    0.2231763269E-01    0.1068084062E+00
    0.1000000000E+02    0.3802416967E-01    0.5956914250E-02    0.3086664939E-01
    0.3000000000E+02    0.9388079828E-01    0.1533205307E-01    0.7628534548E-01
    0.5000000000E+02    0.1330106131E+00    0.2264965204E-01    0.1081770234E+00
    0.7000000000E+02    0.1620034277E+00    0.2874149371E-01    0.1318616912E+00
    0.9000000000E+02    0.1843813408E+00    0.3403622042E-01    0.1501848897E+00
    0.1100000000E+03    0.2021992881E+00    0.3877559323E-01    0.1648080508E+00
    0.1300000000E+03    0.2167378410E+00    0.4310578607E-01    0.1767672875E+00
    0.1500000000E+03    0.2288371076E+00    0.4712027017E-01    0.1867428302E+00
    0.1700000000E+03    0.2390714590E+00    0.5088167580E-01    0.1952000834E+00
    0.1900000000E+03    0.2478471227E+00    0.5443368438E-01    0.2024684474E+00
    0.2100000000E+03    0.2554596633E+00    0.5780784922E-01    0.2087877629E+00
    0.2300000000E+03    0.2621293637E+00    0.6102768414E-01    0.2143369126E+00
    0.2500000000E+03    0.2680238287E+00    0.6411120798E-01    0.2192521003E+00
    0.2700000000E+03    0.2732728928E+00    0.6707258017E-01    0.2236389129E+00
    0.2900000000E+03    0.2779787283E+00    0.6992318233E-01    0.2275805016E+00
    0.3100000000E+03    0.2822228662E+00    0.7267235154E-01    0.2311432673E+00
    0.3300000000E+03    0.2860711771E+00    0.7532788893E-01    0.2343808961E+00
    0.3500000000E+03    0.2895774743E+00    0.7789641952E-01    0.2373372789E+00
    0.3700000000E+03    0.2927861626E+00    0.8038365174E-01    0.2400486594E+00
    0.3900000000E+03    0.2957342174E+00    0.8279456776E-01    0.2425452393E+00
    0.4100000000E+03    0.2984526824E+00    0.8513356528E-01    0.2448523937E+00
    0.4300000000E+03    0.3009678189E+00    0.8740456489E-01    0.2469916044E+00
    0.4500000000E+03    0.3033019963E+00    0.8961109235E-01    0.2489811830E+00
    0.4700000000E+03    0.3054743912E+00    0.9175634257E-01    0.2508368387E+00
    0.4900000000E+03    0.3075015397E+00    0.9384323002E-01    0.2525721279E+00
    0.1000000000E+03    0.1937671150E+00    0.3646459572E-01    0.1578835878E+00
    0.3000000000E+03    0.2801540732E+00    0.7130992729E-01    0.2294056226E+00
    0.5000000000E+03    0.3084652027E+00    0.9486563184E-01    0.2533983724E+00
    0.7000000000E+03    0.3227599486E+00    0.1128022079E+00    0.2657785569E+00
    0.9000000000E+03    0.3314458516E+00    0.1270254307E+00    0.2734585341E+00
    0.1100000000E+04    0.3373062655E+00    0.1385992512E+00    0.2787446758E+00
    0.1300000000E+04    0.3415372502E+00    0.1482039654E+00    0.2826355820E+00
    0.1500000000E+04    0.3447403429E+00    0.1563023547E+00    0.2856371876E+00
    0.1700000000E+04    0.3472520582E+00    0.1632219514E+00    0.2880345686E+00
    0.1900000000E+04    0.3492757652E+00    0.1692015680E+00    0.2900012272E+00
    0.2100000000E+04    0.3509418052E+00    0.1744195783E+00    0.2916491353E+00
    0.2300000000E+04    0.3523376713E+00    0.1790119444E+00    0.2930539691E+00
    0.2500000000E+04    0.3535243343E+00    0.1830841269E+00    0.2942688185E+00
    0.2700000000E+04    0.3545456164E+00    0.1867191857E+00    0.2953320942E+00
    0.2900000000E+04    0.3554338440E+00    0.1899834260E+00    0.2962723148E+00
    0.3100000000E+04    0.3562133966E+00    0.1929304174E+00    0.2971111271E+00
