     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3162852385E-02    0.7782360772E-03    0.3421589960E-02
    0.3000000000E+01    0.9292000659E-02    0.2293959399E-02    0.1005314032E-01
    0.5000000000E+01    0.1517254575E-01    0.3758251992E-02    0.1641700155E-01
    0.7000000000E+01    0.2081951050E-01    0.5174340272E-02    0.2252932531E-01
    0.9000000000E+01    0.2624672727E-01    0.6545185947E-02    0.2840498430E-01
    0.1100000000E+02    0.3146695367E-01    0.7873512312E-02    0.3405769652E-01
    0.1300000000E+02    0.3649197502E-01    0.9161827492E-02    0.3950013535E-01
    0.1500000000E+02    0.4133269538E-01    0.1041244504E-01    0.4474402720E-01
    0.1700000000E+02    0.4599921842E-01    0.1162750221E-01    0.4980023850E-01
    0.1900000000E+02    0.5050091969E-01    0.1280897630E-01    0.5467885320E-01
    0.2100000000E+02    0.5484651106E-01    0.1395869909E-01    0.5938924206E-01
    0.2300000000E+02    0.5904409853E-01    0.1507836989E-01    0.6394012468E-01
    0.2500000000E+02    0.6310123403E-01    0.1616956714E-01    0.6833962521E-01
    0.2700000000E+02    0.6702496206E-01    0.1723375888E-01    0.7259532239E-01
    0.2900000000E+02    0.7082186164E-01    0.1827231207E-01    0.7671429464E-01
    0.3100000000E+02    0.7449808421E-01    0.1928650110E-01    0.8070316075E-01
    0.3300000000E+02    0.7805938781E-01    0.2027751537E-01    0.8456811666E-01
    0.3500000000E+02    0.8151116813E-01    0.2124646620E-01    0.8831496875E-01
    0.3700000000E+02    0.8485848662E-01    0.2219439307E-01    0.9194916406E-01
    0.3900000000E+02    0.8810609596E-01    0.2312226924E-01    0.9547581771E-01
    0.4100000000E+02    0.9125846337E-01    0.2403100693E-01    0.9889973784E-01
    0.4300000000E+02    0.9431979169E-01    0.2492146193E-01    0.1022254484E+00
    0.4500000000E+02    0.9729403874E-01    0.2579443790E-01    0.1054572097E+00
    0.4700000000E+02    0.1001849349E+00    0.2665069021E-01    0.1085990378E+00
    0.4900000000E+02    0.1029959994E+00    0.2749092950E-01    0.1116547213E+00
    0.1000000000E+02    0.2888195602E-01    0.7214502496E-02    0.3125839339E-01
    0.3000000000E+02    0.7267468883E-01    0.1878237586E-01    0.7872459421E-01
    0.5000000000E+02    0.1043726403E+00    0.2790525490E-01    0.1131513846E+00
    0.7000000000E+02    0.1284303544E+00    0.3549444505E-01    0.1393331282E+00
    0.9000000000E+02    0.1473471916E+00    0.4204729187E-01    0.1599616088E+00
    0.1100000000E+03    0.1626351851E+00    0.4785740848E-01    0.1766663228E+00
    0.1300000000E+03    0.1752635013E+00    0.5310919046E-01    0.1904923978E+00
    0.1500000000E+03    0.1858824773E+00    0.5792444341E-01    0.2021415917E+00
    0.1700000000E+03    0.1949450714E+00    0.6238711826E-01    0.2121029895E+00
    0.1900000000E+03    0.2027766674E+00    0.6655722435E-01    0.2207281503E+00
    0.2100000000E+03    0.2096171725E+00    0.7047904331E-01    0.2282764456E+00
    0.2300000000E+03    0.2156474520E+00    0.7418618032E-01    0.2349435393E+00
    0.2500000000E+03    0.2210065082E+00    0.7770478106E-01    0.2408799026E+00
    0.2700000000E+03    0.2258029794E+00    0.8105564392E-01    0.2462032123E+00
    0.2900000000E+03    0.2301230379E+00    0.8425564447E-01    0.2510068692E+00
    0.3100000000E+03    0.2340359386E+00    0.8731871959E-01    0.2553659857E+00
    0.3300000000E+03    0.2375979972E+00    0.9025656199E-01    0.2593416793E+00
    0.3500000000E+03    0.2408554923E+00    0.9307912019E-01    0.2629842064E+00
    0.3700000000E+03    0.2438468184E+00    0.9579496489E-01    0.2663352884E+00
    0.3900000000E+03    0.2466041055E+00    0.9841156199E-01    0.2694298615E+00
    0.4100000000E+03    0.2491544541E+00    0.1009354791E+00    0.2722974118E+00
    0.4300000000E+03    0.2515208882E+00    0.1033725440E+00    0.2749630060E+00
    0.4500000000E+03    0.2537230985E+00    0.1057279682E+00    0.2774480953E+00
    0.4700000000E+03    0.2557780285E+00    0.1080064435E+00    0.2797711499E+00
    0.4900000000E+03    0.2577003403E+00    0.1102122201E+00    0.2819481632E+00
    0.1000000000E+03    0.1553748065E+00    0.4503180020E-01    0.1687289792E+00
    0.3000000000E+03    0.2321265983E+00    0.8580352095E-01    0.2532378885E+00
    0.5000000000E+03    0.2586158162E+00    0.1112890691E+00    0.2829863264E+00
    0.7000000000E+03    0.2723308957E+00    0.1297957737E+00    0.2986702158E+00
    0.9000000000E+03    0.2808053989E+00    0.1439896272E+00    0.3085279892E+00
    0.1100000000E+04    0.2865958868E+00    0.1552491390E+00    0.3153742800E+00
    0.1300000000E+04    0.2908191430E+00    0.1644044666E+00    0.3204465239E+00
    0.1500000000E+04    0.2940438081E+00    0.1719950337E+00    0.3243787118E+00
    0.1700000000E+04    0.2965911629E+00    0.1783890543E+00    0.3275312090E+00
    0.1900000000E+04    0.2986569878E+00    0.1838472218E+00    0.3301249034E+00
    0.2100000000E+04    0.3003676592E+00    0.1885595396E+00    0.3323031958E+00
    0.2300000000E+04    0.3018085420E+00    0.1926678507E+00    0.3341634942E+00
    0.2500000000E+04    0.3030394565E+00    0.1962802201E+00    0.3357744337E+00
    0.2700000000E+04    0.3041036156E+00    0.1994804349E+00    0.3371858617E+00
    0.2900000000E+04    0.3050330420E+00    0.2023344615E+00    0.3384349133E+00
    0.3100000000E+04    0.3058519888E+00    0.2048949427E+00    0.3395498603E+00
    0.3300000000E+04    0.3065791730E+00    0.2072043979E+00    0.3405526326E+00
    0.3500000000E+04    0.3072292777E+00    0.2092975425E+00    0.3414605212E+00
    0.3700000000E+04    0.3078139889E+00    0.2112029973E+00    0.3422873560E+00
    0.3900000000E+04    0.3083427270E+00    0.2129445680E+00    0.3430443408E+00
    0.4100000000E+04    0.3088231731E+00    0.2145422153E+00    0.3437406552E+00
    0.4300000000E+04    0.3092616548E+00    0.2160127995E+00    0.3443838974E+00
    0.4500000000E+04    0.3096634332E+00    0.2173706589E+00    0.3449804154E+00
    0.4700000000E+04    0.3100329197E+00    0.2186280633E+00    0.3455355565E+00
    0.4900000000E+04    0.3103738414E+00    0.2197955735E+00    0.3460538602E+00
    0.1000000000E+04    0.2839477600E+00    0.1499254708E+00    0.3122298044E+00
    0.3000000000E+04    0.3054550462E+00    0.2036485312E+00    0.3390076537E+00
    0.5000000000E+04    0.3105346005E+00    0.2203485229E+00    0.3463004329E+00
    0.7000000000E+04    0.3128184899E+00    0.2283683121E+00    0.3499991546E+00
    0.9000000000E+04    0.3141076644E+00    0.2330303345E+00    0.3523326087E+00
    0.1100000000E+05    0.3149279443E+00    0.2360537205E+00    0.3539830140E+00
    0.1300000000E+05    0.3154900187E+00    0.2381591492E+00    0.3552356150E+00
    0.1500000000E+05    0.3158949836E+00    0.2397006875E+00    0.3562328474E+00
    0.1700000000E+05    0.3161974401E+00    0.2408721256E+00    0.3570546185E+00
    0.1900000000E+05    0.3164294678E+00    0.2417882118E+00    0.3577496244E+00
    0.2100000000E+05    0.3166111423E+00    0.2425210971E+00    0.3583494402E+00
    0.2300000000E+05    0.3167556612E+00    0.2431183502E+00    0.3588755521E+00
    0.2500000000E+05    0.3168720500E+00    0.2436125620E+00    0.3593431584E+00
    0.2700000000E+05    0.3169666836E+00    0.2440267822E+00    0.3597633559E+00
    0.2900000000E+05    0.3170441887E+00    0.2443777551E+00    0.3601444641E+00
    0.3100000000E+05    0.3171080010E+00    0.2446779252E+00    0.3604928619E+00
    0.3300000000E+05    0.3171607223E+00    0.2449367255E+00    0.3608135355E+00
    0.3500000000E+05    0.3172043571E+00    0.2451614303E+00    0.3611104478E+00
    0.3700000000E+05    0.3172404731E+00    0.2453577349E+00    0.3613867951E+00
    0.3900000000E+05    0.3172703125E+00    0.2455301586E+00    0.3616451890E+00
    0.4100000000E+05    0.3172948712E+00    0.2456823308E+00    0.3618877877E+00
    0.4300000000E+05    0.3173149563E+00    0.2458171979E+00    0.3621163935E+00
    0.4500000000E+05    0.3173312279E+00    0.2459371752E+00    0.3623325252E+00
    0.4700000000E+05    0.3173442307E+00    0.2460442599E+00    0.3625374736E+00
    0.4900000000E+05    0.3173544176E+00    0.2461401175E+00    0.3627323443E+00
    0.1000000000E+05    0.3145594395E+00    0.2346892376E+00    0.3532204565E+00
    0.3000000000E+05    0.3170776275E+00    0.2445335420E+00    0.3603224125E+00
    0.5000000000E+05    0.3173585760E+00    0.2461842822E+00    0.3628263035E+00
    0.7000000000E+05    0.3173599014E+00    0.2467232196E+00    0.3643515145E+00
    0.9000000000E+05    0.3172888187E+00    0.2469235017E+00    0.3654586047E+00
    0.1100000000E+06    0.3171956663E+00    0.2469848786E+00    0.3663351369E+00
    0.1300000000E+06    0.3170969340E+00    0.2469796227E+00    0.3670657777E+00
    0.1500000000E+06    0.3169988344E+00    0.2469393166E+00    0.3676957442E+00
    0.1700000000E+06    0.3169038173E+00    0.2468795455E+00    0.3682519697E+00
    0.1900000000E+06    0.3168127915E+00    0.2468086767E+00    0.3687517787E+00
    0.2100000000E+06    0.3167259920E+00    0.2467314841E+00    0.3692069710E+00
    0.2300000000E+06    0.3166433523E+00    0.2466508165E+00    0.3696259473E+00
    0.2500000000E+06    0.3165646740E+00    0.2465684305E+00    0.3700149022E+00
    0.2700000000E+06    0.3164897072E+00    0.2464854349E+00    0.3703785376E+00
    0.2900000000E+06    0.3164181901E+00    0.2464025400E+00    0.3707205077E+00
    0.3100000000E+06    0.3163498672E+00    0.2463202037E+00    0.3710437108E+00
    0.3300000000E+06    0.3162844982E+00    0.2462387203E+00    0.3713504856E+00
    0.3500000000E+06    0.3162218611E+00    0.2461582759E+00    0.3716427472E+00
    0.3700000000E+06    0.3161617526E+00    0.2460789842E+00    0.3719220846E+00
    0.3900000000E+06    0.3161039883E+00    0.2460009097E+00    0.3721898314E+00
    0.4100000000E+06    0.3160484007E+00    0.2459240835E+00    0.3724471181E+00
    0.4300000000E+06    0.3159948378E+00    0.2458485137E+00    0.3726949119E+00
    0.4500000000E+06    0.3159431620E+00    0.2457741927E+00    0.3729340471E+00
    0.4700000000E+06    0.3158932484E+00    0.2457011024E+00    0.3731652484E+00
    0.4900000000E+06    0.3158449833E+00    0.2456292175E+00    0.3733891499E+00
    0.1000000000E+06    0.3172435964E+00    0.2469655841E+00    0.3659190712E+00
    0.3000000000E+06    0.3163836448E+00    0.2463612806E+00    0.3708842976E+00
    0.5000000000E+06    0.3158214362E+00    0.2455937180E+00    0.3734985401E+00
    0.7000000000E+06    0.3154162867E+00    0.2449389549E+00    0.3754092961E+00
    0.9000000000E+06    0.3150998436E+00    0.2443683768E+00    0.3769613620E+00
    0.1100000000E+07    0.3148401801E+00    0.2438588896E+00    0.3782905446E+00
    0.1300000000E+07    0.3146199761E+00    0.2433955212E+00    0.3794655683E+00
    0.1500000000E+07    0.3144287997E+00    0.2429683014E+00    0.3805264971E+00
    0.1700000000E+07    0.3142598816E+00    0.2425702930E+00    0.3814989397E+00
    0.1900000000E+07    0.3141085791E+00    0.2421964734E+00    0.3824003649E+00
    0.2100000000E+07    0.3139715684E+00    0.2418430820E+00    0.3832432808E+00
    0.2300000000E+07    0.3138463880E+00    0.2415072243E+00    0.3840369860E+00
    0.2500000000E+07    0.3137311633E+00    0.2411866192E+00    0.3847886037E+00
    0.2700000000E+07    0.3136244337E+00    0.2408794338E+00    0.3855037258E+00
    0.2900000000E+07    0.3135250389E+00    0.2405841702E+00    0.3861868324E+00
    0.3100000000E+07    0.3134320416E+00    0.2402995863E+00    0.3868415754E+00
    0.3300000000E+07    0.3133446737E+00    0.2400246395E+00    0.3874709757E+00
    0.3500000000E+07    0.3132622981E+00    0.2397584444E+00    0.3880775645E+00
