     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4131173989E-02    0.1276136489E-03    0.1676092397E-01
    0.3000000000E+01    0.1167538760E-01    0.3651041543E-03    0.4738318271E-01
    0.5000000000E+01    0.1839300571E-01    0.5824511999E-03    0.7466711348E-01
    0.7000000000E+01    0.2441262615E-01    0.7830670421E-03    0.9913124528E-01
    0.9000000000E+01    0.2983749528E-01    0.9696618144E-03    0.1211919675E+00
    0.1100000000E+02    0.3475146076E-01    0.1144412367E-02    0.1411875018E+00
    0.1300000000E+02    0.3922332241E-01    0.1309085007E-02    0.1593954250E+00
    0.1500000000E+02    0.4331006240E-01    0.1465126120E-02    0.1760456799E+00
    0.1700000000E+02    0.4705927775E-01    0.1613730023E-02    0.1913303753E+00
    0.1900000000E+02    0.5051103580E-01    0.1755890425E-02    0.2054112602E+00
    0.2100000000E+02    0.5369930623E-01    0.1892439904E-02    0.2184254953E+00
    0.2300000000E+02    0.5665307833E-01    0.2024080523E-02    0.2304901545E+00
    0.2500000000E+02    0.5939724127E-01    0.2151407801E-02    0.2417057732E+00
    0.2700000000E+02    0.6195328410E-01    0.2274929657E-02    0.2521591695E+00
    0.2900000000E+02    0.6433985706E-01    0.2395081505E-02    0.2619257073E+00
    0.3100000000E+02    0.6657322531E-01    0.2512238369E-02    0.2710711256E+00
    0.3300000000E+02    0.6866763826E-01    0.2626724693E-02    0.2796530275E+00
    0.3500000000E+02    0.7063563240E-01    0.2738822320E-02    0.2877221017E+00
    0.3700000000E+02    0.7248828115E-01    0.2848777034E-02    0.2953231301E+00
    0.3900000000E+02    0.7423540216E-01    0.2956803952E-02    0.3024958238E+00
    0.4100000000E+02    0.7588573037E-01    0.3063091994E-02    0.3092755217E+00
    0.4300000000E+02    0.7744706327E-01    0.3167807609E-02    0.3156937759E+00
    0.4500000000E+02    0.7892638328E-01    0.3271097890E-02    0.3217788463E+00
    0.4700000000E+02    0.8032996157E-01    0.3373093197E-02    0.3275561188E+00
    0.4900000000E+02    0.8166344629E-01    0.3473909378E-02    0.3330484621E+00
    0.1000000000E+02    0.3235373071E-01    0.1058398794E-02    0.1314292841E+00
    0.3000000000E+02    0.6547475778E-01    0.2454012948E-02    0.2665722810E+00
    0.5000000000E+02    0.8230551707E-01    0.3523907999E-02    0.3356943193E+00
    0.7000000000E+02    0.9247612232E-01    0.4481839447E-02    0.3777408211E+00
    0.9000000000E+02    0.9927769699E-01    0.5391126507E-02    0.4060495313E+00
    0.1100000000E+03    0.1041406187E+00    0.6275441109E-02    0.4264291475E+00
    0.1300000000E+03    0.1077864963E+00    0.7144953740E-02    0.4418160222E+00
    0.1500000000E+03    0.1106186813E+00    0.8004444575E-02    0.4538547621E+00
    0.1700000000E+03    0.1128802410E+00    0.8856296767E-02    0.4635384212E+00
    0.1900000000E+03    0.1147263471E+00    0.9701742981E-02    0.4715022204E+00
    0.2100000000E+03    0.1162606906E+00    0.1054143265E-01    0.4781714809E+00
    0.2300000000E+03    0.1175551822E+00    0.1137570808E-01    0.4838417538E+00
    0.2500000000E+03    0.1186612519E+00    0.1220474593E-01    0.4887248355E+00
