     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6239016696E-02    0.1283121765E-03    0.1012479171E-01
    0.3000000000E+01    0.1785495206E-01    0.3707013293E-03    0.2898207833E-01
    0.5000000000E+01    0.2844786153E-01    0.5963719148E-03    0.4618685553E-01
    0.7000000000E+01    0.3814709405E-01    0.8076213991E-03    0.6194773093E-01
    0.9000000000E+01    0.4706107773E-01    0.1006359702E-02    0.7643959886E-01
    0.1100000000E+02    0.5528138474E-01    0.1194186271E-02    0.8981018768E-01
    0.1300000000E+02    0.6288588392E-01    0.1372449606E-02    0.1021851382E+00
    0.1500000000E+02    0.6994121144E-01    0.1542293721E-02    0.1136719838E+00
    0.1700000000E+02    0.7650472550E-01    0.1704694737E-02    0.1243632998E+00
    0.1900000000E+02    0.8262606665E-01    0.1860489967E-02    0.1343392176E+00
    0.2100000000E+02    0.8834841344E-01    0.2010401218E-02    0.1436694482E+00
    0.2300000000E+02    0.9370950069E-01    0.2155053601E-02    0.1524149231E+00
    0.2500000000E+02    0.9874245113E-01    0.2294990822E-02    0.1606291345E+00
    0.2700000000E+02    0.1034764590E+00    0.2430687696E-02    0.1683592377E+00
    0.2900000000E+02    0.1079373559E+00    0.2562560444E-02    0.1756469625E+00
    0.3100000000E+02    0.1121480809E+00    0.2690975229E-02    0.1825293723E+00
    0.3300000000E+02    0.1161290747E+00    0.2816255255E-02    0.1890394984E+00
    0.3500000000E+02    0.1198986108E+00    0.2938686707E-02    0.1952068744E+00
    0.3700000000E+02    0.1234730749E+00    0.3058523755E-02    0.2010579872E+00
    0.3900000000E+02    0.1268672027E+00    0.3175992769E-02    0.2066166602E+00
    0.4100000000E+02    0.1300942828E+00    0.3291295902E-02    0.2119043801E+00
    0.4300000000E+02    0.1331663295E+00    0.3404614141E-02    0.2169405766E+00
    0.4500000000E+02    0.1360942322E+00    0.3516109910E-02    0.2217428627E+00
    0.4700000000E+02    0.1388878844E+00    0.3625929317E-02    0.2263272429E+00
    0.4900000000E+02    0.1415562943E+00    0.3734204073E-02    0.2307082920E+00
    0.1000000000E+02    0.5125278466E-01    0.1101547390E-02    0.8325673419E-01
    0.3000000000E+02    0.1100726579E+00    0.2627178950E-02    0.1791366795E+00
    0.5000000000E+02    0.1428461306E+00    0.3787799845E-02    0.2328267702E+00
    0.7000000000E+02    0.1637252444E+00    0.4802116652E-02    0.2672046159E+00
    0.9000000000E+02    0.1781827187E+00    0.5746241734E-02    0.2911314635E+00
    0.1100000000E+03    0.1887809026E+00    0.6652102059E-02    0.3087627500E+00
    0.1300000000E+03    0.1968793172E+00    0.7534800002E-02    0.3223067030E+00
    0.1500000000E+03    0.2032662735E+00    0.8402100133E-02    0.3330457443E+00
    0.1700000000E+03    0.2084303234E+00    0.9258242911E-02    0.3417758802E+00
    0.1900000000E+03    0.2126903523E+00    0.1010565056E-01    0.3490174788E+00
    0.2100000000E+03    0.2162633346E+00    0.1094575440E-01    0.3551251530E+00
    0.2300000000E+03    0.2193020239E+00    0.1177942220E-01    0.3603489403E+00
    0.2500000000E+03    0.2219170690E+00    0.1260719050E-01    0.3648702373E+00
    0.2700000000E+03    0.2241905809E+00    0.1342939604E-01    0.3688238627E+00
    0.2900000000E+03    0.2261847722E+00    0.1424625281E-01    0.3723121206E+00
    0.3100000000E+03    0.2279476369E+00    0.1505789835E-01    0.3754140556E+00
    0.3300000000E+03    0.2295167911E+00    0.1586442232E-01    0.3781917150E+00
    0.3500000000E+03    0.2309221324E+00    0.1666588434E-01    0.3806944901E+00
    0.3700000000E+03    0.2321877212E+00    0.1746232543E-01    0.3829621908E+00
    0.3900000000E+03    0.2333331384E+00    0.1825377524E-01    0.3850272645E+00
    0.4100000000E+03    0.2343744803E+00    0.1904025682E-01    0.3869164258E+00
    0.4300000000E+03    0.2353251000E+00    0.1982178966E-01    0.3886518703E+00
    0.4500000000E+03    0.2361961674E+00    0.2059839167E-01    0.3902521936E+00
    0.4700000000E+03    0.2369970975E+00    0.2137008042E-01    0.3917330933E+00
    0.4900000000E+03    0.2377358811E+00    0.2213687395E-01    0.3931079141E+00
    0.1000000000E+03    0.1838610976E+00    0.6202770150E-02    0.3005666267E+00
    0.3000000000E+03    0.2270925619E+00    0.1465272051E-01    0.3739071605E+00
    0.5000000000E+03    0.2380841409E+00    0.2251844088E-01    0.3937591782E+00
    0.7000000000E+03    0.2430164089E+00    0.2989817876E-01    0.4032780306E+00
    0.9000000000E+03    0.2457780296E+00    0.3681805376E-01    0.4089945039E+00
    0.1100000000E+04    0.2475225625E+00    0.4331062627E-01    0.4128792750E+00
    0.1300000000E+04    0.2487119210E+00    0.4940954097E-01    0.4157348800E+00
    0.1500000000E+04    0.2495665214E+00    0.5514686190E-01    0.4179508803E+00
    0.1700000000E+04    0.2502045622E+00    0.6055217824E-01    0.4197398721E+00
    0.1900000000E+04    0.2506949662E+00    0.6565242256E-01    0.4212280814E+00
    0.2100000000E+04    0.2510805471E+00    0.7047196659E-01    0.4224953943E+00
    0.2300000000E+04    0.2513892510E+00    0.7503281823E-01    0.4235949700E+00
    0.2500000000E+04    0.2516400616E+00    0.7935484656E-01    0.4245636454E+00
    0.2700000000E+04    0.2518463044E+00    0.8345600402E-01    0.4254278146E+00
    0.2900000000E+04    0.2520175945E+00    0.8735253308E-01    0.4262069292E+00
    0.3100000000E+04    0.2521610332E+00    0.9105915325E-01    0.4269156710E+00
    0.3300000000E+04    0.2522819724E+00    0.9458922786E-01    0.4275653537E+00
    0.3500000000E+04    0.2523845159E+00    0.9795491167E-01    0.4281648536E+00
    0.3700000000E+04    0.2524718601E+00    0.1011672810E+00    0.4287212460E+00
    0.3900000000E+04    0.2525465278E+00    0.1042364484E+00    0.4292402502E+00
    0.4100000000E+04    0.2526105349E+00    0.1071716636E+00    0.4297265475E+00
    0.4300000000E+04    0.2526655097E+00    0.1099814020E+00    0.4301840128E+00
    0.4500000000E+04    0.2527127803E+00    0.1126734438E+00    0.4306158863E+00
    0.4700000000E+04    0.2527534394E+00    0.1152549426E+00    0.4310249020E+00
    0.4900000000E+04    0.2527883938E+00    0.1177324869E+00    0.4314133864E+00
    0.1000000000E+04    0.2467401681E+00    0.4011563168E-01    0.4111013992E+00
    0.3000000000E+04    0.2520924266E+00    0.8922871660E-01    0.4265693233E+00
    0.5000000000E+04    0.2528039734E+00    0.1189341941E+00    0.4316005639E+00
    0.7000000000E+04    0.2529475719E+00    0.1387613793E+00    0.4346294996E+00
    0.9000000000E+04    0.2529369494E+00    0.1528994530E+00    0.4368198697E+00
    0.1100000000E+05    0.2528724302E+00    0.1634666004E+00    0.4385500338E+00
    0.1300000000E+05    0.2527876778E+00    0.1716475332E+00    0.4399895935E+00
    0.1500000000E+05    0.2526960821E+00    0.1781562090E+00    0.4412290444E+00
    0.1700000000E+05    0.2526034964E+00    0.1834483115E+00    0.4423223070E+00
    0.1900000000E+05    0.2525125914E+00    0.1878282360E+00    0.4433040665E+00
    0.2100000000E+05    0.2524245742E+00    0.1915069940E+00    0.4441979320E+00
    0.2300000000E+05    0.2523399408E+00    0.1946354282E+00    0.4450206892E+00
