     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5125738754E-03    0.1869504763E-03    0.1685523752E-01
    0.3000000000E+01    0.1477169447E-02    0.5599621929E-03    0.4814510207E-01
    0.5000000000E+01    0.2370881116E-02    0.9317941814E-03    0.7657763121E-01
    0.7000000000E+01    0.3203641654E-02    0.1302453494E-02    0.1025287405E+00
    0.9000000000E+01    0.3983641995E-02    0.1671947124E-02    0.1263111047E+00
    0.1100000000E+02    0.4717691282E-02    0.2040282009E-02    0.1481869236E+00
    0.1300000000E+02    0.5411491867E-02    0.2407465027E-02    0.1683777158E+00
    0.1500000000E+02    0.6069851677E-02    0.2773503001E-02    0.1870719166E+00
    0.1700000000E+02    0.6696849943E-02    0.3138402698E-02    0.2044308345E+00
    0.1900000000E+02    0.7295967723E-02    0.3502170831E-02    0.2205933656E+00
    0.2100000000E+02    0.7870191632E-02    0.3864814056E-02    0.2356797567E+00
    0.2300000000E+02    0.8422096922E-02    0.4226338976E-02    0.2497946363E+00
    0.2500000000E+02    0.8953914547E-02    0.4586752142E-02    0.2630294711E+00
    0.2700000000E+02    0.9467585664E-02    0.4946060050E-02    0.2754645747E+00
    0.2900000000E+02    0.9964806227E-02    0.5304269144E-02    0.2871707578E+00
    0.3100000000E+02    0.1044706369E-01    0.5661385816E-02    0.2982106946E+00
    0.3300000000E+02    0.1091566740E-01    0.6017416409E-02    0.3086400597E+00
    0.3500000000E+02    0.1137177389E-01    0.6372367212E-02    0.3185084793E+00
    0.3700000000E+02    0.1181640805E-01    0.6726244465E-02    0.3278603319E+00
    0.3900000000E+02    0.1225048089E-01    0.7079054359E-02    0.3367354242E+00
    0.4100000000E+02    0.1267480460E-01    0.7430803034E-02    0.3451695661E+00
    0.4300000000E+02    0.1309010528E-01    0.7781496583E-02    0.3531950602E+00
    0.4500000000E+02    0.1349703379E-01    0.8131141050E-02    0.3608411213E+00
    0.4700000000E+02    0.1389617502E-01    0.8479742430E-02    0.3681342372E+00
    0.4900000000E+02    0.1428805586E-01    0.8827306674E-02    0.3750984803E+00
    0.1000000000E+02    0.4356030933E-02    0.1856258978E-02    0.1374726322E+00
    0.3000000000E+02    0.1020771966E-01    0.5482963635E-02    0.2927703753E+00
    0.5000000000E+02    0.1448142414E-01    0.9000701715E-02    0.3784642035E+00
    0.7000000000E+02    0.1806158542E-01    0.1241557151E-01    0.4329195324E+00
    0.9000000000E+02    0.2125353537E-01    0.1573320877E-01    0.4706549613E+00
    0.1100000000E+03    0.2418789070E-01    0.1895883021E-01    0.4983862091E+00
    0.1300000000E+03    0.2692962004E-01    0.2209727216E-01    0.5196505421E+00
    0.1500000000E+03    0.2951513606E-01    0.2515302497E-01    0.5364898040E+00
    0.1700000000E+03    0.3196701678E-01    0.2813026376E-01    0.5501659533E+00
    0.1900000000E+03    0.3430053974E-01    0.3103287588E-01    0.5615014039E+00
    0.2100000000E+03    0.3652684177E-01    0.3386448560E-01    0.5710553255E+00
    0.2300000000E+03    0.3865455580E-01    0.3662847624E-01    0.5792213239E+00
    0.2500000000E+03    0.4069070881E-01    0.3932801010E-01    0.5862845947E+00
    0.2700000000E+03    0.4264123948E-01    0.4196604646E-01    0.5924569085E+00
    0.2900000000E+03    0.4451131030E-01    0.4454535784E-01    0.5978988554E+00
    0.3100000000E+03    0.4630550361E-01    0.4706854465E-01    0.6027344561E+00
    0.3300000000E+03    0.4802794966E-01    0.4953804857E-01    0.6070610320E+00
    0.3500000000E+03    0.4968241346E-01    0.5195616461E-01    0.6109560390E+00
    0.3700000000E+03    0.5127235602E-01    0.5432505214E-01    0.6144819011E+00
    0.3900000000E+03    0.5280097885E-01    0.5664674490E-01    0.6176894974E+00
    0.4100000000E+03    0.5427125762E-01    0.5892316015E-01    0.6206207189E+00
    0.4300000000E+03    0.5568596831E-01    0.6115610701E-01    0.6233103749E+00
    0.4500000000E+03    0.5704770817E-01    0.6334729408E-01    0.6257876323E+00
    0.4700000000E+03    0.5835891292E-01    0.6549833649E-01    0.6280771174E+00
    0.4900000000E+03    0.5962187115E-01    0.6761076225E-01    0.6301997692E+00
    0.1000000000E+03    0.2274791517E-01    0.1735721070E-01    0.4855023657E+00
    0.3000000000E+03    0.4541762408E-01    0.4581381064E-01    0.6003858326E+00
    0.5000000000E+03    0.6023593587E-01    0.6865294903E-01    0.6312042349E+00
    0.7000000000E+03    0.7044621258E-01    0.8778304054E-01    0.6457737683E+00
    0.9000000000E+03    0.7765635842E-01    0.1043066251E+00    0.6543527617E+00
    0.1100000000E+04    0.8282172355E-01    0.1189091603E+00    0.6600460651E+00
    0.1300000000E+04    0.8654380406E-01    0.1320416106E+00    0.6641214822E+00
    0.1500000000E+04    0.8921803190E-01    0.1440143297E+00    0.6671955619E+00
    0.1700000000E+04    0.9111375611E-01    0.1550488873E+00    0.6696050789E+00
    0.1900000000E+04    0.9241998392E-01    0.1653083684E+00    0.6715499733E+00
    0.2100000000E+04    0.9327273764E-01    0.1749159454E+00    0.6731566509E+00
    0.2300000000E+04    0.9377205151E-01    0.1839667226E+00    0.6745090594E+00
    0.2500000000E+04    0.9399288468E-01    0.1925355502E+00    0.6756652030E+00
    0.2700000000E+04    0.9399233153E-01    0.2006823325E+00    0.6766664879E+00
    0.2900000000E+04    0.9381450693E-01    0.2084557263E+00    0.6775432906E+00
    0.3100000000E+04    0.9349393052E-01    0.2158957759E+00    0.6783184197E+00
    0.3300000000E+04    0.9305791801E-01    0.2230358288E+00    0.6790093472E+00
    0.3500000000E+04    0.9252830103E-01    0.2299039522E+00    0.6796296922E+00
    0.3700000000E+04    0.9192268392E-01    0.2365239977E+00    0.6801902343E+00
    0.3900000000E+04    0.9125537550E-01    0.2429164139E+00    0.6806996215E+00
    0.4100000000E+04    0.9053808892E-01    0.2490988729E+00    0.6811648767E+00
    0.4300000000E+04    0.8978047365E-01    0.2550867608E+00    0.6815917648E+00
    0.4500000000E+04    0.8899052439E-01    0.2608935650E+00    0.6819850647E+00
    0.4700000000E+04    0.8817489842E-01    0.2665311835E+00    0.6823487734E+00
    0.4900000000E+04    0.8733916431E-01    0.2720101735E+00    0.6826862613E+00
    0.1000000000E+04    0.8045093500E-01    0.1118157213E+00    0.6574583654E+00
    0.3000000000E+04    0.9367020946E-01    0.2122151965E+00    0.6779423675E+00
    0.5000000000E+04    0.8691524841E-01    0.2746931660E+00    0.6828460841E+00
    0.7000000000E+04    0.7818899297E-01    0.3218644851E+00    0.6851781553E+00
    0.9000000000E+04    0.6994408558E-01    0.3598034193E+00    0.6865659608E+00
    0.1100000000E+05    0.6262589686E-01    0.3912526602E+00    0.6874874345E+00
    0.1300000000E+05    0.5624694113E-01    0.4177962858E+00    0.6881390777E+00
    0.1500000000E+05    0.5071294961E-01    0.4404815316E+00    0.6886186585E+00
    0.1700000000E+05    0.4591019552E-01    0.4600571437E+00    0.6889812079E+00
    0.1900000000E+05    0.4173127376E-01    0.4770845888E+00    0.6892604659E+00
    0.2100000000E+05    0.3808209675E-01    0.4919980080E+00    0.6894784396E+00
    0.2300000000E+05    0.3488266940E-01    0.5051402172E+00    0.6896501642E+00
    0.2500000000E+05    0.3206583077E-01    0.5167861047E+00    0.6897862854E+00
    0.2700000000E+05    0.2957546234E-01    0.5271587332E+00    0.6898945558E+00
    0.2900000000E+05    0.2736470854E-01    0.5364408818E+00    0.6899807512E+00
    0.3100000000E+05    0.2539439350E-01    0.5447835695E+00    0.6900492564E+00
    0.3300000000E+05    0.2363167700E-01    0.5523124890E+00    0.6901034524E+00
    0.3500000000E+05    0.2204893906E-01    0.5591329440E+00    0.6901459816E+00
    0.3700000000E+05    0.2062286460E-01    0.5653336893E+00    0.6901789333E+00
    0.3900000000E+05    0.1933369618E-01    0.5709899496E+00    0.6902039760E+00
    0.4100000000E+05    0.1816462489E-01    0.5761658150E+00    0.6902224543E+00
    0.4300000000E+05    0.1710129369E-01    0.5809161567E+00    0.6902354602E+00
    0.4500000000E+05    0.1613139182E-01    0.5852881701E+00    0.6902438871E+00
    0.4700000000E+05    0.1524432268E-01    0.5893226262E+00    0.6902484705E+00
    0.4900000000E+05    0.1443093105E-01    0.5930548921E+00    0.6902498194E+00
    0.1000000000E+05    0.6616402550E-01    0.3762233589E+00    0.6870692949E+00
    0.3000000000E+05    0.2635168306E-01    0.5407212729E+00    0.6900169838E+00
    0.5000000000E+05    0.1404934128E-01    0.5948174875E+00    0.6902494428E+00
    0.7000000000E+05    0.8828641653E-02    0.6199087735E+00    0.6901588620E+00
    0.9000000000E+05    0.6129309764E-02    0.6339629420E+00    0.6900128741E+00
    0.1100000000E+06    0.4545668771E-02    0.6428190579E+00    0.6898657952E+00
    0.1300000000E+06    0.3532381197E-02    0.6488628516E+00    0.6897301590E+00
    0.1500000000E+06    0.2841884931E-02    0.6532303531E+00    0.6896080046E+00
    0.1700000000E+06    0.2348357846E-02    0.6565249416E+00    0.6894985162E+00
    0.1900000000E+06    0.1982186575E-02    0.6590943703E+00    0.6894001973E+00
    0.2100000000E+06    0.1702226150E-02    0.6611521724E+00    0.6893115292E+00
    0.2300000000E+06    0.1482837945E-02    0.6628362604E+00    0.6892311588E+00
    0.2500000000E+06    0.1307339778E-02    0.6642394553E+00    0.6891579336E+00
    0.2700000000E+06    0.1164478876E-02    0.6654264062E+00    0.6890908872E+00
    0.2900000000E+06    0.1046429849E-02    0.6664434616E+00    0.6890292130E+00
    0.3100000000E+06    0.9476067071E-03    0.6673246811E+00    0.6889722364E+00
    0.3300000000E+06    0.8639306985E-03    0.6680956342E+00    0.6889193914E+00
    0.3500000000E+06    0.7923640285E-03    0.6687758781E+00    0.6888702003E+00
    0.3700000000E+06    0.7306042999E-03    0.6693806187E+00    0.6888242579E+00
    0.3900000000E+06    0.6768791640E-03    0.6699218526E+00    0.6887812180E+00
    0.4100000000E+06    0.6298051992E-03    0.6704091678E+00    0.6887407837E+00
    0.4300000000E+06    0.5882889715E-03    0.6708503177E+00    0.6887026983E+00
    0.4500000000E+06    0.5514564124E-03    0.6712516382E+00    0.6886667391E+00
    0.4700000000E+06    0.5186015838E-03    0.6716183570E+00    0.6886327120E+00
    0.4900000000E+06    0.4891489573E-03    0.6719548248E+00    0.6886004465E+00
    0.1000000000E+06    0.5242561803E-02    0.6388484302E+00    0.6899382765E+00
    0.3000000000E+06    0.9948988469E-03    0.6668992877E+00    0.6890001751E+00
