     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1281425566E-03    0.7474746749E-03    0.1686285908E-01
    0.3000000000E+01    0.3692416315E-03    0.2236914556E-02    0.4820676930E-01
    0.5000000000E+01    0.5924791620E-03    0.3719056096E-02    0.7673235508E-01
    0.7000000000E+01    0.8002702429E-03    0.5193955910E-02    0.1028038330E+00
    0.9000000000E+01    0.9946146390E-03    0.6661670022E-02    0.1267252359E+00
    0.1100000000E+02    0.1177181144E-02    0.8122253872E-02    0.1487523519E+00
    0.1300000000E+02    0.1349372344E-02    0.9575762323E-02    0.1691019292E+00
    0.1500000000E+02    0.1512374871E-02    0.1102224967E-01    0.1879588517E+00
    0.1700000000E+02    0.1667198791E-02    0.1246176964E-01    0.2054817871E+00
    0.1900000000E+02    0.1814708757E-02    0.1389437542E-01    0.2218076755E+00
    0.2100000000E+02    0.1955648847E-02    0.1532011964E-01    0.2370553257E+00
    0.2300000000E+02    0.2090662543E-02    0.1673905439E-01    0.2513283202E+00
    0.2500000000E+02    0.2220308903E-02    0.1815123122E-01    0.2647173795E+00
    0.2700000000E+02    0.2345075740E-02    0.1955670118E-01    0.2773022981E+00
    0.2900000000E+02    0.2465390445E-02    0.2095551477E-01    0.2891535421E+00
    0.3100000000E+02    0.2581628916E-02    0.2234772199E-01    0.3003335735E+00
    0.3300000000E+02    0.2694122964E-02    0.2373337233E-01    0.3108979559E+00
    0.3500000000E+02    0.2803166499E-02    0.2511251479E-01    0.3208962810E+00
    0.3700000000E+02    0.2909020715E-02    0.2648519787E-01    0.3303729505E+00
    0.3900000000E+02    0.3011918458E-02    0.2785146958E-01    0.3393678375E+00
    0.4100000000E+02    0.3112067921E-02    0.2921137744E-01    0.3479168502E+00
    0.4300000000E+02    0.3209655784E-02    0.3056496852E-01    0.3560524122E+00
    0.4500000000E+02    0.3304849897E-02    0.3191228939E-01    0.3638038759E+00
    0.4700000000E+02    0.3397801573E-02    0.3325338619E-01    0.3711978773E+00
    0.4900000000E+02    0.3488647559E-02    0.3458830456E-01    0.3782586437E+00
    0.1000000000E+02    0.1087276877E-02    0.7392849788E-02    0.1379612106E+00
    0.3000000000E+02    0.2523997516E-02    0.2165244107E-01    0.2948238366E+00
    0.5000000000E+02    0.3533320092E-02    0.3525346098E-01    0.3816710423E+00
    0.7000000000E+02    0.4340870391E-02    0.4824303724E-01    0.4368690118E+00
    0.9000000000E+02    0.5027363428E-02    0.6066384387E-01    0.4750743600E+00
    0.1100000000E+03    0.5629015181E-02    0.7255461440E-01    0.5031003130E+00
    0.1300000000E+03    0.6165008693E-02    0.8395058604E-01    0.5245451747E+00
    0.1500000000E+03    0.6646934500E-02    0.9488388519E-01    0.5414889336E+00
    0.1700000000E+03    0.7082577107E-02    0.1053838634E+00    0.5552178991E+00
    0.1900000000E+03    0.7477617411E-02    0.1154773910E+00    0.5665704274E+00
    0.2100000000E+03    0.7836470436E-02    0.1251891138E+00    0.5761163795E+00
    0.2300000000E+03    0.8162729845E-02    0.1345416796E+00    0.5842566884E+00
    0.2500000000E+03    0.8459419881E-02    0.1435559372E+00    0.5912816678E+00
    0.2700000000E+03    0.8729146941E-02    0.1522511116E+00    0.5974067220E+00
    0.2900000000E+03    0.8974195938E-02    0.1606449604E+00    0.6027950577E+00
    0.3100000000E+03    0.9196594782E-02    0.1687539116E+00    0.6075726024E+00
    0.3300000000E+03    0.9398159609E-02    0.1765931865E+00    0.6118380808E+00
    0.3500000000E+03    0.9580527898E-02    0.1841769092E+00    0.6156699900E+00
    0.3700000000E+03    0.9745183651E-02    0.1915182044E+00    0.6191315315E+00
    0.3900000000E+03    0.9893477168E-02    0.1986292851E+00    0.6222741672E+00
    0.4100000000E+03    0.1002664102E-01    0.2055215310E+00    0.6251402267E+00
    0.4300000000E+03    0.1014580324E-01    0.2122055590E+00    0.6277648489E+00
    0.4500000000E+03    0.1025199842E-01    0.2186912869E+00    0.6301774484E+00
    0.4700000000E+03    0.1034617719E-01    0.2249879905E+00    0.6324028368E+00
    0.4900000000E+03    0.1042921445E-01    0.2311043554E+00    0.6344620901E+00
    0.1000000000E+03    0.5337349133E-02    0.6667320416E-01    0.4900865277E+00
    0.3000000000E+03    0.9088108592E-02    0.1647340699E+00    0.6052534648E+00
    0.5000000000E+03    0.1046680947E-01    0.2340974752E+00    0.6354351510E+00
    0.7000000000E+03    0.1079903627E-01    0.2862222024E+00    0.6494258264E+00
    0.9000000000E+03    0.1063328092E-01    0.3270720479E+00    0.6575173384E+00
    0.1100000000E+04    0.1023208887E-01    0.3600809613E+00    0.6627961082E+00
    0.1300000000E+04    0.9727955900E-02    0.3873810563E+00    0.6665126075E+00
