     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.9073394880E-03    0.1868791865E-03    0.6839708216E-02
    0.3000000000E+01    0.2671028285E-02    0.5593238685E-03    0.2007636708E-01
    0.5000000000E+01    0.4370454735E-02    0.9300301081E-03    0.3275437721E-01
    0.7000000000E+01    0.6009748054E-02    0.1299013508E-02    0.4490896219E-01
    0.9000000000E+01    0.7592685565E-02    0.1666289478E-02    0.5657243327E-01
    0.1100000000E+02    0.9122729123E-02    0.2031873236E-02    0.6777448454E-01
    0.1300000000E+02    0.1060305715E-01    0.2395779813E-02    0.7854245301E-01
    0.1500000000E+02    0.1203659284E-01    0.2758024056E-02    0.8890154814E-01
    0.1700000000E+02    0.1342602914E-01    0.3118620629E-02    0.9887505520E-01
    0.1900000000E+02    0.1477385081E-01    0.3477584018E-02    0.1084845157E+00
    0.2100000000E+02    0.1608235403E-01    0.3834928532E-02    0.1177498876E+00
    0.2300000000E+02    0.1735366390E-01    0.4190668308E-02    0.1266896890E+00
    0.2500000000E+02    0.1858974995E-01    0.4544817309E-02    0.1353211250E+00
    0.2700000000E+02    0.1979244007E-01    0.4897389334E-02    0.1436602032E+00
    0.2900000000E+02    0.2096343296E-01    0.5248398013E-02    0.1517218356E+00
    0.3100000000E+02    0.2210430931E-01    0.5597856813E-02    0.1595199311E+00
    0.3300000000E+02    0.2321654181E-01    0.5945779043E-02    0.1670674788E+00
    0.3500000000E+02    0.2430150420E-01    0.6292177852E-02    0.1743766228E+00
    0.3700000000E+02    0.2536047946E-01    0.6637066232E-02    0.1814587297E+00
    0.3900000000E+02    0.2639466710E-01    0.6980457022E-02    0.1883244505E+00
    0.4100000000E+02    0.2740518988E-01    0.7322362912E-02    0.1949837757E+00
    0.4300000000E+02    0.2839309984E-01    0.7662796441E-02    0.2014460862E+00
    0.4500000000E+02    0.2935938375E-01    0.8001770000E-02    0.2077201988E+00
    0.4700000000E+02    0.3030496816E-01    0.8339295839E-02    0.2138144085E+00
    0.4900000000E+02    0.3123072385E-01    0.8675386062E-02    0.2197365262E+00
    0.1000000000E+02    0.8364114142E-02    0.1849291939E-02    0.6222937540E-01
    0.3000000000E+02    0.2153754124E-01    0.5423320312E-02    0.1556529930E+00
    0.5000000000E+02    0.3168642384E-01    0.8842896562E-02    0.2226353679E+00
    0.7000000000E+02    0.3993468028E-01    0.1212058742E-01    0.2731583558E+00
    0.9000000000E+02    0.4688992097E-01    0.1526758052E-01    0.3127215636E+00
    0.1100000000E+03    0.5291029169E-01    0.1829387102E-01    0.3446078514E+00
    0.1300000000E+03    0.5822171844E-01    0.2120841844E-01    0.3709001092E+00
