     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1291228447E-03    0.1120600172E-02    0.1021807438E-01
    0.3000000000E+01    0.3773129637E-03    0.3349899059E-02    0.2975958837E-01
    0.5000000000E+01    0.6130529740E-03    0.5563474944E-02    0.4819297995E-01
    0.7000000000E+01    0.8373773887E-03    0.7761500304E-02    0.6561008292E-01
    0.9000000000E+01    0.1051206260E-02    0.9944145078E-02    0.8209285159E-01
    0.1100000000E+02    0.1255360489E-02    0.1211157671E-01    0.9771465475E-01
    0.1300000000E+02    0.1450574753E-02    0.1426396022E-01    0.1125413714E+00
    0.1500000000E+02    0.1637508487E-02    0.1640145819E-01    0.1266323227E+00
    0.1700000000E+02    0.1816755225E-02    0.1852423088E-01    0.1400410684E+00
    0.1900000000E+02    0.1988850608E-02    0.2063243622E-01    0.1528160900E+00
    0.2100000000E+02    0.2154279247E-02    0.2272622987E-01    0.1650013783E+00
    0.2300000000E+02    0.2313480651E-02    0.2480576525E-01    0.1766369422E+00
    0.2500000000E+02    0.2466854344E-02    0.2687119359E-01    0.1877592490E+00
    0.2700000000E+02    0.2614764311E-02    0.2892266398E-01    0.1984016080E+00
    0.2900000000E+02    0.2757542866E-02    0.3096032339E-01    0.2085945054E+00
    0.3100000000E+02    0.2895494032E-02    0.3298431669E-01    0.2183658967E+00
    0.3300000000E+02    0.3028896495E-02    0.3499478673E-01    0.2277414646E+00
    0.3500000000E+02    0.3158006201E-02    0.3699187435E-01    0.2367448451E+00
    0.3700000000E+02    0.3283058647E-02    0.3897571841E-01    0.2453978276E+00
    0.3900000000E+02    0.3404270890E-02    0.4094645586E-01    0.2537205318E+00
    0.4100000000E+02    0.3521843339E-02    0.4290422170E-01    0.2617315646E+00
    0.4300000000E+02    0.3635961335E-02    0.4484914911E-01    0.2694481597E+00
    0.4500000000E+02    0.3746796558E-02    0.4678136940E-01    0.2768863023E+00
    0.4700000000E+02    0.3854508279E-02    0.4870101209E-01    0.2840608398E+00
    0.4900000000E+02    0.3959244479E-02    0.5060820490E-01    0.2909855814E+00
    0.1000000000E+02    0.1154444904E-02    0.1102975217E-01    0.9000709253E-01
    0.3000000000E+02    0.2827103893E-02    0.3197401932E-01    0.2135312336E+00
    0.5000000000E+02    0.4010540164E-02    0.5155717205E-01    0.2943583325E+00
    0.7000000000E+02    0.4909077702E-02    0.6991276737E-01    0.3513952598E+00
    0.9000000000E+02    0.5620961962E-02    0.8715725441E-01    0.3938166287E+00
    0.1100000000E+03    0.6200090320E-02    0.1033926265E+00    0.4266139904E+00
    0.1300000000E+03    0.6679136856E-02    0.1187085968E+00    0.4527365177E+00
    0.1500000000E+03    0.7079520423E-02    0.1331843932E+00    0.4740389983E+00
    0.1700000000E+03    0.7416179428E-02    0.1468902494E+00    0.4917465739E+00
    0.1900000000E+03    0.7700058397E-02    0.1598886485E+00    0.5067011453E+00
    0.2100000000E+03    0.7939495276E-02    0.1722353665E+00    0.5195004367E+00
    0.2300000000E+03    0.8141042024E-02    0.1839803523E+00    0.5305805858E+00
    0.2500000000E+03    0.8309975212E-02    0.1951684730E+00    0.5402673261E+00
