     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1271841479E-03    0.3739415068E-03    0.2337838808E-01
    0.3000000000E+01    0.3616788402E-03    0.1120287503E-02    0.6564641959E-01
    0.5000000000E+01    0.5739469846E-03    0.1864591861E-02    0.1028302843E+00
    0.7000000000E+01    0.7680533364E-03    0.2606863788E-02    0.1357960813E+00
    0.9000000000E+01    0.9471499566E-03    0.3347112436E-02    0.1652237185E+00
    0.1100000000E+02    0.1113714775E-02    0.4085346900E-02    0.1916543973E+00
    0.1300000000E+02    0.1269719630E-02    0.4821576220E-02    0.2155242696E+00
    0.1500000000E+02    0.1416750866E-02    0.5555809378E-02    0.2371887487E+00
    0.1700000000E+02    0.1556097331E-02    0.6288055304E-02    0.2569403670E+00
    0.1900000000E+02    0.1688815570E-02    0.7018322872E-02    0.2750220946E+00
    0.2100000000E+02    0.1815778778E-02    0.7746620901E-02    0.2916374105E+00
    0.2300000000E+02    0.1937714014E-02    0.8472958160E-02    0.3069580132E+00
    0.2500000000E+02    0.2055230823E-02    0.9197343361E-02    0.3211297935E+00
    0.2700000000E+02    0.2168843464E-02    0.9919785165E-02    0.3342775080E+00
    0.2900000000E+02    0.2278988355E-02    0.1064029218E-01    0.3465084730E+00
    0.3100000000E+02    0.2386037869E-02    0.1135887297E-01    0.3579155097E+00
    0.3300000000E+02    0.2490311342E-02    0.1207553603E-01    0.3685793121E+00
    0.3500000000E+02    0.2592083930E-02    0.1279028982E-01    0.3785703648E+00
    0.3700000000E+02    0.2691593768E-02    0.1350314274E-01    0.3879505089E+00
    0.3900000000E+02    0.2789047810E-02    0.1421410315E-01    0.3967742275E+00
    0.4100000000E+02    0.2884626617E-02    0.1492317935E-01    0.4050897090E+00
    0.4300000000E+02    0.2978488308E-02    0.1563037959E-01    0.4129397302E+00
    0.4500000000E+02    0.3070771829E-02    0.1633571208E-01    0.4203623960E+00
    0.4700000000E+02    0.3161599687E-02    0.1703918498E-01    0.4273917602E+00
    0.4900000000E+02    0.3251080233E-02    0.1774080639E-01    0.4340583500E+00
    0.1000000000E+02    0.1031865342E-02    0.3716480875E-02    0.1787842783E+00
    0.3000000000E+02    0.2332878946E-02    0.1099982282E-01    0.3523096792E+00
    0.5000000000E+02    0.3295345732E-02    0.1809092531E-01    0.4372642908E+00
