     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1276606590E-03    0.5607590913E-03    0.2013654362E-01
    0.3000000000E+01    0.3653994137E-03    0.1679057465E-02    0.5704730415E-01
    0.5000000000E+01    0.5829752856E-03    0.2793084771E-02    0.9006648701E-01
    0.7000000000E+01    0.7836060293E-03    0.3902867231E-02    0.1197793447E+00
    0.9000000000E+01    0.9698683811E-03    0.5008430850E-02    0.1466593500E+00
    0.1100000000E+02    0.1143847704E-02    0.6109801414E-02    0.1710936678E+00
    0.1300000000E+02    0.1307247915E-02    0.7207004496E-02    0.1934019660E+00
    0.1500000000E+02    0.1461473414E-02    0.8300065461E-02    0.2138505108E+00
    0.1700000000E+02    0.1607690962E-02    0.9389009462E-02    0.2326628723E+00
    0.1900000000E+02    0.1746876976E-02    0.1047386145E-01    0.2500281536E+00
    0.2100000000E+02    0.1879854081E-02    0.1155464616E-01    0.2661073869E+00
    0.2300000000E+02    0.2007319642E-02    0.1263138813E-01    0.2810385566E+00
    0.2500000000E+02    0.2129868242E-02    0.1370411172E-01    0.2949405808E+00
    0.2700000000E+02    0.2248009555E-02    0.1477284105E-01    0.3079164949E+00
    0.2900000000E+02    0.2362182650E-02    0.1583760008E-01    0.3200560183E+00
    0.3100000000E+02    0.2472767552E-02    0.1689841255E-01    0.3314376379E+00
    0.3300000000E+02    0.2580094620E-02    0.1795530203E-01    0.3421303139E+00
    0.3500000000E+02    0.2684452230E-02    0.1900829188E-01    0.3521948819E+00
    0.3700000000E+02    0.2786093092E-02    0.2005740529E-01    0.3616852163E+00
    0.3900000000E+02    0.2885239474E-02    0.2110266525E-01    0.3706491977E+00
    0.4100000000E+02    0.2982087559E-02    0.2214409457E-01    0.3791295248E+00
    0.4300000000E+02    0.3076811074E-02    0.2318171588E-01    0.3871643967E+00
    0.4500000000E+02    0.3169564354E-02    0.2421555162E-01    0.3947880904E+00
    0.4700000000E+02    0.3260484913E-02    0.2524562406E-01    0.4020314524E+00
    0.4900000000E+02    0.3349695635E-02    0.2627195529E-01    0.4089223165E+00
    0.1000000000E+02    0.1058279061E-02    0.5559638660E-02    0.1591608431E+00
    0.3000000000E+02    0.2417901911E-02    0.1636849816E-01    0.3258370505E+00
    0.5000000000E+02    0.3393694671E-02    0.2678372480E-01    0.4122435258E+00
    0.7000000000E+02    0.4205368441E-02    0.3682796829E-01    0.4651596926E+00
