     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3844294655E-03    0.3738464097E-03    0.1685777716E-01
    0.3000000000E+01    0.1107825648E-02    0.1119435230E-02    0.4816563766E-01
    0.5000000000E+01    0.1777916716E-02    0.1862234372E-02    0.7662912585E-01
    0.7000000000E+01    0.2402083433E-02    0.2602262471E-02    0.1026202486E+00
    0.9000000000E+01    0.2986420474E-02    0.3339537992E-02    0.1264487991E+00
    0.1100000000E+02    0.3536000738E-02    0.4074079230E-02    0.1483748432E+00
    0.1300000000E+02    0.4055077561E-02    0.4805904315E-02    0.1686183147E+00
    0.1500000000E+02    0.4547241141E-02    0.5535031211E-02    0.1873664713E+00
    0.1700000000E+02    0.5015540767E-02    0.6261477721E-02    0.2047797478E+00
    0.1900000000E+02    0.5462581226E-02    0.6985261484E-02    0.2209963941E+00
    0.2100000000E+02    0.5890599513E-02    0.7706399985E-02    0.2361361833E+00
    0.2300000000E+02    0.6301526339E-02    0.8424910546E-02    0.2503034000E+00
    0.2500000000E+02    0.6697035836E-02    0.9140810339E-02    0.2635892665E+00
    0.2700000000E+02    0.7078585996E-02    0.9854116378E-02    0.2760739270E+00
    0.2900000000E+02    0.7447451784E-02    0.1056484553E-01    0.2878280805E+00
    0.3100000000E+02    0.7804752421E-02    0.1127301450E-01    0.2989143331E+00
    0.3300000000E+02    0.8151473990E-02    0.1197863987E-01    0.3093883244E+00
    0.3500000000E+02    0.8488488266E-02    0.1268173804E-01    0.3192996712E+00
    0.3700000000E+02    0.8816568490E-02    0.1338232529E-01    0.3286927609E+00
    0.3900000000E+02    0.9136402623E-02    0.1408041776E-01    0.3376074238E+00
    0.4100000000E+02    0.9448604565E-02    0.1477603142E-01    0.3460795033E+00
    0.4300000000E+02    0.9753723662E-02    0.1546918213E-01    0.3541413431E+00
    0.4500000000E+02    0.1005225281E-01    0.1615988560E-01    0.3618222043E+00
    0.4700000000E+02    0.1034463541E-01    0.1684815738E-01    0.3691486247E+00
    0.4900000000E+02    0.1063127128E-01    0.1753401293E-01    0.3761447284E+00
    0.1000000000E+02    0.3265272185E-02    0.3707149260E-02    0.1376350443E+00
    0.3000000000E+02    0.7627483233E-02    0.1091924900E-01    0.2934510655E+00
    0.5000000000E+02    0.1077254850E-01    0.1787603940E-01    0.3795258571E+00
    0.7000000000E+02    0.1336793727E-01    0.2459338662E-01    0.4342262091E+00
    0.9000000000E+02    0.1564671266E-01    0.3108583144E-01    0.4721166347E+00
    0.1100000000E+03    0.1771014577E-01    0.3736672532E-01    0.4999451045E+00
    0.1300000000E+03    0.1960970673E-01    0.4344834988E-01    0.5212690240E+00
    0.1500000000E+03    0.2137504179E-01    0.4934202240E-01    0.5381428062E+00
    0.1700000000E+03    0.2302511232E-01    0.5505818902E-01    0.5518364283E+00
    0.1900000000E+03    0.2457315770E-01    0.6060650731E-01    0.5631775522E+00
    0.2100000000E+03    0.2602910742E-01    0.6599591970E-01    0.5727288668E+00
    0.2300000000E+03    0.2740083952E-01    0.7123471883E-01    0.5808863903E+00
    0.2500000000E+03    0.2869487770E-01    0.7633060584E-01    0.5879370038E+00
    0.2700000000E+03    0.2991679864E-01    0.8129074253E-01    0.5940936749E+00
    0.2900000000E+03    0.3107148178E-01    0.8612179810E-01    0.5995178563E+00
    0.3100000000E+03    0.3216326961E-01    0.9082999105E-01    0.6043341975E+00
    0.3300000000E+03    0.3319607511E-01    0.9542112698E-01    0.6086404835E+00
    0.3500000000E+03    0.3417345675E-01    0.9990063253E-01    0.6125145139E+00
    0.3700000000E+03    0.3509867294E-01    0.1042735861E+00    0.6160189701E+00
    0.3900000000E+03    0.3597472299E-01    0.1085447457E+00    0.6192049240E+00
    0.4100000000E+03    0.3680437895E-01    0.1127185738E+00    0.6221144124E+00
    0.4300000000E+03    0.3759021112E-01    0.1167992605E+00    0.6247823539E+00
    0.4500000000E+03    0.3833460894E-01    0.1207907440E+00    0.6272379980E+00
    0.4700000000E+03    0.3903979852E-01    0.1246967296E+00    0.6295060329E+00
    0.4900000000E+03    0.3970785759E-01    0.1285207067E+00    0.6316074435E+00
    0.1000000000E+03    0.1670141660E-01    0.3425193087E-01    0.4870183894E+00
    0.3000000000E+03    0.3162498398E-01    0.8849088029E-01    0.6019953582E+00
    0.5000000000E+03    0.4002857511E-01    0.1304029775E+00    0.6326013779E+00
    0.7000000000E+03    0.4490414498E-01    0.1644497450E+00    0.6469755533E+00
    0.9000000000E+03    0.4765940920E-01    0.1930928680E+00    0.6553877462E+00
    0.1100000000E+04    0.4908009604E-01    0.2178104963E+00    0.6609369688E+00
    0.1300000000E+04    0.4963371721E-01    0.2395498016E+00    0.6648854414E+00
    0.1500000000E+04    0.4961175619E-01    0.2589499118E+00    0.6678456357E+00
    0.1700000000E+04    0.4920277946E-01    0.2764606893E+00    0.6701514342E+00
    0.1900000000E+04    0.4853244026E-01    0.2924101152E+00    0.6720007030E+00
    0.2100000000E+04    0.4768648717E-01    0.3070445400E+00    0.6735183322E+00
    0.2300000000E+04    0.4672456227E-01    0.3205537839E+00    0.6747871400E+00
    0.2500000000E+04    0.4568877493E-01    0.3330873746E+00    0.6758642730E+00
    0.2700000000E+04    0.4460919471E-01    0.3447653885E+00    0.6767904760E+00
    0.2900000000E+04    0.4350746482E-01    0.3556858908E+00    0.6775956070E+00
    0.3100000000E+04    0.4239923473E-01    0.3659301682E+00    0.6783020631E+00
    0.3300000000E+04    0.4129583132E-01    0.3755664882E+00    0.6789269855E+00
    0.3500000000E+04    0.4020542764E-01    0.3846528539E+00    0.6794837243E+00
    0.3700000000E+04    0.3913387320E-01    0.3932390576E+00    0.6799828378E+00
    0.3900000000E+04    0.3808529213E-01    0.4013682370E+00    0.6804327909E+00
    0.4100000000E+04    0.3706251939E-01    0.4090780716E+00    0.6808404522E+00
    0.4300000000E+04    0.3606742241E-01    0.4164017143E+00    0.6812114567E+00
    0.4500000000E+04    0.3510114046E-01    0.4233685270E+00    0.6815504721E+00
    0.4700000000E+04    0.3416426433E-01    0.4300046672E+00    0.6818613999E+00
    0.4900000000E+04    0.3325697223E-01    0.4363335609E+00    0.6821475271E+00
    0.1000000000E+04    0.4850203255E-01    0.2058740381E+00    0.6584188550E+00
    0.3000000000E+04    0.4295336873E-01    0.3608880220E+00    0.6779599948E+00
    0.5000000000E+04    0.3281438901E-01    0.4393894605E+00    0.6822821792E+00
    0.7000000000E+04    0.2539323526E-01    0.4885481907E+00    0.6841715222E+00
    0.9000000000E+04    0.2014961372E-01    0.5221387487E+00    0.6852088461E+00
    0.1100000000E+05    0.1637419203E-01    0.5463813907E+00    0.6858500840E+00
    0.1300000000E+05    0.1358380444E-01    0.5645901960E+00    0.6862768768E+00
    0.1500000000E+05    0.1146868438E-01    0.5786997237E+00    0.6865757549E+00
    0.1700000000E+05    0.9828695851E-02    0.5899117278E+00    0.6867929803E+00
    0.1900000000E+05    0.8531567245E-02    0.5990088681E+00    0.6869553853E+00
    0.2100000000E+05    0.7487625251E-02    0.6065206250E+00    0.6870795124E+00
    0.2300000000E+05    0.6634557223E-02    0.6128167170E+00    0.6871760593E+00
    0.2500000000E+05    0.5928063135E-02    0.6181623431E+00    0.6872522149E+00
    0.2700000000E+05    0.5335988117E-02    0.6227521950E+00    0.6873129663E+00
    0.2900000000E+05    0.4834550855E-02    0.6267321246E+00    0.6873618667E+00
    0.3100000000E+05    0.4405862696E-02    0.6302133599E+00    0.6874015058E+00
    0.3300000000E+05    0.4036260082E-02    0.6332820761E+00    0.6874338089E+00
    0.3500000000E+05    0.3715160997E-02    0.6360059882E+00    0.6874602319E+00
    0.3700000000E+05    0.3434266168E-02    0.6384389844E+00    0.6874818926E+00
    0.3900000000E+05    0.3186991532E-02    0.6406244438E+00    0.6874996609E+00
    0.4100000000E+05    0.2968058690E-02    0.6425976512E+00    0.6875142215E+00
    0.4300000000E+05    0.2773195094E-02    0.6443875799E+00    0.6875261199E+00
    0.4500000000E+05    0.2598911642E-02    0.6460182287E+00    0.6875357942E+00
    0.4700000000E+05    0.2442335677E-02    0.6475096342E+00    0.6875435998E+00
