     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2582455299E-03    0.9339697011E-03    0.1021651633E-01
    0.3000000000E+01    0.7546414033E-03    0.2792801871E-02    0.2974644922E-01
    0.5000000000E+01    0.1226191112E-02    0.4639597705E-02    0.4815872031E-01
    0.7000000000E+01    0.1674996052E-02    0.6474483578E-02    0.6554694503E-01
    0.9000000000E+01    0.2102922096E-02    0.8297584072E-02    0.8199455835E-01
    0.1100000000E+02    0.2511631445E-02    0.1010902201E-01    0.9757616229E-01
    0.1300000000E+02    0.2902609479E-02    0.1190891849E-01    0.1123586650E+00
    0.1500000000E+02    0.3277187506E-02    0.1369739289E-01    0.1264022480E+00
    0.1700000000E+02    0.3636562102E-02    0.1547456295E-01    0.1397611909E+00
    0.1900000000E+02    0.3981811641E-02    0.1724054476E-01    0.1524845781E+00
    0.2100000000E+02    0.4313910459E-02    0.1899545277E-01    0.1646169056E+00
    0.2300000000E+02    0.4633741051E-02    0.2073939988E-01    0.1761986054E+00
    0.2500000000E+02    0.4942104603E-02    0.2247249742E-01    0.1872664995E+00
    0.2700000000E+02    0.5239730113E-02    0.2419485519E-01    0.1978541935E+00
    0.2900000000E+02    0.5527282329E-02    0.2590658148E-01    0.2079924213E+00
    0.3100000000E+02    0.5805368664E-02    0.2760778310E-01    0.2177093448E+00
    0.3300000000E+02    0.6074545247E-02    0.2929856544E-01    0.2270308179E+00
    0.3500000000E+02    0.6335322226E-02    0.3097903241E-01    0.2359806187E+00
    0.3700000000E+02    0.6588168436E-02    0.3264928654E-01    0.2445806529E+00
    0.3900000000E+02    0.6833515512E-02    0.3430942899E-01    0.2528511356E+00
    0.4100000000E+02    0.7071761520E-02    0.3595955954E-01    0.2608107507E+00
    0.4300000000E+02    0.7303274183E-02    0.3759977664E-01    0.2684767939E+00
    0.4500000000E+02    0.7528393733E-02    0.3923017744E-01    0.2758652988E+00
    0.4700000000E+02    0.7747435461E-02    0.4085085779E-01    0.2829911502E+00
    0.4900000000E+02    0.7960691984E-02    0.4246191226E-01    0.2898681854E+00
    0.1000000000E+02    0.2309582161E-02    0.9204753252E-02    0.8988926150E-01
    0.3000000000E+02    0.5667472837E-02    0.2675849125E-01    0.2129018789E+00
    0.5000000000E+02    0.8065236539E-02    0.4326385901E-01    0.2932174571E+00
    0.7000000000E+02    0.9909233549E-02    0.5881958597E-01    0.3498379128E+00
    0.9000000000E+02    0.1139260432E-01    0.7351214956E-01    0.3919365799E+00
    0.1100000000E+03    0.1262015891E-01    0.8741761651E-01    0.4244874003E+00
    0.1300000000E+03    0.1365479147E-01    0.1006031635E+00    0.4504223112E+00
    0.1500000000E+03    0.1453735572E-01    0.1131283398E+00    0.4715822590E+00
    0.1700000000E+03    0.1529612705E-01    0.1250461220E+00    0.4891818469E+00
    0.1900000000E+03    0.1595169925E-01    0.1364037989E+00    0.5040550634E+00
    0.2100000000E+03    0.1651969850E-01    0.1472437176E+00    0.5167936889E+00
    0.2300000000E+03    0.1701237721E-01    0.1576039156E+00    0.5278293691E+00
    0.2500000000E+03    0.1743959815E-01    0.1675186591E+00    0.5374844141E+00
    0.2700000000E+03    0.1780946944E-01    0.1770189021E+00    0.5460043996E+00
    0.2900000000E+03    0.1812877066E-01    0.1861326805E+00    0.5535797519E+00
    0.3100000000E+03    0.1840324876E-01    0.1948854511E+00    0.5603604291E+00
    0.3300000000E+03    0.1863783009E-01    0.2033003851E+00    0.5664661452E+00
    0.3500000000E+03    0.1883677662E-01    0.2113986215E+00    0.5719936411E+00
    0.3700000000E+03    0.1900380376E-01    0.2191994885E+00    0.5770219525E+00
