     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6431520854E-03    0.1869267051E-03    0.1354864687E-01
    0.3000000000E+01    0.1866307880E-02    0.5597492059E-03    0.3904669009E-01
    0.5000000000E+01    0.3013726932E-02    0.9312051821E-03    0.6261549571E-01
    0.7000000000E+01    0.4094205366E-02    0.1301304178E-02    0.8446742434E-01
    0.9000000000E+01    0.5115241342E-02    0.1670055645E-02    0.1047847218E+00
    0.1100000000E+02    0.6083262583E-02    0.2037468946E-02    0.1237246770E+00
    0.1300000000E+02    0.7003808031E-02    0.2403553350E-02    0.1414237546E+00
    0.1500000000E+02    0.7881674024E-02    0.2768318040E-02    0.1580009325E+00
    0.1700000000E+02    0.8721032787E-02    0.3131772113E-02    0.1735604180E+00
    0.1900000000E+02    0.9525529142E-02    0.3493924575E-02    0.1881938721E+00
    0.2100000000E+02    0.1029835994E-01    0.3854784349E-02    0.2019822439E+00
    0.2300000000E+02    0.1104233970E-01    0.4214360274E-02    0.2149972922E+00
    0.2500000000E+02    0.1175995514E-01    0.4572661105E-02    0.2273028547E+00
    0.2700000000E+02    0.1245341075E-01    0.4929695514E-02    0.2389559128E+00
    0.2900000000E+02    0.1312466704E-01    0.5285472091E-02    0.2500074885E+00
    0.3100000000E+02    0.1377547277E-01    0.5639999348E-02    0.2605034046E+00
    0.3300000000E+02    0.1440739234E-01    0.5993285714E-02    0.2704849313E+00
    0.3500000000E+02    0.1502182900E-01    0.6345339542E-02    0.2799893382E+00
    0.3700000000E+02    0.1562004474E-01    0.6696169105E-02    0.2890503683E+00
    0.3900000000E+02    0.1620317729E-01    0.7045782603E-02    0.2976986458E+00
    0.4100000000E+02    0.1677225483E-01    0.7394188155E-02    0.3059620292E+00
    0.4300000000E+02    0.1732820862E-01    0.7741393810E-02    0.3138659164E+00
    0.4500000000E+02    0.1787188396E-01    0.8087407539E-02    0.3214335112E+00
