     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5204973136E-03    0.9337325402E-03    0.3438556473E-02
    0.3000000000E+01    0.1543739100E-02    0.2790686747E-02    0.1020095157E-01
    0.5000000000E+01    0.2543943259E-02    0.4633775361E-02    0.1681467527E-01
    0.7000000000E+01    0.3521840229E-02    0.6463174365E-02    0.2328467003E-01
    0.9000000000E+01    0.4478128992E-02    0.8279056709E-02    0.2961566063E-01
    0.1100000000E+02    0.5413478777E-02    0.1008159237E-01    0.3581216601E-01
    0.1300000000E+02    0.6328530664E-02    0.1187094844E-01    0.4187851041E-01
    0.1500000000E+02    0.7223899069E-02    0.1364728914E-01    0.4781883375E-01
    0.1700000000E+02    0.8100173152E-02    0.1541077593E-01    0.5363710133E-01
    0.1900000000E+02    0.8957918120E-02    0.1716156753E-01    0.5933711299E-01
    0.2100000000E+02    0.9797676464E-02    0.1889982001E-01    0.6492251164E-01
    0.2300000000E+02    0.1061996911E-01    0.2062568682E-01    0.7039679129E-01
    0.2500000000E+02    0.1142529649E-01    0.2233931886E-01    0.7576330462E-01
    0.2700000000E+02    0.1221413959E-01    0.2404086451E-01    0.8102527002E-01
    0.2900000000E+02    0.1298696087E-01    0.2573046971E-01    0.8618577830E-01
    0.3100000000E+02    0.1374420522E-01    0.2740827799E-01    0.9124779893E-01
    0.3300000000E+02    0.1448630073E-01    0.2907443055E-01    0.9621418597E-01
    0.3500000000E+02    0.1521365956E-01    0.3072906625E-01    0.1010876836E+00
    0.3700000000E+02    0.1592667866E-01    0.3237232173E-01    0.1058709314E+00
    0.3900000000E+02    0.1662574049E-01    0.3400433138E-01    0.1105664693E+00
    0.4100000000E+02    0.1731121367E-01    0.3562522745E-01    0.1151767422E+00
    0.4300000000E+02    0.1798345367E-01    0.3723514005E-01    0.1197041044E+00
    0.4500000000E+02    0.1864280333E-01    0.3883419722E-01    0.1241508239E+00
    0.4700000000E+02    0.1928959348E-01    0.4042252496E-01    0.1285190859E+00
    0.4900000000E+02    0.1992414347E-01    0.4200024725E-01    0.1328109972E+00
    0.1000000000E+02    0.4948380547E-02    0.9181982366E-02    0.3273044927E-01
    0.3000000000E+02    0.1336750302E-01    0.2657083958E-01    0.8872891855E-01
    0.5000000000E+02    0.2023692518E-01    0.4278516957E-01    0.1349289590E+00
    0.7000000000E+02    0.2591964799E-01    0.5795561604E-01    0.1737374667E+00
