     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7807408008E-03    0.5604029072E-03    0.3437496239E-02
    0.3000000000E+01    0.2315595164E-02    0.1675872943E-02    0.1019164709E-01
    0.5000000000E+01    0.3815964852E-02    0.2784297022E-02    0.1678946597E-01
    0.7000000000E+01    0.5283021515E-02    0.3885756107E-02    0.2323646315E-01
    0.9000000000E+01    0.6717882348E-02    0.4980329887E-02    0.2953789132E-01
    0.1100000000E+02    0.8121613254E-02    0.6068096806E-02    0.3569876045E-01
    0.1300000000E+02    0.9495231801E-02    0.7149134084E-02    0.4172385172E-01
    0.1500000000E+02    0.1083970997E-01    0.8223517741E-02    0.4761773043E-01
    0.1700000000E+02    0.1215597670E-01    0.9291322622E-02    0.5338475805E-01
    0.1900000000E+02    0.1344492032E-01    0.1035262242E-01    0.5902910354E-01
    0.2100000000E+02    0.1470739075E-01    0.1140748969E-01    0.6455475384E-01
    0.2300000000E+02    0.1594420158E-01    0.1245599589E-01    0.6996552374E-01
    0.2500000000E+02    0.1715613204E-01    0.1349821139E-01    0.7526506505E-01
    0.2700000000E+02    0.1834392884E-01    0.1453420547E-01    0.8045687530E-01
    0.2900000000E+02    0.1950830786E-01    0.1556404639E-01    0.8554430576E-01
    0.3100000000E+02    0.2064995573E-01    0.1658780136E-01    0.9053056904E-01
    0.3300000000E+02    0.2176953138E-01    0.1760553661E-01    0.9541874622E-01
    0.3500000000E+02    0.2286766745E-01    0.1861731736E-01    0.1002117935E+00
    0.3700000000E+02    0.2394497157E-01    0.1962320786E-01    0.1049125485E+00
    0.3900000000E+02    0.2500202763E-01    0.2062327142E-01    0.1095237363E+00
    0.4100000000E+02    0.2603939698E-01    0.2161757040E-01    0.1140479745E+00
    0.4300000000E+02    0.2705761948E-01    0.2260616625E-01    0.1184877791E+00
    0.4500000000E+02    0.2805721460E-01    0.2358911952E-01    0.1228455691E+00
    0.4700000000E+02    0.2903868231E-01    0.2456648988E-01    0.1271236710E+00
    0.4900000000E+02    0.3000250411E-01    0.2553833613E-01    0.1313243236E+00
    0.1000000000E+02    0.7423574344E-02    0.5525059350E-02    0.3263559173E-01
    0.3000000000E+02    0.2008193137E-01    0.1607668046E-01    0.8804988773E-01
    0.5000000000E+02    0.3047794340E-01    0.2602220585E-01    0.1333962828E+00
    0.7000000000E+02    0.3916461656E-01    0.3542329541E-01    0.1712529760E+00
    0.9000000000E+02    0.4652295162E-01    0.4433326430E-01    0.2033817592E+00
    0.1100000000E+03    0.5282502668E-01    0.5279845558E-01    0.2310281030E+00
    0.1300000000E+03    0.5827104140E-01    0.6085935043E-01    0.2550978499E+00
    0.1500000000E+03    0.6301208080E-01    0.6855147246E-01    0.2762659284E+00
    0.1700000000E+03    0.6716465387E-01    0.7590612960E-01    0.2950457719E+00
    0.1900000000E+03    0.7082029295E-01    0.8295102632E-01    0.3118350805E+00
    0.2100000000E+03    0.7405207791E-01    0.8971077202E-01    0.3269468311E+00
    0.2300000000E+03    0.7691918440E-01    0.9620730557E-01    0.3406308051E+00
    0.2500000000E+03    0.7947012679E-01    0.1024602516E+00    0.3530888558E+00
    0.2700000000E+03    0.8174511714E-01    0.1084872213E+00    0.3644859429E+00
    0.2900000000E+03    0.8377781230E-01    0.1143040667E+00    0.3749582445E+00
    0.3100000000E+03    0.8559662870E-01    0.1199250984E+00    0.3846192133E+00
    0.3300000000E+03    0.8722574652E-01    0.1253632705E+00    0.3935641599E+00
    0.3500000000E+03    0.8868588673E-01    0.1306303398E+00    0.4018737665E+00
    0.3700000000E+03    0.8999491964E-01    0.1357370034E+00    0.4096168115E+00
    0.3900000000E+03    0.9116834675E-01    0.1406930171E+00    0.4168523048E+00
    0.4100000000E+03    0.9221968617E-01    0.1455072985E+00    0.4236311769E+00
    0.4300000000E+03    0.9316078370E-01    0.1501880169E+00    0.4299976286E+00
    0.4500000000E+03    0.9400206614E-01    0.1547426710E+00    0.4359902170E+00
    0.4700000000E+03    0.9475274902E-01    0.1591781586E+00    0.4416427369E+00
    0.4900000000E+03    0.9542100837E-01    0.1635008360E+00    0.4469849416E+00
    0.1000000000E+03    0.4979214224E-01    0.4861880116E-01    0.2177021780E+00
    0.3000000000E+03    0.8471235484E-01    0.1171382199E+00    0.3798838090E+00
    0.5000000000E+03    0.9572653565E-01    0.1656217225E+00    0.4495480166E+00
    0.7000000000E+03    0.9891389115E-01    0.2033278440E+00    0.4895363751E+00
    0.9000000000E+03    0.9878748592E-01    0.2343326232E+00    0.5159593909E+00
    0.1100000000E+04    0.9710012855E-01    0.2607473901E+00    0.5349404371E+00
    0.1300000000E+04    0.9465277062E-01    0.2837960103E+00    0.5493522284E+00
    0.1500000000E+04    0.9184886437E-01    0.3042494812E+00    0.5607348773E+00
    0.1700000000E+04    0.8890454874E-01    0.3226257776E+00    0.5699943319E+00
    0.1900000000E+04    0.8593998859E-01    0.3392911746E+00    0.5777012467E+00
    0.2100000000E+04    0.8302309060E-01    0.3545156753E+00    0.5842345031E+00
    0.2300000000E+04    0.8019199695E-01    0.3685052440E+00    0.5898563888E+00
    0.2500000000E+04    0.7746732859E-01    0.3814215216E+00    0.5947547537E+00
    0.2700000000E+04    0.7485915338E-01    0.3933944093E+00    0.5990679828E+00
