# pressure,temperature,molkg
1.000000000000000021e-02,3.000000000000000000e+02,3.000000000000000000e+02,1.719665098000000003e-01
5.000000000000000278e-02,3.000000000000000000e+02,3.000000000000000000e+02,4.746344102000000231e-01
1.000000000000000056e-01,3.000000000000000000e+02,3.000000000000000000e+02,5.757054675999999649e-01
5.000000000000000000e-01,3.000000000000000000e+02,3.000000000000000000e+02,6.684533058999999611e-01
1.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,6.803206212000000308e-01
5.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+02,6.907213092999999748e-01
1.000000000000000000e+01,3.000000000000000000e+02,3.000000000000000000e+02,6.922435069000000274e-01
5.000000000000000000e+01,3.000000000000000000e+02,3.000000000000000000e+02,6.931730972999999851e-01
1.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,6.938149904999999507e-01
5.000000000000000000e+02,3.000000000000000000e+02,3.000000000000000000e+02,6.951068879999999783e-01
1.000000000000000000e+03,3.000000000000000000e+02,3.000000000000000000e+02,6.956936441000000082e-01
5.000000000000000000e+03,3.000000000000000000e+02,3.000000000000000000e+02,7.216940951000000437e-01
1.000000000000000000e+04,3.000000000000000000e+02,3.000000000000000000e+02,7.452364736000000045e-01
5.000000000000000000e+04,3.000000000000000000e+02,3.000000000000000000e+02,7.718144861000000301e-01
1.000000000000000000e+05,3.000000000000000000e+02,3.000000000000000000e+02,7.547774136999999550e-01
5.000000000000000000e+04,3.000000000000000000e+02,3.000000000000000000e+02,7.718144861000000301e-01
1.000000000000000000e+06,3.000000000000000000e+02,3.000000000000000000e+02,7.539527106000000201e-01
5.000000000000000000e+06,3.000000000000000000e+02,3.000000000000000000e+02,7.449814066000000068e-01
1.000000000000000000e+07,3.000000000000000000e+02,3.000000000000000000e+02,7.263670304999999550e-01
