# pressure,temperature,molkg
1.000000000000000000e+00,6.000000000000000000e+02,6.000000000000000000e+02,3.281600000000000056e-06
5.000000000000000000e+00,6.000000000000000000e+02,6.000000000000000000e+02,1.752250000000000037e-05
1.000000000000000000e+01,6.000000000000000000e+02,6.000000000000000000e+02,3.145380000000000029e-05
5.000000000000000000e+01,6.000000000000000000e+02,6.000000000000000000e+02,1.635227000000000056e-04
1.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,3.286553000000000109e-04
5.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,1.662594400000000014e-03
1.000000000000000000e+03,6.000000000000000000e+02,6.000000000000000000e+02,3.354289700000000121e-03
5.000000000000000000e+03,6.000000000000000000e+02,6.000000000000000000e+02,1.680714369999999902e-02
1.000000000000000000e+04,6.000000000000000000e+02,6.000000000000000000e+02,3.290053960000000055e-02
5.000000000000000000e+04,6.000000000000000000e+02,6.000000000000000000e+02,1.446041332000000124e-01
1.000000000000000000e+05,6.000000000000000000e+02,6.000000000000000000e+02,2.452325153000000091e-01
5.000000000000000000e+05,6.000000000000000000e+02,6.000000000000000000e+02,5.175229613999999811e-01
1.000000000000000000e+06,6.000000000000000000e+02,6.000000000000000000e+02,5.932428291000000353e-01
5.000000000000000000e+06,6.000000000000000000e+02,6.000000000000000000e+02,6.622882334999999898e-01
1.000000000000000000e+07,6.000000000000000000e+02,6.000000000000000000e+02,6.722586915999999579e-01
5.000000000000000000e+07,6.000000000000000000e+02,6.000000000000000000e+02,6.890025561999999493e-01
1.000000000000000000e+08,6.000000000000000000e+02,6.000000000000000000e+02,6.926421902999999602e-01
