# pressure,temperature,molkg
1.000000000000000021e-02,5.000000000000000000e+02,5.000000000000000000e+02,4.967164799999999880e-03
5.000000000000000278e-02,5.000000000000000000e+02,5.000000000000000000e+02,2.535193269999999957e-02
1.000000000000000056e-01,5.000000000000000000e+02,5.000000000000000000e+02,5.105248889999999817e-02
5.000000000000000000e-01,5.000000000000000000e+02,5.000000000000000000e+02,2.292702594999999899e-01
1.000000000000000000e+00,5.000000000000000000e+02,5.000000000000000000e+02,3.785618165999999896e-01
5.000000000000000000e+00,5.000000000000000000e+02,5.000000000000000000e+02,6.108819510999999869e-01
1.000000000000000000e+01,5.000000000000000000e+02,5.000000000000000000e+02,6.519630841000000343e-01
5.000000000000000000e+01,5.000000000000000000e+02,5.000000000000000000e+02,6.849472116999999471e-01
1.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,6.888594352000000365e-01
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,6.926780093000000083e-01
1.000000000000000000e+03,5.000000000000000000e+02,5.000000000000000000e+02,6.929708145999999847e-01
5.000000000000000000e+03,5.000000000000000000e+02,5.000000000000000000e+02,6.933854106000000295e-01
1.000000000000000000e+04,5.000000000000000000e+02,5.000000000000000000e+02,6.934555624999999557e-01
5.000000000000000000e+04,5.000000000000000000e+02,5.000000000000000000e+02,6.934567080000000328e-01
1.000000000000000000e+05,5.000000000000000000e+02,5.000000000000000000e+02,6.934393402999999845e-01
5.000000000000000000e+05,5.000000000000000000e+02,5.000000000000000000e+02,6.934511045000000262e-01
1.000000000000000000e+06,5.000000000000000000e+02,5.000000000000000000e+02,6.934484110999999951e-01
5.000000000000000000e+06,5.000000000000000000e+02,5.000000000000000000e+02,6.934232728000000456e-01
1.000000000000000000e+07,5.000000000000000000e+02,5.000000000000000000e+02,6.934810103999999864e-01
5.000000000000000000e+07,5.000000000000000000e+02,5.000000000000000000e+02,6.939147077999999746e-01
1.000000000000000000e+08,5.000000000000000000e+02,5.000000000000000000e+02,7.047004265999999850e-01
