# pressure,temperature,molkg
1.000000000000000021e-02,5.000000000000000000e+02,5.000000000000000000e+02,1.207400000000000078e-06
5.000000000000000278e-02,5.000000000000000000e+02,5.000000000000000000e+02,4.550899999999999915e-06
1.000000000000000056e-01,5.000000000000000000e+02,5.000000000000000000e+02,8.761300000000000294e-06
5.000000000000000000e-01,5.000000000000000000e+02,5.000000000000000000e+02,4.965740000000000334e-05
1.000000000000000000e+00,5.000000000000000000e+02,5.000000000000000000e+02,1.004603000000000044e-04
5.000000000000000000e+00,5.000000000000000000e+02,5.000000000000000000e+02,5.246844000000000074e-04
1.000000000000000000e+01,5.000000000000000000e+02,5.000000000000000000e+02,1.047418399999999966e-03
5.000000000000000000e+01,5.000000000000000000e+02,5.000000000000000000e+02,5.398137800000000174e-03
1.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,1.071847700000000056e-02
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,5.139752119999999730e-02
1.000000000000000000e+03,5.000000000000000000e+02,5.000000000000000000e+02,9.693017449999999369e-02
5.000000000000000000e+03,5.000000000000000000e+02,5.000000000000000000e+02,3.304806299999999974e-01
1.000000000000000000e+04,5.000000000000000000e+02,5.000000000000000000e+02,4.540618791000000098e-01
5.000000000000000000e+04,5.000000000000000000e+02,5.000000000000000000e+02,6.300048821999999493e-01
1.000000000000000000e+05,5.000000000000000000e+02,5.000000000000000000e+02,6.606349577000000250e-01
5.000000000000000000e+05,5.000000000000000000e+02,5.000000000000000000e+02,6.862163546999999753e-01
1.000000000000000000e+06,5.000000000000000000e+02,5.000000000000000000e+02,6.895516049000000036e-01
5.000000000000000000e+06,5.000000000000000000e+02,5.000000000000000000e+02,6.915102242999999760e-01
1.000000000000000000e+07,5.000000000000000000e+02,5.000000000000000000e+02,6.918266818999999623e-01
5.000000000000000000e+07,5.000000000000000000e+02,5.000000000000000000e+02,6.936403847000000011e-01
1.000000000000000000e+08,5.000000000000000000e+02,5.000000000000000000e+02,6.957815971999999904e-01
