     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3178272732E-02    0.9114650312E-03
    0.3000000000E+01    0.9426335961E-02    0.2706877107E-02
    0.5000000000E+01    0.1553395073E-01    0.4466662631E-02
    0.7000000000E+01    0.2150594699E-01    0.6192045832E-02
    0.9000000000E+01    0.2734693412E-01    0.7884193873E-02
    0.1100000000E+02    0.3306131338E-01    0.9544220142E-02
    0.1300000000E+02    0.3865328959E-01    0.1117318731E-01
    0.1500000000E+02    0.4412688197E-01    0.1277211020E-01
    0.1700000000E+02    0.4948593427E-01    0.1434195842E-01
    0.1900000000E+02    0.5473412432E-01    0.1588365890E-01
    0.2100000000E+02    0.5987497284E-01    0.1739809817E-01
    0.2300000000E+02    0.6491185182E-01    0.1888612459E-01
    0.2500000000E+02    0.6984799228E-01    0.2034855034E-01
    0.2700000000E+02    0.7468649156E-01    0.2178615335E-01
    0.2900000000E+02    0.7943032024E-01    0.2319967913E-01
    0.3100000000E+02    0.8408232852E-01    0.2458984236E-01
    0.3300000000E+02    0.8864525230E-01    0.2595732856E-01
    0.3500000000E+02    0.9312171886E-01    0.2730279552E-01
    0.3700000000E+02    0.9751425222E-01    0.2862687470E-01
    0.3900000000E+02    0.1018252782E+00    0.2993017255E-01
    0.4100000000E+02    0.1060571290E+00    0.3121327174E-01
    0.4300000000E+02    0.1102120480E+00    0.3247673230E-01
    0.4500000000E+02    0.1142921938E+00    0.3372109275E-01
    0.4700000000E+02    0.1182996440E+00    0.3494687109E-01
    0.4900000000E+02    0.1222363992E+00    0.3615456583E-01
    0.1000000000E+02    0.3021968245E-01    0.8718154658E-02
    0.3000000000E+02    0.8176762833E-01    0.2389763755E-01
    0.5000000000E+02    0.1241788713E+00    0.3675178250E-01
    0.7000000000E+02    0.1597500350E+00    0.4785445928E-01
    0.9000000000E+02    0.1900622071E+00    0.5759834177E-01
    0.1100000000E+03    0.2162400988E+00    0.6626160306E-01
    0.1300000000E+03    0.2391060815E+00    0.7404719439E-01
    0.1500000000E+03    0.2592757129E+00    0.8110699002E-01
    0.1700000000E+03    0.2772191496E+00    0.8755717979E-01
    0.1900000000E+03    0.2933018692E+00    0.9348839531E-01
    0.2100000000E+03    0.3078124066E+00    0.9897255681E-01
    0.2300000000E+03    0.3209816976E+00    0.1040676161E+00
    0.2500000000E+03    0.3329968520E+00    0.1088209131E+00
    0.2700000000E+03    0.3440111444E+00    0.1132715987E+00
    0.2900000000E+03    0.3541513837E+00    0.1174524122E+00
    0.3100000000E+03    0.3635234302E+00    0.1213910086E+00
    0.3300000000E+03    0.3722163839E+00    0.1251109619E+00
