     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.4231761111E-02    0.7804193354E-03
    0.3000000000E+01    0.1251638333E-01    0.2312870140E-02
    0.5000000000E+01    0.2057093812E-01    0.3808841441E-02
    0.7000000000E+01    0.2840508427E-01    0.5269895011E-02
    0.9000000000E+01    0.3602794457E-01    0.6697503374E-02
    0.1100000000E+02    0.4344814248E-01    0.8093056050E-02
    0.1300000000E+02    0.5067383594E-01    0.9457865281E-02
    0.1500000000E+02    0.5771274839E-01    0.1079317129E-01
    0.1700000000E+02    0.6457219734E-01    0.1210014714E-01
    0.1900000000E+02    0.7125912077E-01    0.1337990317E-01
    0.2100000000E+02    0.7778010143E-01    0.1463349109E-01
    0.2300000000E+02    0.8414138937E-01    0.1586190784E-01
    0.2500000000E+02    0.9034892267E-01    0.1706609902E-01
    0.2700000000E+02    0.9640834678E-01    0.1824696218E-01
    0.2900000000E+02    0.1023250323E+00    0.1940534979E-01
    0.3100000000E+02    0.1081040915E+00    0.2054207204E-01
    0.3300000000E+02    0.1137503939E+00    0.2165789939E-01
    0.3500000000E+02    0.1192685803E+00    0.2275356501E-01
    0.3700000000E+02    0.1246630762E+00    0.2382976694E-01
    0.3900000000E+02    0.1299381040E+00    0.2488717021E-01
    0.4100000000E+02    0.1350976949E+00    0.2592640875E-01
    0.4300000000E+02    0.1401456994E+00    0.2694808716E-01
    0.4500000000E+02    0.1450857973E+00    0.2795278238E-01
    0.4700000000E+02    0.1499215070E+00    0.2894104530E-01
    0.4900000000E+02    0.1546561947E+00    0.2991340214E-01
    0.1000000000E+02    0.3976285591E-01    0.7399202910E-02
    0.3000000000E+02    0.1052314553E+00    0.1997637003E-01
    0.5000000000E+02    0.1569866674E+00    0.3039377384E-01
    0.7000000000E+02    0.1990067982E+00    0.3927731562E-01
    0.9000000000E+02    0.2338594014E+00    0.4702523643E-01
    0.1100000000E+03    0.2632767336E+00    0.5390299185E-01
    0.1300000000E+03    0.2884706021E+00    0.6009448971E-01
    0.1500000000E+03    0.3103146668E+00    0.6573137497E-01
    0.1700000000E+03    0.3294550497E+00    0.7091057120E-01
    0.1900000000E+03    0.3463801380E+00    0.7570521163E-01
    0.2100000000E+03    0.3614661364E+00    0.8017168552E-01
    0.2300000000E+03    0.3750076674E+00    0.8435431579E-01
    0.2500000000E+03    0.3872388536E+00    0.8828854528E-01
    0.2700000000E+03    0.3983481690E+00    0.9200315739E-01
    0.2900000000E+03    0.4084891089E+00    0.9552185553E-01
    0.3100000000E+03    0.4177879935E+00    0.9886440757E-01
    0.3300000000E+03    0.4263497643E+00    0.1020474889E+00
    0.3500000000E+03    0.4342623539E+00    0.1050853132E+00
    0.3700000000E+03    0.4416000218E+00    0.1079901108E+00
    0.3900000000E+03    0.4484259322E+00    0.1107724961E+00
    0.4100000000E+03    0.4547941674E+00    0.1134417541E+00
    0.4300000000E+03    0.4607513166E+00    0.1160060646E+00
    0.4500000000E+03    0.4663377408E+00    0.1184726811E+00
    0.4700000000E+03    0.4715885891E+00    0.1208480742E+00
    0.4900000000E+03    0.4765346205E+00    0.1231380477E+00
    0.1000000000E+03    0.2491621311E+00    0.5055989723E-01
    0.3000000000E+03    0.4132368053E+00    0.9721404337E-01
    0.5000000000E+03    0.4789019095E+00    0.1242526569E+00
    0.7000000000E+03    0.5153541756E+00    0.1431006710E+00
    0.9000000000E+03    0.5389367520E+00    0.1572205786E+00
    0.1100000000E+04    0.5556214974E+00    0.1682492065E+00
    0.1300000000E+04    0.5681414968E+00    0.1771157478E+00
    0.1500000000E+04    0.5779362331E+00    0.1844015611E+00
    0.1700000000E+04    0.5858409183E+00    0.1904935244E+00
    0.1900000000E+04    0.5923758155E+00    0.1956606493E+00
    0.2100000000E+04    0.5978831249E+00    0.2000963845E+00
    0.2300000000E+04    0.6025978339E+00    0.2039436461E+00
    0.2500000000E+04    0.6066870508E+00    0.2073104062E+00
    0.2700000000E+04    0.6102731062E+00    0.2102797994E+00
    0.2900000000E+04    0.6134477636E+00    0.2129168925E+00
    0.3100000000E+04    0.6162813068E+00    0.2152733456E+00
    0.3300000000E+04    0.6188285465E+00    0.2173906955E+00
    0.3500000000E+04    0.6211329035E+00    0.2193027183E+00
    0.3700000000E+04    0.6232292556E+00    0.2210371582E+00
    0.3900000000E+04    0.6251459641E+00    0.2226170140E+00
    0.4100000000E+04    0.6269063462E+00    0.2240615095E+00
    0.4300000000E+04    0.6285297621E+00    0.2253868353E+00
    0.4500000000E+04    0.6300324306E+00    0.2266067226E+00
    0.4700000000E+04    0.6314280491E+00    0.2277328911E+00
    0.4900000000E+04    0.6327282713E+00    0.2287754031E+00
    0.1000000000E+04    0.5479272798E+00    0.1630524127E+00
    0.3000000000E+04    0.6149034413E+00    0.2141273971E+00
    0.5000000000E+04    0.6333457853E+00    0.2292680497E+00
    0.7000000000E+04    0.6424973429E+00    0.2363197262E+00
    0.9000000000E+04    0.6481079350E+00    0.2403147012E+00
    0.1100000000E+05    0.6519566476E+00    0.2428462643E+00
    0.1300000000E+05    0.6547887526E+00    0.2445718992E+00
    0.1500000000E+05    0.6569755619E+00    0.2458102022E+00
    0.1700000000E+05    0.6587244334E+00    0.2467333663E+00
    0.1900000000E+05    0.6601609769E+00    0.2474421576E+00
    0.2100000000E+05    0.6613660767E+00    0.2479992310E+00
    0.2300000000E+05    0.6623943604E+00    0.2484454547E+00
    0.2500000000E+05    0.6632841621E+00    0.2488085409E+00
    0.2700000000E+05    0.6640632413E+00    0.2491078937E+00
    0.2900000000E+05    0.6647522354E+00    0.2493574722E+00
    0.3100000000E+05    0.6653668331E+00    0.2495675522E+00
    0.3300000000E+05    0.6659191925E+00    0.2497458506E+00
    0.3500000000E+05    0.6664188934E+00    0.2498982639E+00
    0.3700000000E+05    0.6668735958E+00    0.2500293671E+00
    0.3900000000E+05    0.6672895043E+00    0.2501427583E+00
    0.4100000000E+05    0.6676717025E+00    0.2502413018E+00
    0.4300000000E+05    0.6680243992E+00    0.2503273027E+00
    0.4500000000E+05    0.6683511114E+00    0.2504026343E+00
    0.4700000000E+05    0.6686548026E+00    0.2504688326E+00
    0.4900000000E+05    0.6689379898E+00    0.2505271675E+00
    0.1000000000E+05    0.6501931065E+00    0.2417106399E+00
    0.3000000000E+05    0.6650680041E+00    0.2494669173E+00
    0.5000000000E+05    0.6690725794E+00    0.2505537237E+00
