     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.2700000000E+03    0.4973714995E+00    0.4348943187E-01
    0.2900000000E+03    0.5061964302E+00    0.4554382217E-01
    0.3100000000E+03    0.5141579100E+00    0.4754684640E-01
    0.3300000000E+03    0.5213784291E+00    0.4950239291E-01
    0.3500000000E+03    0.5279582271E+00    0.5141367531E-01
    0.3700000000E+03    0.5339801399E+00    0.5328339203E-01
    0.3900000000E+03    0.5395132310E+00    0.5511384266E-01
    0.4100000000E+03    0.5446155478E+00    0.5690701386E-01
    0.4300000000E+03    0.5493362410E+00    0.5866464372E-01
    0.4500000000E+03    0.5537172113E+00    0.6038827045E-01
    0.4700000000E+03    0.5577944032E+00    0.6207926965E-01
    0.4900000000E+03    0.5615988305E+00    0.6373888322E-01
    0.1000000000E+03    0.3491446013E+00    0.2269625852E-01
    0.3000000000E+03    0.5102768572E+00    0.4655149397E-01
    0.5000000000E+03    0.5634073063E+00    0.6455727757E-01
    0.7000000000E+03    0.5902267809E+00    0.7951001076E-01
    0.9000000000E+03    0.6065181508E+00    0.9222561821E-01
    0.1100000000E+04    0.6175137374E+00    0.1031875048E+00
    0.1300000000E+04    0.6254600441E+00    0.1127374282E+00
    0.1500000000E+04    0.6314852941E+00    0.1211313290E+00
    0.1700000000E+04    0.6362196955E+00    0.1285663361E+00
    0.1900000000E+04    0.6400435767E+00    0.1351971393E+00
    0.2100000000E+04    0.6432003940E+00    0.1411469183E+00
    0.2300000000E+04    0.6458533992E+00    0.1465149904E+00
    0.2500000000E+04    0.6481162574E+00    0.1513823165E+00
    0.2700000000E+04    0.6500706075E+00    0.1558155459E+00
    0.2900000000E+04    0.6517766388E+00    0.1598700371E+00
    0.3100000000E+04    0.6532797268E+00    0.1635921459E+00
    0.3300000000E+04    0.6546147438E+00    0.1670209797E+00
    0.3500000000E+04    0.6558089438E+00    0.1701897574E+00
    0.3700000000E+04    0.6568839434E+00    0.1731268750E+00
    0.3900000000E+04    0.6578571140E+00    0.1758567491E+00
    0.4100000000E+04    0.6587425795E+00    0.1784004885E+00
    0.4300000000E+04    0.6595519447E+00    0.1807764352E+00
    0.4500000000E+04    0.6602948355E+00    0.1830006027E+00
    0.4700000000E+04    0.6609793056E+00    0.1850870335E+00
    0.4900000000E+04    0.6616121460E+00    0.1870480926E+00
    0.1000000000E+04    0.6124994010E+00    0.9790197352E-01
    0.3000000000E+04    0.6525511642E+00    0.1617700428E+00
    0.5000000000E+04    0.6619110421E+00    0.1879850740E+00
    0.7000000000E+04    0.6662092001E+00    0.2022254661E+00
    0.9000000000E+04    0.6687128816E+00    0.2111580721E+00
    0.1100000000E+05    0.6703662338E+00    0.2172784841E+00
    0.1300000000E+05    0.6715467203E+00    0.2217309316E+00
    0.1500000000E+05    0.6724358158E+00    0.2251135692E+00
    0.1700000000E+05    0.6731319820E+00    0.2277693718E+00
    0.1900000000E+05    0.6736934361E+00    0.2299090306E+00
    0.2100000000E+05    0.6741568925E+00    0.2316690849E+00
    0.2300000000E+05    0.6745466980E+00    0.2331418853E+00
    0.2500000000E+05    0.6748796618E+00    0.2343921197E+00
    0.2700000000E+05    0.6751677790E+00    0.2354664415E+00
    0.2900000000E+05    0.6754198494E+00    0.2363993398E+00
    0.3100000000E+05    0.6756424816E+00    0.2372168583E+00
    0.3300000000E+05    0.6758407396E+00    0.2379390286E+00
    0.3500000000E+05    0.6760185723E+00    0.2385815086E+00
    0.3700000000E+05    0.6761791068E+00    0.2391567135E+00
    0.3900000000E+05    0.6763248530E+00    0.2396746129E+00
    0.4100000000E+05    0.6764578500E+00    0.2401433039E+00
    0.4300000000E+05    0.6765797724E+00    0.2405694306E+00
    0.4500000000E+05    0.6766920091E+00    0.2409584957E+00
    0.4700000000E+05    0.6767957220E+00    0.2413150951E+00
    0.4900000000E+05    0.6768918911E+00    0.2416430970E+00
    0.1000000000E+05    0.6696154392E+00    0.2144800550E+00
    0.3000000000E+05    0.6755344984E+00    0.2368211509E+00
    0.5000000000E+05    0.6769374119E+00    0.2417974185E+00
    0.7000000000E+05    0.6776007594E+00    0.2439661388E+00
    0.9000000000E+05    0.6779974539E+00    0.2451733933E+00
    0.1100000000E+06    0.6782655557E+00    0.2459394179E+00
    0.1300000000E+06    0.6784609701E+00    0.2464671023E+00
    0.1500000000E+06    0.6786109181E+00    0.2468517592E+00
    0.1700000000E+06    0.6787303478E+00    0.2471440027E+00
    0.1900000000E+06    0.6788281982E+00    0.2473731667E+00
    0.2100000000E+06    0.6789101663E+00    0.2475574069E+00
    0.2300000000E+06    0.6789800680E+00    0.2477085524E+00
    0.2500000000E+06    0.6790405622E+00    0.2478346350E+00
    0.2700000000E+06    0.6790935632E+00    0.2479412961E+00
    0.2900000000E+06    0.6791404870E+00    0.2480326121E+00
    0.3100000000E+06    0.6791824054E+00    0.2481116004E+00
    0.3300000000E+06    0.6792201459E+00    0.2481805414E+00
    0.3500000000E+06    0.6792543584E+00    0.2482411898E+00
    0.3700000000E+06    0.6792855610E+00    0.2482949172E+00
    0.3900000000E+06    0.6793141723E+00    0.2483428111E+00
    0.4100000000E+06    0.6793405346E+00    0.2483857443E+00
    0.4300000000E+06    0.6793649304E+00    0.2484244254E+00
    0.4500000000E+06    0.6793875957E+00    0.2484594354E+00
    0.4700000000E+06    0.6794087289E+00    0.2484912550E+00
    0.4900000000E+06    0.6794284981E+00    0.2485202855E+00
    0.1000000000E+06    0.6781430904E+00    0.2455951112E+00
    0.3000000000E+06    0.6791620153E+00    0.2480734903E+00
    0.5000000000E+06    0.6794379171E+00    0.2485338624E+00
    0.7000000000E+06    0.6795806305E+00    0.2487182456E+00
    0.9000000000E+06    0.6796726697E+00    0.2488141288E+00
    0.1100000000E+07    0.6797392461E+00    0.2488711804E+00
    0.1300000000E+07    0.6797909257E+00    0.2489080064E+00
    0.1500000000E+07    0.6798330017E+00    0.2489330788E+00
    0.1700000000E+07    0.6798684529E+00    0.2489507790E+00
    0.1900000000E+07    0.6798990997E+00    0.2489635876E+00
    0.2100000000E+07    0.6799261261E+00    0.2489730067E+00
    0.2300000000E+07    0.6799503395E+00    0.2489799955E+00
    0.2500000000E+07    0.6799723123E+00    0.2489851927E+00
    0.2700000000E+07    0.6799924634E+00    0.2489890385E+00
    0.2900000000E+07    0.6800111075E+00    0.2489918454E+00
    0.3100000000E+07    0.6800284862E+00    0.2489938404E+00
    0.3300000000E+07    0.6800447888E+00    0.2489951921E+00
    0.3500000000E+07    0.6800601660E+00    0.2489960279E+00
    0.3700000000E+07    0.6800747395E+00    0.2489964457E+00
    0.3900000000E+07    0.6800886089E+00    0.2489965217E+00
    0.4100000000E+07    0.6801018566E+00    0.2489963161E+00
    0.4300000000E+07    0.6801145516E+00    0.2489958769E+00
    0.4500000000E+07    0.6801267522E+00    0.2489952426E+00
    0.4700000000E+07    0.6801385078E+00    0.2489944446E+00
    0.4900000000E+07    0.6801498610E+00    0.2489935086E+00
    0.1000000000E+07    0.6797082993E+00    0.2488459869E+00
    0.3000000000E+07    0.6800199422E+00    0.2489929327E+00
    0.5000000000E+07    0.6801553984E+00    0.2489929957E+00
    0.7000000000E+07    0.6802517812E+00    0.2489790955E+00
    0.9000000000E+07    0.6803307794E+00    0.2489625217E+00
    0.1100000000E+08    0.6803997882E+00    0.2489456197E+00
    0.1300000000E+08    0.6804622143E+00    0.2489290292E+00
    0.1500000000E+08    0.6805199160E+00    0.2489129290E+00
    0.1700000000E+08    0.6805740249E+00    0.2488973504E+00
    0.1900000000E+08    0.6806252852E+00    0.2488822744E+00
    0.2100000000E+08    0.6806742153E+00    0.2488676659E+00
    0.2300000000E+08    0.6807211923E+00    0.2488534863E+00
    0.2500000000E+08    0.6807665005E+00    0.2488396986E+00
    0.2700000000E+08    0.6808103602E+00    0.2488262689E+00
    0.2900000000E+08    0.6808529462E+00    0.2488131670E+00
    0.3100000000E+08    0.6808944002E+00    0.2488003660E+00
    0.3300000000E+08    0.6809348384E+00    0.2487878419E+00
    0.3500000000E+08    0.6809743581E+00    0.2487755739E+00
    0.3700000000E+08    0.6810130413E+00    0.2487635432E+00
    0.3900000000E+08    0.6810509583E+00    0.2487517331E+00
    0.4100000000E+08    0.6810881696E+00    0.2487401289E+00
    0.4300000000E+08    0.6811247278E+00    0.2487287173E+00
    0.4500000000E+08    0.6811606792E+00    0.2487174864E+00
    0.4700000000E+08    0.6811960644E+00    0.2487064253E+00
    0.4900000000E+08    0.6812309197E+00    0.2486955244E+00
    0.1000000000E+08    0.6803662677E+00    0.2489540543E+00
    0.3000000000E+08    0.6808738069E+00    0.2488067304E+00
    0.5000000000E+08    0.6812481588E+00    0.2486901312E+00
    0.7000000000E+08    0.6815714501E+00    0.2485888983E+00
    0.9000000000E+08    0.6818645766E+00    0.2484971258E+00
    0.1100000000E+09    0.6821368798E+00    0.2484119645E+00
    0.1300000000E+09    0.6823935605E+00    0.2483317834E+00
    0.1500000000E+09    0.6826378914E+00    0.2482555434E+00
    0.1700000000E+09    0.6828721019E+00    0.2481825325E+00
    0.1900000000E+09    0.6830977976E+00    0.2481122363E+00
    0.2100000000E+09    0.6833161835E+00    0.2480442685E+00
    0.2300000000E+09    0.6835281938E+00    0.2479783295E+00
    0.2500000000E+09    0.6837345710E+00    0.2479141809E+00
    0.2700000000E+09    0.6839359183E+00    0.2478516296E+00
    0.2900000000E+09    0.6841327334E+00    0.2477905161E+00
    0.3100000000E+09    0.6843254340E+00    0.2477307067E+00
    0.3300000000E+09    0.6845143744E+00    0.2476720881E+00
    0.3500000000E+09    0.6846998586E+00    0.2476145631E+00
    0.3700000000E+09    0.6848821501E+00    0.2475580476E+00
    0.3900000000E+09    0.6850614791E+00    0.2475024681E+00
    0.4100000000E+09    0.6852380480E+00    0.2474477602E+00
    0.4300000000E+09    0.6854120364E+00    0.2473938665E+00
    0.4500000000E+09    0.6855836043E+00    0.2473407361E+00
    0.4700000000E+09    0.6857528950E+00    0.2472883235E+00
    0.4900000000E+09    0.6859200378E+00    0.2472365875E+00
    0.1000000000E+09    0.6820029451E+00    0.2484538392E+00
