     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.2121824592E-02    0.1042793123E-02
    0.3000000000E+01    0.6310469351E-02    0.3103414455E-02
    0.5000000000E+01    0.1042741828E-01    0.5131477773E-02
    0.7000000000E+01    0.1447458150E-01    0.7127829734E-02
    0.9000000000E+01    0.1845380116E-01    0.9093286748E-02
    0.1100000000E+02    0.2236685447E-01    0.1102863633E-01
    0.1300000000E+02    0.2621545649E-01    0.1293463837E-01
    0.1500000000E+02    0.3000126290E-01    0.1481202636E-01
    0.1700000000E+02    0.3372587251E-01    0.1666150855E-01
    0.1900000000E+02    0.3739082969E-01    0.1848376900E-01
    0.2100000000E+02    0.4099762670E-01    0.2027946866E-01
    0.2300000000E+02    0.4454770586E-01    0.2204924631E-01
    0.2500000000E+02    0.4804246164E-01    0.2379371955E-01
    0.2700000000E+02    0.5148324261E-01    0.2551348560E-01
    0.2900000000E+02    0.5487135335E-01    0.2720912222E-01
    0.3100000000E+02    0.5820805624E-01    0.2888118845E-01
    0.3300000000E+02    0.6149457310E-01    0.3053022544E-01
    0.3500000000E+02    0.6473208691E-01    0.3215675708E-01
    0.3700000000E+02    0.6792174323E-01    0.3376129077E-01
    0.3900000000E+02    0.7106465180E-01    0.3534431804E-01
    0.4100000000E+02    0.7416188782E-01    0.3690631518E-01
    0.4300000000E+02    0.7721449337E-01    0.3844774381E-01
    0.4500000000E+02    0.8022347862E-01    0.3996905151E-01
    0.4700000000E+02    0.8318982312E-01    0.4147067230E-01
    0.4900000000E+02    0.8611447688E-01    0.4295302719E-01
    0.1000000000E+02    0.2041848999E-01    0.1006467684E-01
    0.3000000000E+02    0.5654605348E-01    0.2804806740E-01
    0.5000000000E+02    0.8756145882E-01    0.4368710804E-01
    0.7000000000E+02    0.1145227475E+00    0.5745055987E-01
    0.9000000000E+02    0.1382119456E+00    0.6968540466E-01
    0.1100000000E+03    0.1592198468E+00    0.8065448368E-01
    0.1300000000E+03    0.1780013153E+00    0.9056093901E-01
    0.1500000000E+03    0.1949124187E+00    0.9956456066E-01
    0.1700000000E+03    0.2102359983E+00    0.1077930065E+00
    0.1900000000E+03    0.2241996723E+00    0.1153496816E+00
    0.2100000000E+03    0.2369887658E+00    0.1223193847E+00
    0.2300000000E+03    0.2487557602E+00    0.1287724304E+00
    0.2500000000E+03    0.2596273114E+00    0.1347677077E+00
    0.2700000000E+03    0.2697095362E+00    0.1403549838E+00
    0.2900000000E+03    0.2790920467E+00    0.1455766631E+00
    0.3100000000E+03    0.2878510669E+00    0.1504691475E+00
    0.3300000000E+03    0.2960518659E+00    0.1550639004E+00
    0.3500000000E+03    0.3037506760E+00    0.1593882869E+00
    0.3700000000E+03    0.3109962211E+00    0.1634662452E+00
    0.3900000000E+03    0.3178309423E+00    0.1673188268E+00
    0.4100000000E+03    0.3242919905E+00    0.1709646356E+00
    0.4300000000E+03    0.3304120354E+00    0.1744201870E+00
    0.4500000000E+03    0.3362199296E+00    0.1777002040E+00
    0.4700000000E+03    0.3417412575E+00    0.1808178636E+00
    0.4900000000E+03    0.3469987913E+00    0.1837850014E+00
    0.1000000000E+03    0.1490199476E+00    0.7531429154E-01
    0.3000000000E+03    0.2835451817E+00    0.1480619832E+00
    0.5000000000E+03    0.3495350778E+00    0.1852154998E+00
    0.7000000000E+03    0.3903629523E+00    0.2080310992E+00
    0.9000000000E+03    0.4188209485E+00    0.2234123556E+00
    0.1100000000E+04    0.4401442485E+00    0.2344003555E+00
    0.1300000000E+04    0.4569132801E+00    0.2425710504E+00
    0.1500000000E+04    0.4705641215E+00    0.2488293734E+00
    0.1700000000E+04    0.4819676202E+00    0.2537335382E+00
    0.1900000000E+04    0.4916867535E+00    0.2576467626E+00
    0.2100000000E+04    0.5001039529E+00    0.2608154251E+00
    0.2300000000E+04    0.5074894664E+00    0.2634123443E+00
    0.2500000000E+04    0.5140405163E+00    0.2655621401E+00
    0.2700000000E+04    0.5199049338E+00    0.2673567920E+00
    0.2900000000E+04    0.5251960577E+00    0.2688655514E+00
    0.3100000000E+04    0.5300024754E+00    0.2701414625E+00
    0.3300000000E+04    0.5343945928E+00    0.2712257718E+00
    0.3500000000E+04    0.5384291867E+00    0.2721509804E+00
    0.3700000000E+04    0.5421526338E+00    0.2729430028E+00
    0.3900000000E+04    0.5456032490E+00    0.2736227214E+00
    0.4100000000E+04    0.5488130102E+00    0.2742071249E+00
    0.4300000000E+04    0.5518088507E+00    0.2747101536E+00
    0.4500000000E+04    0.5546136430E+00    0.2751433369E+00
    0.4700000000E+04    0.5572469568E+00    0.2755162785E+00
    0.4900000000E+04    0.5597256505E+00    0.2758370313E+00
    0.1000000000E+04    0.4301757610E+00    0.2293355090E+00
    0.3000000000E+04    0.5276550895E+00    0.2695297996E+00
    0.5000000000E+04    0.5609116586E+00    0.2759800022E+00
    0.7000000000E+04    0.5792182738E+00    0.2772935786E+00
    0.9000000000E+04    0.5912178983E+00    0.2772019659E+00
    0.1100000000E+05    0.5998562353E+00    0.2766451934E+00
    0.1300000000E+05    0.6064532186E+00    0.2759345235E+00
    0.1500000000E+05    0.6117011153E+00    0.2751886500E+00
    0.1700000000E+05    0.6160027606E+00    0.2744558719E+00
    0.1900000000E+05    0.6196106396E+00    0.2737557363E+00
    0.2100000000E+05    0.6226921061E+00    0.2730952108E+00
    0.2300000000E+05    0.6253630463E+00    0.2724755654E+00
    0.2500000000E+05    0.6277065815E+00    0.2718954925E+00
    0.2700000000E+05    0.6297840830E+00    0.2713525849E+00
    0.2900000000E+05    0.6316419759E+00    0.2708440515E+00
    0.3100000000E+05    0.6333161112E+00    0.2703670647E+00
    0.3300000000E+05    0.6348346699E+00    0.2699189243E+00
    0.3500000000E+05    0.6362201491E+00    0.2694971279E+00
    0.3700000000E+05    0.6374907539E+00    0.2690993934E+00
    0.3900000000E+05    0.6386613946E+00    0.2687236586E+00
    0.4100000000E+05    0.6397444141E+00    0.2683680678E+00
    0.4300000000E+05    0.6407501294E+00    0.2680309555E+00
    0.4500000000E+05    0.6416872389E+00    0.2677108273E+00
    0.4700000000E+05    0.6425631346E+00    0.2674063415E+00
    0.4900000000E+05    0.6433841434E+00    0.2671162923E+00
    0.1000000000E+05    0.5958535984E+00    0.2769552614E+00
    0.3000000000E+05    0.6325000990E+00    0.2706017877E+00
    0.5000000000E+05    0.6437757986E+00    0.2669763380E+00
    0.7000000000E+05    0.6497255223E+00    0.2647223392E+00
    0.9000000000E+05    0.6535307037E+00    0.2631522877E+00
    0.1100000000E+06    0.6562258460E+00    0.2619778582E+00
    0.1300000000E+06    0.6582604556E+00    0.2610562223E+00
    0.1500000000E+06    0.6598650958E+00    0.2603077012E+00
    0.1700000000E+06    0.6611716691E+00    0.2596838988E+00
    0.1900000000E+06    0.6622617407E+00    0.2591534942E+00
    0.2100000000E+06    0.6631887840E+00    0.2586951982E+00
    0.2300000000E+06    0.6639894912E+00    0.2582939633E+00
    0.2500000000E+06    0.6646899790E+00    0.2579388099E+00
    0.2700000000E+06    0.6653094038E+00    0.2576215115E+00
    0.2900000000E+06    0.6658621744E+00    0.2573357656E+00
    0.3100000000E+06    0.6663593628E+00    0.2570766502E+00
    0.3300000000E+06    0.6668096343E+00    0.2568402575E+00
    0.3500000000E+06    0.6672198796E+00    0.2566234397E+00
    0.3700000000E+06    0.6675956556E+00    0.2564236288E+00
    0.3900000000E+06    0.6679414996E+00    0.2562387058E+00
    0.4100000000E+06    0.6682611569E+00    0.2560669045E+00
    0.4300000000E+06    0.6685577503E+00    0.2559067394E+00
    0.4500000000E+06    0.6688339066E+00    0.2557569506E+00
    0.4700000000E+06    0.6690918534E+00    0.2556164616E+00
    0.4900000000E+06    0.6693334936E+00    0.2554843464E+00
    0.1000000000E+06    0.6549814959E+00    0.2625266080E+00
    0.3000000000E+06    0.6661171270E+00    0.2572031437E+00
    0.5000000000E+06    0.6694487193E+00    0.2554211741E+00
    0.7000000000E+06    0.6711960071E+00    0.2544493708E+00
    0.9000000000E+06    0.6723113469E+00    0.2538152658E+00
    0.1100000000E+07    0.6731009691E+00    0.2533597542E+00
    0.1300000000E+07    0.6736972012E+00    0.2530121602E+00
    0.1500000000E+07    0.6741677011E+00    0.2527356489E+00
    0.1700000000E+07    0.6745510983E+00    0.2525088850E+00
    0.1900000000E+07    0.6748712494E+00    0.2523185418E+00
    0.2100000000E+07    0.6751437814E+00    0.2521558086E+00
    0.2300000000E+07    0.6753794113E+00    0.2520145964E+00
    0.2500000000E+07    0.6755857643E+00    0.2518905436E+00
    0.2700000000E+07    0.6757684323E+00    0.2517804337E+00
    0.2900000000E+07    0.6759316209E+00    0.2516818351E+00
    0.3100000000E+07    0.6760785616E+00    0.2515928713E+00
    0.3300000000E+07    0.6762117834E+00    0.2515120677E+00
    0.3500000000E+07    0.6763332977E+00    0.2514382473E+00
    0.3700000000E+07    0.6764447268E+00    0.2513704578E+00
    0.3900000000E+07    0.6765473952E+00    0.2513079192E+00
    0.4100000000E+07    0.6766423965E+00    0.2512499858E+00
    0.4300000000E+07    0.6767306429E+00    0.2511961178E+00
    0.4500000000E+07    0.6768129015E+00    0.2511458599E+00
    0.4700000000E+07    0.6768898231E+00    0.2510988252E+00
    0.4900000000E+07    0.6769619638E+00    0.2510546823E+00
    0.1000000000E+07    0.6727364011E+00    0.2535707456E+00
    0.3000000000E+07    0.6760069502E+00    0.2516362491E+00
    0.5000000000E+07    0.6769963935E+00    0.2510336046E+00
    0.7000000000E+07    0.6775213754E+00    0.2507115503E+00
    0.9000000000E+07    0.6778604164E+00    0.2505032311E+00
    0.1100000000E+08    0.6781032872E+00    0.2503541432E+00
    0.1300000000E+08    0.6782888682E+00    0.2502404938E+00
    0.1500000000E+08    0.6784370815E+00    0.2501500261E+00
    0.1700000000E+08    0.6785593254E+00    0.2500757008E+00
    0.1900000000E+08    0.6786626532E+00    0.2500131490E+00
    0.2100000000E+08    0.6787516943E+00    0.2499594968E+00
    0.2300000000E+08    0.6788296294E+00    0.2499127664E+00
    0.2500000000E+08    0.6788987260E+00    0.2498715456E+00
    0.2700000000E+08    0.6789606500E+00    0.2498347959E+00
    0.2900000000E+08    0.6790166567E+00    0.2498017342E+00
    0.3100000000E+08    0.6790677122E+00    0.2497717571E+00
    0.3300000000E+08    0.6791145742E+00    0.2497443914E+00
    0.3500000000E+08    0.6791578463E+00    0.2497192599E+00
    0.3700000000E+08    0.6791980162E+00    0.2496960577E+00
    0.3900000000E+08    0.6792354828E+00    0.2496745354E+00
    0.4100000000E+08    0.6792705762E+00    0.2496544868E+00
