     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6339052455E-02    0.9284702756E-03    0.3414482520E-02
    0.3000000000E+01    0.1849465039E-01    0.2744478784E-02    0.9992722456E-02
    0.5000000000E+01    0.2999849528E-01    0.4508489088E-02    0.1625829332E-01
    0.7000000000E+01    0.4089975479E-01    0.6223385540E-02    0.2223481984E-01
    0.9000000000E+01    0.5124277928E-01    0.7891834229E-02    0.2794356310E-01
    0.1100000000E+02    0.6106767972E-01    0.9516303548E-02    0.3340371077E-01
    0.1300000000E+02    0.7041082395E-01    0.1109908246E-01    0.3863262546E-01
    0.1500000000E+02    0.7930526463E-01    0.1264229678E-01    0.4364605813E-01
    0.1700000000E+02    0.8778110947E-01    0.1414792367E-01    0.4845833210E-01
    0.1900000000E+02    0.9586584280E-01    0.1561780462E-01    0.5308250243E-01
    0.2100000000E+02    0.1035846058E+00    0.1705365709E-01    0.5753049422E-01
    0.2300000000E+02    0.1109604412E+00    0.1845708497E-01    0.6181322326E-01
    0.2500000000E+02    0.1180145083E+00    0.1982958794E-01    0.6594070141E-01
    0.2700000000E+02    0.1247662716E+00    0.2117256999E-01    0.6992212902E-01
    0.2900000000E+02    0.1312336671E+00    0.2248734705E-01    0.7376597624E-01
    0.3100000000E+02    0.1374332500E+00    0.2377515389E-01    0.7748005461E-01
    0.3300000000E+02    0.1433803245E+00    0.2503715045E-01    0.8107158049E-01
    0.3500000000E+02    0.1490890603E+00    0.2627442749E-01    0.8454723113E-01
    0.3700000000E+02    0.1545725953E+00    0.2748801179E-01    0.8791319461E-01
    0.3900000000E+02    0.1598431281E+00    0.2867887085E-01    0.9117521424E-01
    0.4100000000E+02    0.1649120006E+00    0.2984791722E-01    0.9433862818E-01
    0.4300000000E+02    0.1697897710E+00    0.3099601240E-01    0.9740840494E-01
    0.4500000000E+02    0.1744862814E+00    0.3212397045E-01    0.1003891751E+00
    0.4700000000E+02    0.1790107163E+00    0.3323256126E-01    0.1032852600E+00
    0.4900000000E+02    0.1833716573E+00    0.3432251361E-01    0.1061006973E+00
    0.1000000000E+02    0.5621763961E-01    0.8709419244E-02    0.3070358610E-01
    0.3000000000E+02    0.1343659508E+00    0.2313454757E-01    0.7563877225E-01
    0.5000000000E+02    0.1854933465E+00    0.3486071754E-01    0.1074793630E+00
    0.7000000000E+02    0.2210410550E+00    0.4479615973E-01    0.1316178872E+00
    0.9000000000E+02    0.2468272695E+00    0.5346834198E-01    0.1507981918E+00
    0.1100000000E+03    0.2661190222E+00    0.6120700338E-01    0.1665727562E+00
    0.1300000000E+03    0.2808888358E+00    0.6823025568E-01    0.1798907534E+00
    0.1500000000E+03    0.2923957324E+00    0.7468897595E-01    0.1913678914E+00
    0.1700000000E+03    0.3014795161E+00    0.8069139436E-01    0.2014226858E+00
    0.1900000000E+03    0.3087207898E+00    0.8631752042E-01    0.2103506015E+00
    0.2100000000E+03    0.3145330646E+00    0.9162801842E-01    0.2183668712E+00
    0.2300000000E+03    0.3192183219E+00    0.9666988908E-01    0.2256324691E+00
    0.2500000000E+03    0.3230018716E+00    0.1014802320E+00    0.2322705237E+00
    0.2700000000E+03    0.3260549629E+00    0.1060888107E+00    0.2383770585E+00
    0.2900000000E+03    0.3285098790E+00    0.1105198464E+00    0.2440282334E+00
    0.3100000000E+03    0.3304702704E+00    0.1147933004E+00    0.2492853565E+00
    0.3300000000E+03    0.3320183861E+00    0.1189258096E+00    0.2541984328E+00
    0.3500000000E+03    0.3332202338E+00    0.1229313807E+00    0.2588087287E+00
    0.3700000000E+03    0.3341293270E+00    0.1268219138E+00    0.2631506584E+00
    0.3900000000E+03    0.3347894488E+00    0.1306076027E+00    0.2672531949E+00
    0.4100000000E+03    0.3352367202E+00    0.1342972454E+00    0.2711409402E+00
    0.4300000000E+03    0.3355011671E+00    0.1378984871E+00    0.2748349487E+00
    0.4500000000E+03    0.3356079218E+00    0.1414180133E+00    0.2783533675E+00
    0.4700000000E+03    0.3355781544E+00    0.1448617038E+00    0.2817119406E+00
    0.4900000000E+03    0.3354298014E+00    0.1482347579E+00    0.2849244096E+00
    0.1000000000E+03    0.2571401051E+00    0.5743876581E-01    0.1590418087E+00
    0.3000000000E+03    0.3295463168E+00    0.1126751625E+00    0.2467026951E+00
    0.5000000000E+03    0.3353160206E+00    0.1498962601E+00    0.2864796822E+00
    0.7000000000E+03    0.3295420844E+00    0.1803106137E+00    0.3121948202E+00
    0.9000000000E+03    0.3207434453E+00    0.2068263153E+00    0.3311971607E+00
    0.1100000000E+04    0.3112117700E+00    0.2306520290E+00    0.3462586368E+00
    0.1300000000E+04    0.3017235465E+00    0.2524182104E+00    0.3587223173E+00
    0.1500000000E+04    0.2925682965E+00    0.2725032102E+00    0.3693417541E+00
    0.1700000000E+04    0.2838518789E+00    0.2911575660E+00    0.3785827409E+00
    0.1900000000E+04    0.2756038848E+00    0.3085599996E+00    0.3867537144E+00
    0.2100000000E+04    0.2678205785E+00    0.3248456921E+00    0.3940696950E+00
    0.2300000000E+04    0.2604835745E+00    0.3401217854E+00    0.4006866826E+00
    0.2500000000E+04    0.2535684416E+00    0.3544764265E+00    0.4067215202E+00
    0.2700000000E+04    0.2470488126E+00    0.3679843073E+00    0.4122640299E+00
    0.2900000000E+04    0.2408983737E+00    0.3807101962E+00    0.4173847727E+00
    0.3100000000E+04    0.2350918150E+00    0.3927112665E+00    0.4221402028E+00
    0.3300000000E+04    0.2296052547E+00    0.4040386798E+00    0.4265762009E+00
    0.3500000000E+04    0.2244163954E+00    0.4147386933E+00    0.4307305647E+00
    0.3700000000E+04    0.2195045411E+00    0.4248534563E+00    0.4346348041E+00
    0.3900000000E+04    0.2148505451E+00    0.4344216000E+00    0.4383154639E+00
    0.4100000000E+04    0.2104367252E+00    0.4434786853E+00    0.4417951155E+00
    0.4300000000E+04    0.2062467647E+00    0.4520575539E+00    0.4450931116E+00
    0.4500000000E+04    0.2022656110E+00    0.4601886096E+00    0.4482261702E+00
    0.4700000000E+04    0.1984793758E+00    0.4679000514E+00    0.4512088316E+00
    0.4900000000E+04    0.1948752414E+00    0.4752180690E+00    0.4540538199E+00
    0.1000000000E+04    0.3160031974E+00    0.2190278455E+00    0.3391171409E+00
    0.3000000000E+04    0.2379536381E+00    0.3867980100E+00    0.4198050697E+00
    0.5000000000E+04    0.1931377272E+00    0.4787372208E+00    0.4554282390E+00
    0.7000000000E+04    0.1655184682E+00    0.5335378188E+00    0.4778169398E+00
    0.9000000000E+04    0.1470478986E+00    0.5682226437E+00    0.4938503691E+00
    0.1100000000E+05    0.1338470808E+00    0.5914017827E+00    0.5061780088E+00
    0.1300000000E+05    0.1239045046E+00    0.6076339551E+00    0.5160951788E+00
    0.1500000000E+05    0.1161016290E+00    0.6194566035E+00    0.5243288288E+00
    0.1700000000E+05    0.1097764044E+00    0.6283545761E+00    0.5313260033E+00
